ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-24,'002910,×¯Ô°ÄÁ³¡,25.43,25.99,24.11,24.64,24.72,0.71,2.8722,37.9987,17798597,448036713.21,4764056200.0,1191141200.0
2018-01-23,'002910,×¯Ô°ÄÁ³¡,24.72,25.49,23.02,23.2,23.4,1.32,5.641,31.0448,14541396,355852197.65,4631044800.0,1157884800.0
2018-01-22,'002910,×¯Ô°ÄÁ³¡,23.4,24.3,22.28,24.05,24.76,-1.36,-5.4927,21.6681,10149348,236275776.72,4383756000.0,1096056000.0
2018-01-19,'002910,×¯Ô°ÄÁ³¡,24.76,24.93,23.84,24.56,24.47,0.29,1.1851,27.3907,12829799,312974420.86,4638538400.0,1159758400.0
2018-01-18,'002910,×¯Ô°ÄÁ³¡,24.47,25.87,24.0,24.9,24.99,-0.52,-2.0808,43.7755,20504426,511694830.64,4584209800.0,1146174800.0
2018-01-17,'002910,×¯Ô°ÄÁ³¡,24.99,24.99,22.1,22.42,22.72,2.27,9.9912,40.0039,18737837,449030836.8,4681626600.0,1170531600.0
2018-01-16,'002910,×¯Ô°ÄÁ³¡,22.72,23.39,21.65,21.86,21.86,0.86,3.9341,25.6006,11991303,272399451.24,4256364800.0,1064204800.0
2018-01-15,'002910,×¯Ô°ÄÁ³¡,21.86,22.87,21.3,22.87,23.5,-1.64,-6.9787,25.7757,12073342,267360937.34,4095252400.0,1023922400.0
2018-01-12,'002910,×¯Ô°ÄÁ³¡,23.5,25.2,23.5,24.0,24.44,-0.94,-3.8462,29.8572,13985091,338119916.02,4402490000.0,1100740000.0
2018-01-11,'002910,×¯Ô°ÄÁ³¡,24.44,25.26,22.25,22.25,22.98,1.46,6.3534,43.5399,20394107,488699459.26,4578589600.0,1144769600.0
2018-01-10,'002910,×¯Ô°ÄÁ³¡,22.98,23.49,22.28,22.98,23.64,-0.66,-2.7919,32.8012,15364097,351499139.12,4305073200.0,1076383200.0
2018-01-09,'002910,×¯Ô°ÄÁ³¡,23.64,24.33,21.7,22.0,22.14,1.5,6.7751,49.4924,23182249,536266605.79,4428717600.0,1107297600.0
2018-01-08,'002910,×¯Ô°ÄÁ³¡,22.14,22.53,20.46,20.62,21.1,1.04,4.9289,36.097,16907850,362877796.46,4147707600.0,1037037600.0
2018-01-05,'002910,×¯Ô°ÄÁ³¡,21.1,21.55,19.72,20.31,20.78,0.32,1.5399,26.4837,12404942,255986059.35,3952874000.0,988324000.0
2018-01-04,'002910,×¯Ô°ÄÁ³¡,20.78,21.77,20.7,21.2,21.06,-0.28,-1.3295,22.4682,10524109,222762896.02,3892925200.0,973335200.0
2018-01-03,'002910,×¯Ô°ÄÁ³¡,21.06,21.39,20.66,21.12,21.33,-0.27,-1.2658,21.6556,10143478,212438389.43,3945380400.0,986450400.0
2018-01-02,'002910,×¯Ô°ÄÁ³¡,21.33,21.73,20.2,20.77,20.6,0.73,3.5437,26.6637,12489287,264947442.19,3995962200.0,999097200.0
2017-12-29,'002910,×¯Ô°ÄÁ³¡,20.6,21.83,20.39,21.52,22.0,-1.4,-6.3636,27.6815,12966009,274425140.31,3859204000.0,964904000.0
2017-12-28,'002910,×¯Ô°ÄÁ³¡,22.0,22.58,20.13,21.0,21.53,0.47,2.183,45.3061,21221387,449755017.37,4121480000.0,1030480000.0
2017-12-27,'002910,×¯Ô°ÄÁ³¡,21.53,23.05,20.91,21.01,21.1,0.43,2.0379,56.0984,26276507,570717404.77,4033430200.0,1008465200.0
2017-12-26,'002910,×¯Ô°ÄÁ³¡,21.1,21.1,18.73,18.73,19.18,1.92,10.0104,52.8085,24735513,496612346.98,3952874000.0,988324000.0
2017-12-25,'002910,×¯Ô°ÄÁ³¡,19.18,19.18,17.08,17.15,17.44,1.74,9.9771,30.9091,14477823,266843667.51,3593181200.0,898391200.0
2017-12-22,'002910,×¯Ô°ÄÁ³¡,17.44,17.92,17.36,17.37,17.38,0.06,0.3452,11.0271,5165085,90938254.81,3267209600.0,816889600.0
2017-12-21,'002910,×¯Ô°ÄÁ³¡,17.38,17.71,16.71,17.4,17.69,-0.31,-1.7524,14.5807,6829620,118115972.63,3255969200.0,814079200.0
2017-12-20,'002910,×¯Ô°ÄÁ³¡,17.69,18.28,17.6,18.1,18.34,-0.65,-3.5442,14.5926,6835192,122252296.52,3314044600.0,828599600.0
2017-12-19,'002910,×¯Ô°ÄÁ³¡,18.34,18.85,17.72,17.81,17.83,0.51,2.8603,20.4632,9584961,175172201.08,3435815600.0,859045600.0
2017-12-18,'002910,×¯Ô°ÄÁ³¡,17.83,18.19,17.45,18.08,18.17,-0.34,-1.8712,13.0629,6118681,108995702.09,3340272200.0,835157200.0
2017-12-15,'002910,×¯Ô°ÄÁ³¡,18.17,18.4,17.52,17.93,18.01,0.16,0.8884,16.857,7895806,141589877.5,3403967800.0,851082800.0
2017-12-14,'002910,×¯Ô°ÄÁ³¡,18.01,18.2,17.6,17.68,17.7,0.31,1.7514,13.4241,6287842,112885417.62,3373993400.0,843588400.0
2017-12-13,'002910,×¯Ô°ÄÁ³¡,17.7,17.88,17.4,17.41,17.49,0.21,1.2007,11.0179,5160804,91209961.9,3315918000.0,829068000.0
2017-12-12,'002910,×¯Ô°ÄÁ³¡,17.49,18.67,17.22,18.67,18.76,-1.27,-6.7697,18.8408,8825036,157906894.66,3276576600.0,819231600.0
2017-12-11,'002910,×¯Ô°ÄÁ³¡,18.76,18.88,18.21,18.45,18.6,0.16,0.8602,15.5254,7272117,135667207.0,3514498400.0,878718400.0
2017-12-08,'002910,×¯Ô°ÄÁ³¡,18.6,18.96,17.78,17.98,18.01,0.59,3.276,20.7355,9712515,180049094.06,3484524000.0,871224000.0
2017-12-07,'002910,×¯Ô°ÄÁ³¡,18.01,18.6,17.9,18.3,18.63,-0.62,-3.328,15.0984,7072081,129475650.48,3373993400.0,843588400.0
2017-12-06,'002910,×¯Ô°ÄÁ³¡,18.63,18.73,17.91,17.91,17.88,0.75,4.1946,19.301,9040572,166024477.92,3490144200.0,872629200.0
2017-12-05,'002910,×¯Ô°ÄÁ³¡,17.88,18.85,17.72,18.5,19.11,-1.23,-6.4364,20.4374,9572860,174945347.2,3349639200.0,837499200.0
2017-12-04,'002910,×¯Ô°ÄÁ³¡,19.11,20.65,19.11,20.48,21.23,-2.12,-9.9859,21.7522,10188743,200229795.53,3580067400.0,895112400.0
2017-12-01,'002910,×¯Ô°ÄÁ³¡,21.23,22.0,20.82,22.0,22.09,-0.86,-3.8932,20.952,9813929,209379723.28,3977228200.0,994413200.0
2017-11-30,'002910,×¯Ô°ÄÁ³¡,22.09,22.47,21.6,21.74,21.66,0.43,1.9852,25.3538,11875731,262173312.63,4138340600.0,1034695600.0
2017-11-29,'002910,×¯Ô°ÄÁ³¡,21.66,22.58,21.0,22.42,22.9,-1.24,-5.4148,29.3596,13752027,299017683.03,4057784400.0,1014554400.0
2017-11-28,'002910,×¯Ô°ÄÁ³¡,22.9,23.5,21.84,22.32,22.73,0.17,0.7479,30.2221,14156052,323085193.69,4290086000.0,1072636000.0
