»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-11-29,'603515,≈∑∆’’’√˜,43.01,44.36,42.12,43.02,43.39,-0.38,-0.8758,1.5558,1524105,66158661.0,24923396263.0,4213348888.76
2017-11-28,'603515,≈∑∆’’’√˜,43.39,43.5,42.45,42.45,42.86,0.53,1.2366,1.2554,1229825,52945815.0,25143598322.6,4250574477.64
2017-11-27,'603515,≈∑∆’’’√˜,42.86,43.79,41.8,42.93,43.31,-0.45,-1.039,1.287,1260733,53923306.0,24836474397.4,4198654577.36
2017-11-24,'603515,≈∑∆’’’√˜,43.31,45.49,42.95,45.15,45.17,-1.86,-4.1178,2.99,2929095,128203787.0,25097239994.2,4242737511.56
2017-11-23,'603515,≈∑∆’’’√˜,45.17,47.13,45.13,47.0,46.96,-1.79,-3.8118,1.3503,1322801,60927431.0,26175071127.7,4424946972.92
2017-11-22,'603515,≈∑∆’’’√˜,46.96,48.3,46.31,47.0,47.48,-0.52,-1.0952,2.0986,2055841,97553148.0,27212338723.8,4600299088.96
2017-11-21,'603515,≈∑∆’’’√˜,47.48,47.7,44.57,44.6,44.99,2.49,5.5346,3.4779,3407047,157742344.0,27513667857.9,4651239368.48
2017-11-20,'603515,≈∑∆’’’√˜,44.99,47.5,44.63,46.25,46.8,-1.81,-3.8675,3.5662,3493527,160233990.0,26070764889.0,4407313799.24
2017-11-17,'603515,≈∑∆’’’√˜,46.8,48.88,46.71,47.98,48.02,-1.22,-2.5406,1.8833,1844945,88005356.0,27119622067.2,4584625156.8
2017-11-16,'603515,≈∑∆’’’√˜,48.02,48.19,47.01,47.47,47.98,0.04,0.0834,1.5934,1560950,74351986.0,27826586574.1,4704138889.52
2017-11-15,'603515,≈∑∆’’’√˜,47.98,48.75,46.25,48.2,48.31,-0.33,-0.6831,2.7236,2668112,125673868.0,27803407409.9,4700220406.48
2017-11-14,'603515,≈∑∆’’’√˜,48.31,49.17,48.17,49.0,48.98,-0.67,-1.3679,1.4615,1431724,69704012.0,27994635514.2,4732547891.56
2017-11-13,'603515,≈∑∆’’’√˜,48.98,49.99,48.3,49.9,49.16,-0.18,-0.3662,2.5099,2458726,120308222.0,28382886513.9,4798182482.48
2017-11-10,'603515,≈∑∆’’’√˜,49.16,50.02,47.5,47.7,47.73,1.43,2.996,2.7397,2683878,132000080.0,28487192752.6,4815815656.16
2017-11-09,'603515,≈∑∆’’’√˜,47.73,47.82,46.9,47.7,47.94,-0.21,-0.438,1.7439,1708321,80818091.0,27658537633.9,4675729887.48
2017-11-08,'603515,≈∑∆’’’√˜,47.94,48.35,46.25,46.9,46.6,1.34,2.8755,2.8931,2834186,134258094.0,27780228245.8,4696301923.44
2017-11-07,'603515,≈∑∆’’’√˜,46.6,48.37,46.56,47.28,47.28,-0.68,-1.4382,2.7895,2732610,129617873.0,27003726246.4,4565032741.6
2017-11-06,'603515,≈∑∆’’’√˜,47.28,47.9,46.15,47.57,47.51,-0.23,-0.4841,3.067,3004517,141409639.0,27397772037.1,4631646953.28
2017-11-03,'603515,≈∑∆’’’√˜,47.51,47.93,46.35,47.78,47.95,-0.44,-0.9176,2.2406,2194941,103274717.0,27531052231.0,4654178230.76
2017-11-02,'603515,≈∑∆’’’√˜,47.95,48.25,47.16,48.02,48.23,-0.28,-0.5806,1.9065,1867652,88683281.0,27786023036.8,4697281544.2
2017-11-01,'603515,≈∑∆’’’√˜,48.23,48.48,47.0,47.36,47.23,1.0,2.1173,2.0122,1971209,94697590.0,27948277185.9,4724710925.48
2017-10-31,'603515,≈∑∆’’’√˜,47.23,47.7,46.9,47.43,47.39,-0.16,-0.3376,1.8362,1798789,85002580.0,27368798081.9,4626748849.48
2017-10-30,'603515,≈∑∆’’’√˜,47.39,48.17,46.46,46.93,46.88,0.51,1.0879,2.5421,2490267,117706322.0,27461514738.6,4642422781.64
2017-10-27,'603515,≈∑∆’’’√˜,46.88,47.42,45.48,45.48,45.67,1.21,2.6494,2.516,2464721,114444726.0,27165980395.5,4592462122.88
2017-10-26,'603515,≈∑∆’’’√˜,45.67,47.53,45.58,46.33,45.81,-0.14,-0.3056,2.3775,2329017,108693359.0,26464810679.7,4473928010.92
2017-10-25,'603515,≈∑∆’’’√˜,45.81,46.66,45.3,45.67,45.66,0.15,0.3285,1.2196,1194718,54866699.0,26545937754.2,4487642701.56
2017-10-24,'603515,≈∑∆’’’√˜,45.66,45.84,45.08,45.67,45.95,-0.29,-0.6311,1.2637,1237990,56216372.0,26459015888.6,4472948390.16
2017-10-23,'603515,≈∑∆’’’√˜,45.95,46.88,45.0,45.77,45.76,0.19,0.4152,1.8753,1837045,84474305.0,26627064828.8,4501357392.2
2017-10-20,'603515,≈∑∆’’’√˜,45.76,46.0,43.24,43.3,43.38,2.38,5.4864,2.7673,2710869,121875928.0,26516963799.0,4482744597.76
2017-10-19,'603515,≈∑∆’’’√˜,43.38,44.9,43.35,44.88,44.4,-1.02,-2.2973,1.3315,1304393,57346023.0,25137803531.5,4249594856.88
2017-10-18,'603515,≈∑∆’’’√˜,44.4,44.95,43.32,43.32,43.26,1.14,2.6352,2.5154,2464127,109520054.0,25728872217.6,4349516174.4
2017-10-17,'603515,≈∑∆’’’√˜,43.26,43.68,42.6,43.38,43.16,0.1,0.2317,1.4348,1405559,60721281.0,25068266039.0,4237839407.76
2017-10-16,'603515,≈∑∆’’’√˜,43.16,44.96,43.02,43.72,43.97,-0.81,-1.8422,1.913,1874059,82128837.0,25010318128.6,4228043200.16
2017-10-13,'603515,≈∑∆’’’√˜,43.97,44.96,43.19,43.88,43.97,0.0,0.0,2.1504,2106553,92649013.0,25479696202.9,4307392481.72
2017-10-12,'603515,≈∑∆’’’√˜,43.97,44.3,41.56,41.75,41.75,2.22,5.3174,3.0849,3022052,130139389.0,25479696202.9,4307392481.72
2017-10-11,'603515,≈∑∆’’’√˜,41.75,42.66,41.13,41.51,41.41,0.34,0.8211,1.8438,1806212,75712374.0,24193252592.0,4089916673.0
2017-10-10,'603515,≈∑∆’’’√˜,41.41,41.57,41.03,41.36,41.36,0.05,0.1209,1.1672,1143400,47178073.0,23996229696.6,4056609567.16
2017-10-09,'603515,≈∑∆’’’√˜,41.36,41.7,40.6,40.6,40.16,1.2,2.988,1.8096,1772712,72973695.0,23967255741.4,4051711463.36
2017-09-29,'603515,≈∑∆’’’√˜,40.16,40.45,39.8,40.21,40.2,-0.04,-0.0995,1.2073,1182660,47397731.0,23271880816.6,3934156972.16
2017-09-28,'603515,≈∑∆’’’√˜,40.2,40.78,40.1,40.3,40.42,-0.22,-0.5443,1.2461,1220700,49178666.0,23295059980.8,3938075455.2
2017-09-27,'603515,≈∑∆’’’√˜,40.42,40.94,40.28,40.5,40.62,-0.2,-0.4924,1.2078,1183229,47920203.0,23422545383.7,3959627111.92
2017-09-26,'603515,≈∑∆’’’√˜,40.62,41.1,40.1,40.99,40.57,0.05,0.1232,1.6364,1603015,64952601.0,23538441204.5,3979219527.12
2017-09-25,'603515,≈∑∆’’’√˜,40.57,41.28,40.52,40.6,41.0,-0.43,-1.0488,1.6303,1597029,65089152.0,23509467249.3,3974321423.32
2017-09-22,'603515,≈∑∆’’’√˜,41.0,42.5,40.06,41.6,41.67,-0.67,-1.6079,1.6904,1655984,69153185.0,23758643264.0,4016445116.0
2017-09-21,'603515,≈∑∆’’’√˜,41.67,42.2,41.34,41.97,42.29,-0.62,-1.4661,1.67,1636014,68181679.0,24146894263.7,4082079706.92
2017-09-20,'603515,≈∑∆’’’√˜,42.29,42.8,40.22,41.22,41.22,1.07,2.5958,3.0754,3012718,124570844.0,24506171308.2,4142816194.04
2017-09-19,'603515,≈∑∆’’’√˜,41.22,42.3,40.91,41.7,41.93,-0.71,-1.6933,1.9976,1956849,81002680.0,23886128666.9,4037996772.72
2017-09-18,'603515,≈∑∆’’’√˜,41.93,42.57,41.69,42.56,42.17,-0.24,-0.5691,1.6523,1618663,67902168.0,24297558830.7,4107549846.68
2017-09-15,'603515,≈∑∆’’’√˜,42.17,42.93,40.5,40.6,40.75,1.42,3.4847,2.2037,2158767,90381168.0,24436633815.7,4131060744.92
2017-09-14,'603515,≈∑∆’’’√˜,40.75,41.49,40.6,41.1,41.1,-0.35,-0.8516,1.4097,1380956,56577788.0,23613773488.0,3991954597.0
2017-09-13,'603515,≈∑∆’’’√˜,41.1,41.65,40.49,40.5,40.46,0.64,1.5818,1.4401,1410706,58115213.0,23816591174.4,4026241323.6
2017-09-12,'603515,≈∑∆’’’√˜,40.46,41.72,40.39,41.6,41.33,-0.87,-2.105,1.7584,1722600,70496294.0,23445724547.8,3963545594.96
2017-09-11,'603515,≈∑∆’’’√˜,41.33,41.5,40.22,40.59,40.14,1.19,2.9646,1.8311,1793786,73312020.0,23949871368.3,4048772601.08
2017-09-08,'603515,≈∑∆’’’√˜,40.14,41.31,39.71,41.31,41.31,-1.17,-2.8322,2.1764,2132087,86121323.0,23260291234.6,3932197730.64
2017-09-07,'603515,≈∑∆’’’√˜,41.31,41.89,41.2,41.45,41.75,-0.44,-1.0539,1.3355,1308312,54151515.0,23938281786.2,4046813359.56
2017-09-06,'603515,≈∑∆’’’√˜,41.75,42.37,41.24,41.5,41.31,0.44,1.0651,2.8488,2790716,116869763.0,24193252592.0,4089916673.0
2017-09-05,'603515,≈∑∆’’’√˜,41.31,41.88,41.21,41.31,41.55,-0.24,-0.5776,2.2085,2163468,89691171.0,23938281786.2,4046813359.56
2017-09-04,'603515,≈∑∆’’’√˜,41.55,42.49,40.81,41.45,41.62,-0.07,-0.1682,1.997,1956300,81193418.0,24077356771.2,4070324257.8
2017-09-01,'603515,≈∑∆’’’√˜,41.62,42.98,41.32,42.35,42.17,-0.55,-1.3042,2.5974,2544513,106504234.0,24117920308.5,4077181603.12
2017-08-31,'603515,≈∑∆’’’√˜,42.17,42.72,41.66,42.58,42.32,-0.15,-0.3544,1.8648,1826776,77212385.0,24436633815.7,4131060744.92
2017-08-30,'603515,≈∑∆’’’√˜,42.32,42.41,40.5,40.5,40.94,1.38,3.3708,2.9709,2910396,121712442.0,24523555681.3,4145755056.32
2017-08-29,'603515,≈∑∆’’’√˜,40.94,41.52,40.55,41.06,41.64,-0.7,-1.6811,1.9442,1904537,78129120.0,23723874517.8,4010567391.44
2017-08-28,'603515,≈∑∆’’’√˜,41.64,42.5,39.71,39.99,39.97,1.67,4.1781,4.0183,3936449,161194408.0,24129509890.6,4079140844.64
2017-08-25,'603515,≈∑∆’’’√˜,39.97,40.8,38.02,38.05,37.78,2.19,5.7967,4.5825,4489065,176324962.0,23161779786.9,3915544177.72
2017-08-24,'603515,≈∑∆’’’√˜,37.78,37.9,36.57,36.57,36.72,1.06,2.8867,2.1205,2077321,78060913.0,21892720549.1,3701007231.28
2017-08-23,'603515,≈∑∆’’’√˜,36.72,37.73,36.7,37.38,37.79,-1.07,-2.8314,1.1236,1100655,40758205.0,21278472698.9,3597167430.72
2017-08-22,'603515,≈∑∆’’’√˜,37.79,37.99,37.39,37.39,37.4,0.39,1.0428,0.9811,961073,36221283.0,21898515340.2,3701986852.04
2017-08-21,'603515,≈∑∆’’’√˜,37.4,37.51,37.0,37.14,37.12,0.28,0.7543,0.8111,794535,29597570.0,21672518489.6,3663781642.4
2017-08-18,'603515,≈∑∆’’’√˜,37.12,37.58,36.71,37.07,37.1,0.02,0.0539,2.1479,1245793,46321220.0,21510264340.5,2152960000.0
2017-08-17,'603515,≈∑∆’’’√˜,37.1,37.35,37.01,37.35,37.2,-0.1,-0.2688,1.2302,713510,26461195.0,21498674758.4,2151800000.0
2017-08-16,'603515,≈∑∆’’’√˜,37.2,37.25,36.15,36.15,36.38,0.82,2.254,2.3687,1373823,50749051.0,21556622668.8,2157600000.0
2017-08-15,'603515,≈∑∆’’’√˜,36.38,36.6,36.1,36.39,36.5,-0.12,-0.3288,1.2921,749427,27225289.0,21081449803.5,2110040000.0
2017-08-14,'603515,≈∑∆’’’√˜,36.5,36.68,36.01,36.01,36.09,0.41,1.136,1.769,1026019,37330230.0,21150987296.0,2117000000.0
2017-08-11,'603515,≈∑∆’’’√˜,36.09,36.6,36.01,36.6,36.63,-0.54,-1.4742,0.9191,533070,19331612.0,20913400863.4,2093220000.0
2017-08-10,'603515,≈∑∆’’’√˜,36.63,36.9,36.42,36.77,36.91,-0.28,-0.7586,0.8342,483848,17764643.0,21226319579.5,2124540000.0
2017-08-09,'603515,≈∑∆’’’√˜,36.91,36.92,36.33,36.72,36.9,0.01,0.0271,0.4076,236400,8671329.0,21388573728.6,2140780000.0
2017-08-08,'603515,≈∑∆’’’√˜,36.9,37.09,36.11,36.6,36.39,0.51,1.4015,1.1444,663769,24336076.0,21382778937.6,2140200000.0
2017-08-07,'603515,≈∑∆’’’√˜,36.39,36.75,36.01,36.5,36.3,0.09,0.2479,1.0551,611953,22272977.0,21087244594.6,2110620000.0
2017-08-04,'603515,≈∑∆’’’√˜,36.3,36.93,35.7,36.8,36.78,-0.48,-1.3051,1.7389,1008579,36426644.0,21035091475.2,2105400000.0
2017-08-03,'603515,≈∑∆’’’√˜,36.78,37.2,36.68,36.8,36.92,-0.14,-0.3792,0.9082,526769,19464773.0,21313241445.1,2133240000.0
2017-08-02,'603515,≈∑∆’’’√˜,36.92,37.85,36.76,37.49,37.38,-0.46,-1.2306,1.4882,863140,32140755.0,21394368519.7,2141360000.0
2017-08-01,'603515,≈∑∆’’’√˜,37.38,37.99,37.15,37.85,37.9,-0.52,-1.372,1.0829,628069,23523910.0,21660928907.5,2168040000.0
2017-07-31,'603515,≈∑∆’’’√˜,37.9,38.05,36.76,37.68,37.27,0.63,1.6904,2.2412,1299870,48837458.0,21962258041.6,2198200000.0
2017-07-28,'603515,≈∑∆’’’√˜,37.27,37.74,36.37,36.37,36.34,0.93,2.5592,2.9946,1736867,64681896.0,21597186206.1,2161660000.0
2017-07-27,'603515,≈∑∆’’’√˜,36.34,36.62,35.84,36.35,36.25,0.09,0.2483,1.4586,845973,30684959.0,21058270639.4,2107720000.0
2017-07-26,'603515,≈∑∆’’’√˜,36.25,36.55,35.3,35.41,35.39,0.86,2.4301,1.5974,926486,33316327.0,21006117520.0,2102500000.0
2017-07-25,'603515,≈∑∆’’’√˜,35.39,35.76,35.09,35.15,35.33,0.06,0.1698,1.4475,839567,29651729.0,20507765490.6,2052620000.0
2017-07-24,'603515,≈∑∆’’’√˜,35.33,35.42,35.05,35.05,35.15,0.18,0.5121,1.5248,884396,31222977.0,20472996744.3,2049140000.0
2017-07-21,'603515,≈∑∆’’’√˜,35.15,35.7,34.86,35.62,35.81,-0.66,-1.8431,2.3257,1348928,47552450.0,20368690505.6,2038700000.0
2017-07-20,'603515,≈∑∆’’’√˜,35.81,36.38,35.5,36.16,36.25,-0.44,-1.2138,2.1636,1254901,45105462.0,20751146714.2,2076980000.0
2017-07-19,'603515,≈∑∆’’’√˜,36.25,36.37,35.9,36.11,36.39,-0.14,-0.3847,1.4987,869269,31381553.0,21006117520.0,2102500000.0
2017-07-18,'603515,≈∑∆’’’√˜,36.39,36.57,35.1,35.85,35.85,0.54,1.5063,1.2222,708858,25644614.0,21087244594.6,2110620000.0
2017-07-17,'603515,≈∑∆’’’√˜,35.85,36.75,34.12,36.57,36.61,-0.76,-2.0759,2.6003,1508183,53746330.0,20774325878.4,2079300000.0
2017-07-14,'603515,≈∑∆’’’√˜,36.61,36.83,36.13,36.75,36.64,-0.03,-0.0819,1.0285,596547,21778244.0,21214729997.4,2123380000.0
2017-07-13,'603515,≈∑∆’’’√˜,36.64,37.27,36.41,37.27,37.27,-0.63,-1.6904,1.6172,937998,34588201.0,21232114370.6,2125120000.0
2017-07-12,'603515,≈∑∆’’’√˜,37.27,37.34,36.5,36.78,36.78,0.49,1.3322,1.9074,1106288,40907834.0,21597186206.1,2161660000.0
2017-07-11,'603515,≈∑∆’’’√˜,36.78,37.78,36.68,37.65,37.87,-1.09,-2.8783,2.9936,1736300,64608157.0,21313241445.1,2133240000.0
2017-07-10,'603515,≈∑∆’’’√˜,37.87,38.31,37.31,38.31,38.36,-0.49,-1.2774,2.9491,1710479,64624118.0,21944873668.5,2196460000.0
2017-07-07,'603515,≈∑∆’’’√˜,38.36,38.87,37.74,38.2,38.54,-0.18,-0.467,5.1712,2999302,114769919.0,22228818429.4,2224880000.0
2017-07-06,'603515,≈∑∆’’’√˜,38.54,39.0,36.0,36.19,36.0,2.54,7.0556,7.0278,4076099,153266820.0,22333124668.2,2235320000.0
2017-07-05,'603515,≈∑∆’’’√˜,36.0,36.89,35.6,36.89,36.66,-0.66,-1.8003,2.4609,1427334,51609544.0,20861247744.0,2088000000.0
2017-07-04,'603515,≈∑∆’’’√˜,36.66,37.5,36.47,37.49,37.02,-0.36,-0.9724,1.8081,1048677,38756181.0,21243703952.6,2126280000.0
2017-07-03,'603515,≈∑∆’’’√˜,37.02,37.2,36.1,36.11,36.12,0.9,2.4917,2.1865,1268167,46360550.0,21452316430.1,2147160000.0
2017-06-30,'603515,≈∑∆’’’√˜,36.12,36.43,36.08,36.33,36.32,-0.2,-0.5507,1.3178,764315,27707293.0,20930785236.5,2094960000.0
2017-06-29,'603515,≈∑∆’’’√˜,36.32,36.56,35.85,35.85,36.12,0.2,0.5537,1.5439,895461,32365019.0,21046681057.3,2106560000.0
2017-06-28,'603515,≈∑∆’’’√˜,36.12,36.52,35.66,36.5,36.64,-0.52,-1.4192,2.9827,1729967,62308262.0,20930785236.5,2094960000.0
2017-06-27,'603515,≈∑∆’’’√˜,36.64,37.1,36.22,37.08,37.06,-0.42,-1.1333,1.9102,1107941,40649018.0,21232114370.6,2125120000.0
2017-06-26,'603515,≈∑∆’’’√˜,37.06,37.48,36.9,37.35,37.13,-0.07,-0.1885,2.6769,1552612,57809126.0,21475495594.2,2149480000.0
2017-06-23,'603515,≈∑∆’’’√˜,37.13,37.17,36.01,36.39,36.39,0.74,2.0335,2.7052,1568995,57301576.0,21516059131.5,2153540000.0
2017-06-22,'603515,≈∑∆’’’√˜,36.39,36.8,36.25,36.8,36.38,0.01,0.0275,3.5574,2063280,75205857.0,21087244594.6,2110620000.0
2017-06-21,'603515,XD≈∑∆’’’,36.38,36.97,36.01,36.56,36.2,0.18,0.4972,1.9702,1142706,41696363.0,21081449803.5,2110040000.0
2017-06-20,'603515,≈∑∆’’’√˜,36.5,37.74,36.42,37.7,37.34,-0.84,-2.2496,1.7585,1019945,37705996.0,21150987296.0,2117000000.0
2017-06-19,'603515,≈∑∆’’’√˜,37.34,37.6,36.73,36.89,36.89,0.45,1.2198,1.9605,1137117,42398818.0,21637749743.4,2165720000.0
2017-06-16,'603515,≈∑∆’’’√˜,36.89,37.56,36.76,37.39,37.34,-0.45,-1.2051,1.7361,1006926,37256546.0,21376984146.6,2139620000.0
2017-06-15,'603515,≈∑∆’’’√˜,37.34,37.68,36.42,36.53,36.74,0.6,1.6331,4.0541,2351394,87696150.0,21637749743.4,2165720000.0
2017-06-14,'603515,≈∑∆’’’√˜,36.74,37.47,36.09,36.18,36.41,0.33,0.9063,3.5952,2085192,76877312.0,21290062281.0,2130920000.0
2017-06-13,'603515,≈∑∆’’’√˜,36.41,36.78,36.03,36.03,36.33,0.08,0.2202,2.9702,1722692,62780945.0,21098834176.6,2111780000.0
2017-06-12,'603515,≈∑∆’’’√˜,36.33,36.49,34.9,34.9,35.35,0.98,2.7723,4.729,2742832,98879896.0,21052475848.3,2107140000.0
2017-06-09,'603515,≈∑∆’’’√˜,35.35,35.56,35.0,35.44,35.33,0.02,0.0566,2.4292,1408930,49730872.0,20484586326.4,2050300000.0
2017-06-08,'603515,≈∑∆’’’√˜,35.33,36.12,34.98,35.3,35.39,-0.06,-0.1695,2.761,1601381,57000656.0,20472996744.3,2049140000.0
2017-06-07,'603515,≈∑∆’’’√˜,35.39,35.55,34.36,34.36,34.65,0.74,2.1356,3.8019,2205081,77252797.0,20507765490.6,2052620000.0
2017-06-06,'603515,≈∑∆’’’√˜,34.65,34.98,34.18,34.78,34.78,-0.13,-0.3738,1.69,980186,33825563.0,20078950953.6,2009700000.0
2017-06-05,'603515,≈∑∆’’’√˜,34.78,34.8,33.59,33.59,33.46,1.32,3.945,3.4229,1985303,68324058.0,20154283237.1,2017240000.0
2017-06-02,'603515,≈∑∆’’’√˜,33.46,33.87,32.6,32.76,32.76,0.7,2.1368,1.4793,857971,28515811.0,19389370819.8,1940680000.0
2017-06-01,'603515,≈∑∆’’’√˜,32.76,34.1,32.75,33.88,33.92,-1.16,-3.4198,1.8876,1094800,36455371.0,18983735447.0,1900080000.0
2017-05-31,'603515,≈∑∆’’’√˜,33.92,34.8,33.88,34.0,33.57,0.35,1.0426,1.5671,908891,31130613.0,19655931207.7,1967360000.0
