ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-24,'603336,ºê»Ô¹ûÊß,21.92,22.05,21.21,21.35,21.47,0.45,2.0959,3.8385,2027932,44243007.0,2923032000.0,1158056484.48
2018-01-23,'603336,ºê»Ô¹ûÊß,21.47,21.82,21.17,21.3,21.54,-0.07,-0.325,2.9495,1558232,33593473.0,2863024500.0,1134282514.68
2018-01-22,'603336,ºê»Ô¹ûÊß,21.54,21.59,20.0,20.88,20.88,0.66,3.1609,3.8864,2053232,42854083.0,2872359000.0,1137980687.76
2018-01-19,'603336,ºê»Ô¹ûÊß,20.88,22.06,20.75,21.65,21.71,-0.83,-3.8231,3.2879,1737032,37017032.0,2784348000.0,1103112198.72
2018-01-18,'603336,ºê»Ô¹ûÊß,21.71,22.08,21.41,21.7,21.81,-0.1,-0.4585,2.1887,1156300,25102707.0,2895028500.0,1146961965.24
2018-01-17,'603336,ºê»Ô¹ûÊß,21.81,22.17,21.16,21.38,21.6,0.21,0.9722,3.2779,1731732,37559410.0,2908363500.0,1152245069.64
2018-01-16,'603336,ºê»Ô¹ûÊß,21.6,21.65,20.35,20.35,20.71,0.89,4.2974,3.3431,1766200,37440527.0,2880360000.0,1141150550.4
2018-01-15,'603336,ºê»Ô¹ûÊß,20.71,21.65,20.6,21.64,21.9,-1.19,-5.4338,3.7945,2004700,42379044.0,2761678500.0,1094130921.24
2018-01-12,'603336,ºê»Ô¹ûÊß,21.9,22.76,21.78,22.76,22.76,-0.86,-3.7786,3.17,1674732,37299670.0,2920365000.0,1156999863.6
2018-01-11,'603336,ºê»Ô¹ûÊß,22.76,22.95,22.08,22.18,22.48,0.28,1.2456,3.6024,1903181,42821700.0,3035046000.0,1202434561.44
2018-01-10,'603336,ºê»Ô¹ûÊß,22.48,23.42,22.1,23.03,23.11,-0.63,-2.7261,3.8623,2040502,46489694.0,2997708000.0,1187641869.12
2018-01-09,'603336,ºê»Ô¹ûÊß,23.11,23.6,22.92,23.6,23.61,-0.5,-2.1177,3.8002,2007702,46596344.0,3081718500.0,1220925426.84
2018-01-08,'603336,ºê»Ô¹ûÊß,23.61,23.89,23.1,23.82,24.14,-0.53,-2.1955,5.546,2930034,68648929.0,3148393500.0,1247340948.84
2018-01-05,'603336,ºê»Ô¹ûÊß,24.14,24.28,23.18,23.26,23.31,0.83,3.5607,8.236,4351175,104111215.0,3219069000.0,1275341402.16
2018-01-04,'603336,ºê»Ô¹ûÊß,23.31,23.56,23.1,23.33,23.36,-0.05,-0.214,4.3783,2313097,53968234.0,3108388500.0,1231491635.64
2018-01-03,'603336,ºê»Ô¹ûÊß,23.36,23.85,23.02,23.62,23.57,-0.21,-0.891,5.443,2875600,66998058.0,3115056000.0,1234133187.84
2018-01-02,'603336,ºê»Ô¹ûÊß,23.57,24.18,23.2,23.6,23.88,-0.31,-1.2982,6.1502,3249224,76506077.0,3143059500.0,1245227707.08
2017-12-29,'603336,ºê»Ô¹ûÊß,23.88,24.79,23.57,24.12,24.23,-0.35,-1.4445,10.5213,5558524,133592339.0,3184398000.0,1261605330.72
