»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-01-05,'603319,œÊ”Õ±√,29.55,29.82,29.51,29.58,29.66,-0.11,-0.3709,1.0689,605870,17954717.0,2391186000.0,1674902392.2
2018-01-04,'603319,œÊ”Õ±√,29.66,29.85,29.56,29.79,29.85,-0.19,-0.6365,1.0583,599844,17817008.0,2400087200.0,1681137223.44
2018-01-03,'603319,œÊ”Õ±√,29.85,29.92,29.5,29.77,29.79,0.06,0.2014,1.2844,728016,21630661.0,2415462000.0,1691906477.4
2018-01-02,'603319,œÊ”Õ±√,29.79,29.96,29.5,29.84,29.76,0.03,0.1008,1.1991,679670,20229609.0,2410606800.0,1688505660.36
2017-12-29,'603319,œÊ”Õ±√,29.76,29.84,29.42,29.5,29.6,0.16,0.5405,1.6131,914300,27150496.0,2408179200.0,1686805251.84
2017-12-28,'603319,œÊ”Õ±√,29.6,29.86,29.39,29.4,29.48,0.12,0.4071,1.2974,735382,21814746.0,2395232000.0,1677736406.4
2017-12-27,'603319,œÊ”Õ±√,29.48,29.83,29.42,29.73,29.7,-0.22,-0.7407,1.1482,650800,19306539.0,2385521600.0,1670934772.32
2017-12-26,'603319,œÊ”Õ±√,29.7,29.84,28.81,29.14,28.95,0.75,2.5907,1.8765,1063600,31403925.0,2403324000.0,1683404434.8
2017-12-25,'603319,œÊ”Õ±√,28.95,29.29,28.58,28.96,28.94,0.01,0.0346,0.9704,550032,15957144.0,2342634000.0,1640894221.8
2017-12-22,'603319,œÊ”Õ±√,28.94,29.18,28.75,28.88,28.99,-0.05,-0.1725,0.7011,397376,11521284.0,2341824800.0,1640327418.96
2017-12-21,'603319,œÊ”Õ±√,28.99,29.3,28.42,29.01,29.26,-0.27,-0.9228,0.9001,510154,14743158.0,2345870800.0,1643161433.16
2017-12-20,'603319,œÊ”Õ±√,29.26,29.85,29.18,29.78,29.78,-0.52,-1.7461,0.6722,381000,11211792.0,2367719200.0,1658465109.84
2017-12-19,'603319,œÊ”Õ±√,29.78,29.86,29.24,29.34,29.4,0.38,1.2925,1.0021,568000,16865687.0,2409797600.0,1687938857.52
2017-12-18,'603319,œÊ”Õ±√,29.4,29.63,29.12,29.24,29.18,0.22,0.7539,0.7408,419900,12326408.0,2379048000.0,1666400349.6
2017-12-15,'603319,œÊ”Õ±√,29.18,29.55,29.02,29.55,29.45,-0.27,-0.9168,0.6316,358000,10472239.0,2361245600.0,1653930687.12
2017-12-14,'603319,œÊ”Õ±√,29.45,29.92,29.21,29.6,29.53,-0.08,-0.2709,0.7069,400700,11788737.0,2383094000.0,1669234363.8
2017-12-13,'603319,œÊ”Õ±√,29.53,29.68,28.65,28.65,28.86,0.67,2.3216,0.8308,470900,13738357.0,2389567600.0,1673768786.52
2017-12-12,'603319,œÊ”Õ±√,28.86,30.04,28.83,30.04,29.97,-1.11,-3.7037,1.2841,727850,21318193.0,2335351200.0,1635792996.24
2017-12-11,'603319,œÊ”Õ±√,29.97,30.26,29.6,29.7,29.6,0.37,1.25,1.4965,848217,25505771.0,2425172400.0,1698708111.48
2017-12-08,'603319,œÊ”Õ±√,29.6,29.88,28.73,28.73,28.87,0.73,2.5286,1.497,848500,25017026.0,2395232000.0,1677736406.4
2017-12-07,'603319,œÊ”Õ±√,28.87,29.0,28.2,28.39,28.5,0.37,1.2982,1.3513,765900,22051738.0,2336160400.0,1636359799.08
2017-12-06,'603319,œÊ”Õ±√,28.5,28.58,27.81,28.15,28.15,0.35,1.2433,1.4649,830300,23465705.0,2306220000.0,1615388094.0
2017-12-05,'603319,œÊ”Õ±√,28.15,29.29,27.8,28.99,29.09,-0.94,-3.2314,2.4395,1382700,39369904.0,2277898000.0,1595549994.6
2017-12-04,'603319,œÊ”Õ±√,29.09,31.0,28.98,30.45,30.61,-1.52,-4.9657,2.3538,1334144,40057231.0,2353962800.0,1648829461.56
2017-12-01,'603319,œÊ”Õ±√,30.61,30.84,30.12,30.12,30.81,-0.2,-0.6491,1.7808,1009344,30806829.0,2476961200.0,1734983493.24
2017-11-30,'603319,œÊ”Õ±√,30.81,31.88,29.46,29.6,29.74,1.07,3.5978,4.143,2348256,71913521.0,2493145200.0,1746319550.04
2017-11-29,'603319,œÊ”Õ±√,29.74,30.2,29.2,29.2,29.18,0.56,1.9191,5.3129,1074799,31993619.0,2406560800.0,601640200.0
2017-11-28,'603319,œÊ”Õ±√,29.18,29.29,28.88,28.94,28.85,0.33,1.1438,3.3638,680500,19825583.0,2361245600.0,590311400.0
2017-11-27,'603319,œÊ”Õ±√,28.85,29.63,28.51,29.63,29.55,-0.7,-2.3689,3.5591,719999,20946745.0,2334542000.0,583635500.0
2017-11-24,'603319,œÊ”Õ±√,29.55,30.24,29.45,29.71,30.15,-0.6,-1.99,4.8469,980523,29225325.0,2391186000.0,597796500.0
2017-11-23,'603319,œÊ”Õ±√,30.15,31.95,30.11,31.7,31.81,-1.66,-5.2185,6.1013,1234300,38066872.0,2439738000.0,609934500.0
2017-11-22,'603319,œÊ”Õ±√,31.81,32.27,31.66,31.9,31.97,-0.16,-0.5005,3.8379,776400,24780966.0,2574065200.0,643516300.0
2017-11-21,'603319,œÊ”Õ±√,31.97,32.69,31.53,32.51,32.81,-0.84,-2.5602,5.7233,1157823,37213271.0,2587012400.0,646753100.0
2017-11-20,'603319,œÊ”Õ±√,32.81,33.35,31.66,32.38,33.17,-0.36,-1.0853,7.5246,1522234,49008658.0,2654985200.0,663746300.0
2017-11-17,'603319,œÊ”Õ±√,33.17,36.66,33.17,36.54,36.86,-3.69,-10.0109,14.8603,3006248,103051889.0,2684116400.0,671029100.0
2017-11-16,'603319,œÊ”Õ±√,36.86,38.3,36.58,38.3,38.38,-1.52,-3.9604,8.1815,1655117,61879620.0,2982711200.0,745677800.0
2017-11-15,'603319,œÊ”Õ±√,38.38,39.42,38.1,39.06,39.47,-1.09,-2.7616,6.6391,1343100,51820341.0,3105709600.0,776427400.0
2017-11-14,'603319,œÊ”Õ±√,39.47,39.84,38.57,38.6,38.62,0.85,2.2009,11.8951,2406382,94785972.0,3193912400.0,798478100.0
2017-11-13,'603319,œÊ”Õ±√,38.62,38.79,37.99,38.0,38.16,0.46,1.2055,6.6662,1348563,51756411.0,3125130400.0,781282600.0
2017-11-10,'603319,œÊ”Õ±√,38.16,38.89,38.13,38.58,38.84,-0.68,-1.7508,9.2897,1879300,72383241.0,3087907200.0,771976800.0
2017-11-09,'603319,œÊ”Õ±√,38.84,39.27,37.79,38.71,38.7,0.14,0.3618,14.0032,2832838,109052491.0,3142932800.0,785733200.0
2017-11-08,'603319,œÊ”Õ±√,38.7,39.55,38.65,39.08,39.09,-0.39,-0.9977,15.5371,3143163,122792876.0,3131604000.0,782901000.0
2017-11-07,'603319,œÊ”Õ±√,39.09,40.58,38.65,40.01,40.62,-1.53,-3.7666,21.5142,4352329,172419112.0,3163162800.0,790790700.0
2017-11-06,'603319,œÊ”Õ±√,40.62,40.82,39.24,39.24,39.28,1.34,3.4114,25.1868,5095288,205739897.0,3286970400.0,821742600.0
2017-11-03,'603319,œÊ”Õ±√,39.28,40.5,38.63,39.52,39.91,-0.63,-1.5786,9.4711,1916011,75484212.0,3178537600.0,794634400.0
2017-11-02,'603319,œÊ”Õ±√,39.91,41.13,39.85,40.9,40.84,-0.93,-2.2772,14.2711,2887037,117732070.0,3229517200.0,807379300.0
2017-11-01,'603319,œÊ”Õ±√,40.84,41.56,40.68,41.56,41.42,-0.58,-1.4003,16.1211,3261290,133665075.0,3304772800.0,826193200.0
2017-10-31,'603319,œÊ”Õ±√,41.42,43.0,38.63,39.34,40.28,1.14,2.8302,20.779,4203597,174975930.0,3351706400.0,837926600.0
2017-10-30,'603319,œÊ”Õ±√,40.28,41.49,40.02,40.02,40.07,0.21,0.5241,19.3079,3905981,159566265.0,3259457600.0,814864400.0
2017-10-27,'603319,œÊ”Õ±√,40.07,40.99,40.0,40.9,41.02,-0.95,-2.3159,15.8629,3209073,130577606.0,3242464400.0,810616100.0
2017-10-26,'603319,œÊ”Õ±√,41.02,41.18,38.9,38.9,39.41,1.61,4.0853,18.1257,3666837,149505852.0,3319338400.0,829834600.0
2017-10-25,'603319,œÊ”Õ±√,39.41,39.98,38.6,38.8,38.84,0.57,1.4676,8.3335,1685874,66383276.0,3189057200.0,797264300.0
2017-10-24,'603319,œÊ”Õ±√,38.84,40.1,36.8,36.8,36.88,1.96,5.3145,8.0922,1637051,62631761.0,3142932800.0,785733200.0
2017-10-23,'603319,œÊ”Õ±√,36.88,36.96,36.55,36.55,36.6,0.28,0.765,1.6311,329969,12156908.0,2984329600.0,746082400.0
2017-10-20,'603319,œÊ”Õ±√,36.6,36.8,36.07,36.07,36.5,0.1,0.274,1.6075,325200,11900901.0,2961672000.0,740418000.0
2017-10-19,'603319,œÊ”Õ±√,36.5,37.18,36.0,37.09,36.98,-0.48,-1.298,3.2251,652432,23823140.0,2953580000.0,738395000.0
2017-10-18,'603319,œÊ”Õ±√,36.98,37.63,36.68,37.23,37.32,-0.34,-0.911,3.7283,754231,28023358.0,2992421600.0,748105400.0
2017-10-17,'603319,œÊ”Õ±√,37.32,37.75,36.88,36.88,37.56,-0.24,-0.639,3.1754,642380,24080571.0,3019934400.0,754983600.0
2017-10-16,'603319,œÊ”Õ±√,37.56,39.38,37.5,39.38,39.44,-1.88,-4.7667,5.6978,1152673,43848653.0,3039355200.0,759838800.0
2017-10-13,'603319,œÊ”Õ±√,39.44,39.66,38.72,39.14,38.97,0.47,1.2061,4.8483,980807,38365015.0,3191484800.0,797871200.0
2017-10-12,'603319,œÊ”Õ±√,38.97,39.6,38.75,39.0,39.24,-0.27,-0.6881,3.0472,616458,24075505.0,3153452400.0,788363100.0
2017-10-11,'603319,œÊ”Õ±√,39.24,40.31,39.0,39.45,39.66,-0.42,-1.059,4.4278,895749,35476303.0,3175300800.0,793825200.0
2017-10-10,'603319,œÊ”Õ±√,39.66,39.71,38.81,39.7,39.75,-0.09,-0.2264,5.3329,1078845,42398336.0,3209287200.0,802321800.0
2017-10-09,'603319,œÊ”Õ±√,39.75,40.68,39.02,39.45,39.02,0.73,1.8708,8.5976,1739300,69268371.0,3216570000.0,804142500.0
2017-09-29,'603319,œÊ”Õ±√,39.02,39.5,37.81,37.81,37.83,1.19,3.1457,9.9398,2010823,78464189.0,3157498400.0,789374600.0
2017-09-28,'603319,œÊ”Õ±√,37.83,38.61,37.08,37.47,37.43,0.4,1.0687,6.5433,1323709,50361263.0,3061203600.0,765300900.0
2017-09-27,'603319,œÊ”Õ±√,37.43,37.77,36.84,36.84,37.29,0.14,0.3754,3.4058,689000,25704973.0,3028835600.0,757208900.0
2017-09-26,'603319,œÊ”Õ±√,37.29,38.56,36.85,38.0,38.24,-0.95,-2.4843,5.2601,1064119,40044135.0,3017506800.0,754376700.0
2017-09-25,'603319,œÊ”Õ±√,38.24,38.32,37.13,37.38,37.32,0.92,2.4652,7.381,1493171,56799732.0,3094380800.0,773595200.0
2017-09-22,'603319,œÊ”Õ±√,37.32,37.46,36.7,37.28,37.41,-0.09,-0.2406,2.4797,501648,18656426.0,3019934400.0,754983600.0
2017-09-21,'603319,œÊ”Õ±√,37.41,38.13,37.2,38.02,38.13,-0.72,-1.8883,3.3497,677647,25602216.0,3027217200.0,756804300.0
2017-09-20,'603319,œÊ”Õ±√,38.13,38.15,37.21,37.41,37.23,0.9,2.4174,6.0871,1231420,46634906.0,3085479600.0,771369900.0
2017-09-19,'603319,œÊ”Õ±√,37.23,37.38,36.77,36.96,36.86,0.37,1.0038,2.8063,567711,21072319.0,3012651600.0,753162900.0
2017-09-18,'603319,œÊ”Õ±√,36.86,37.28,36.55,37.28,37.13,-0.27,-0.7272,2.7414,554578,20377626.0,2982711200.0,745677800.0
2017-09-15,'603319,œÊ”Õ±√,37.13,37.52,36.82,37.47,37.49,-0.36,-0.9603,2.6297,531987,19773503.0,3004559600.0,751139900.0
2017-09-14,'603319,œÊ”Õ±√,37.49,38.16,37.14,37.3,37.2,0.29,0.7796,4.0785,825075,31005966.0,3033690800.0,758422700.0
2017-09-13,'603319,œÊ”Õ±√,37.2,37.55,36.77,37.25,37.42,-0.22,-0.5879,4.4688,904047,33576820.0,3010224000.0,752556000.0
2017-09-12,'603319,œÊ”Õ±√,37.42,38.68,37.21,38.64,38.64,-1.22,-3.1573,6.7271,1360900,51427122.0,3028026400.0,757006600.0
2017-09-11,'603319,œÊ”Õ±√,38.64,38.65,37.9,38.0,38.42,0.22,0.5726,4.5681,924117,35455111.0,3126748800.0,781687200.0
2017-09-08,'603319,œÊ”Õ±√,38.42,38.9,38.14,38.35,38.42,0.0,0.0,5.9614,1205998,46447081.0,3108946400.0,777236600.0
2017-09-07,'603319,œÊ”Õ±√,38.42,38.95,37.17,37.17,37.27,1.15,3.0856,11.0048,2226277,85359897.0,3108946400.0,777236600.0
2017-09-06,'603319,œÊ”Õ±√,37.27,37.6,37.06,37.6,37.59,-0.32,-0.8513,3.7907,766850,28532876.0,3015888400.0,753972100.0
2017-09-05,'603319,œÊ”Õ±√,37.59,37.8,37.41,37.49,37.61,-0.02,-0.0532,2.7215,550564,20678859.0,3041782800.0,760445700.0
2017-09-04,'603319,œÊ”Õ±√,37.61,38.1,37.41,37.97,37.83,-0.22,-0.5815,3.8828,785500,29611994.0,3043401200.0,760850300.0
2017-09-01,'603319,œÊ”Õ±√,37.83,38.46,37.32,38.4,38.24,-0.41,-1.0722,4.6626,943252,35733823.0,3061203600.0,765300900.0
2017-08-31,'603319,œÊ”Õ±√,38.24,38.42,37.5,37.55,37.54,0.7,1.8647,5.8149,1176350,44685698.0,3094380800.0,773595200.0
2017-08-30,'603319,œÊ”Õ±√,37.54,37.78,37.4,37.58,37.78,-0.24,-0.6353,3.8134,771457,28968032.0,3037736800.0,759434200.0
2017-08-29,'603319,œÊ”Õ±√,37.78,38.3,37.56,37.68,37.9,-0.12,-0.3166,6.3379,1282153,48648365.0,3057157600.0,764289400.0
2017-08-28,'603319,œÊ”Õ±√,37.9,38.44,37.19,37.19,37.38,0.52,1.3911,9.3506,1891628,71352789.0,3066868000.0,766717000.0
2017-08-25,'603319,œÊ”Õ±√,37.38,37.82,36.03,36.03,36.02,1.36,3.7757,8.1143,1641528,60839781.0,3024789600.0,756197400.0
2017-08-24,'603319,œÊ”Õ±√,36.02,36.8,36.0,36.5,36.64,-0.62,-1.6921,2.9983,606550,21974648.0,2914738400.0,728684600.0
2017-08-23,'603319,œÊ”Õ±√,36.64,37.2,36.57,37.01,37.0,-0.36,-0.973,3.0314,613257,22554241.0,2964908800.0,741227200.0
2017-08-22,'603319,œÊ”Õ±√,37.0,37.17,36.56,36.91,37.2,-0.2,-0.5376,6.0764,1229257,45293031.0,2994040000.0,748510000.0
2017-08-21,'603319,œÊ”Õ±√,37.2,37.5,36.16,36.31,35.51,1.69,4.7592,8.7411,1768328,65130236.0,3010224000.0,752556000.0
2017-08-18,'603319,œÊ”Õ±√,35.51,36.1,35.35,35.8,35.9,-0.39,-1.0864,3.0311,613200,21939640.0,2873469200.0,718367300.0
2017-08-17,'603319,œÊ”Õ±√,35.9,36.34,35.67,36.13,36.32,-0.42,-1.1564,3.6387,736100,26479661.0,2905028000.0,726257000.0
2017-08-16,'603319,œÊ”Õ±√,36.32,36.55,35.72,36.2,36.2,0.12,0.3315,4.8791,987050,35728036.0,2939014400.0,734753600.0
2017-08-15,'603319,œÊ”Õ±√,36.2,36.7,35.85,36.69,36.54,-0.34,-0.9305,5.4152,1095500,39585990.0,2929304000.0,732326000.0
2017-08-14,'603319,œÊ”Õ±√,36.54,36.59,35.41,35.58,35.56,0.98,2.7559,5.2044,1052843,38001628.0,2956816800.0,739204200.0
2017-08-11,'603319,œÊ”Õ±√,35.56,35.96,35.32,35.79,35.63,-0.07,-0.1965,3.8655,782000,27893474.0,2877515200.0,719378800.0
2017-08-10,'603319,œÊ”Õ±√,35.63,35.86,35.12,35.34,35.25,0.38,1.078,5.2921,1070582,38039609.0,2883179600.0,720794900.0
2017-08-09,'603319,œÊ”Õ±√,35.25,35.49,35.1,35.49,35.43,-0.18,-0.508,2.0955,423929,14929375.0,2852430000.0,713107500.0
2017-08-08,'603319,œÊ”Õ±√,35.43,35.58,35.06,35.33,35.5,-0.07,-0.1972,2.831,572706,20232086.0,2866995600.0,716748900.0
2017-08-07,'603319,œÊ”Õ±√,35.5,35.88,35.11,35.11,35.45,0.05,0.141,2.1846,441950,15691622.0,2872660000.0,718165000.0
2017-08-04,'603319,œÊ”Õ±√,35.45,35.86,35.32,35.86,35.91,-0.46,-1.281,3.8562,780100,27718215.0,2868614000.0,717153500.0
2017-08-03,'603319,œÊ”Õ±√,35.91,36.27,35.31,35.57,35.7,0.21,0.5882,4.4034,890803,31930161.0,2905837200.0,726459300.0
2017-08-02,'603319,œÊ”Õ±√,35.7,36.67,35.0,36.37,36.57,-0.87,-2.379,7.4507,1507282,53546997.0,2888844000.0,722211000.0
2017-08-01,'603319,œÊ”Õ±√,36.57,37.85,36.06,37.15,37.43,-0.86,-2.2976,9.8214,1986877,73199021.0,2959244400.0,739811100.0
2017-07-31,'603319,œÊ”Õ±√,37.43,37.76,37.06,37.17,37.17,0.26,0.6995,10.7376,2172209,81284708.0,3028835600.0,757208900.0
2017-07-28,'603319,œÊ”Õ±√,37.17,37.98,37.01,37.87,37.86,-0.69,-1.8225,3.8893,786800,29613832.0,3007796400.0,751949100.0
2017-07-27,'603319,œÊ”Õ±√,37.86,38.6,36.8,37.45,37.51,0.35,0.9331,7.5501,1527384,57722212.0,3063631200.0,765907800.0
2017-07-26,'603319,œÊ”Õ±√,37.51,38.18,36.68,38.15,38.15,-0.64,-1.6776,6.4536,1305560,48736240.0,3035309200.0,758827300.0
2017-07-25,'603319,œÊ”Õ±√,38.15,39.9,38.0,39.7,39.82,-1.67,-4.1939,11.5215,2330800,91387454.0,3087098000.0,771774500.0
2017-07-24,'603319,œÊ”Õ±√,39.82,40.86,39.57,40.2,40.62,-0.8,-1.9695,12.7522,2579771,103269242.0,3222234400.0,805558600.0
2017-07-21,'603319,œÊ”Õ±√,40.62,42.6,39.73,40.97,40.88,-0.26,-0.636,11.3151,2289041,94546208.0,3286970400.0,821742600.0
2017-07-20,'603319,œÊ”Õ±√,40.88,42.15,40.43,41.42,41.64,-0.76,-1.8252,8.0861,1635827,67821701.0,3308009600.0,827002400.0
2017-07-19,'603319,œÊ”Õ±√,41.64,42.21,41.0,41.0,41.12,0.52,1.2646,9.0682,1834503,76329738.0,3369508800.0,842377200.0
2017-07-18,'603319,œÊ”Õ±√,41.12,41.97,40.33,41.3,41.87,-0.75,-1.7913,5.1025,1032230,42402950.0,3327430400.0,831857600.0
2017-07-17,'603319,œÊ”Õ±√,41.87,44.0,39.32,43.51,43.69,-1.82,-4.1657,10.5204,2128276,88530117.0,3388120400.0,847030100.0
2017-07-14,'603319,œÊ”Õ±√,43.69,45.3,43.3,43.98,44.39,-0.7,-1.5769,10.9187,2208845,98168924.0,3535394800.0,883848700.0
2017-07-13,'603319,œÊ”Õ±√,44.39,44.88,43.3,43.79,43.69,0.7,1.6022,15.5411,3143963,139129998.0,3592038800.0,898009700.0
2017-07-12,'603319,œÊ”Õ±√,43.69,43.72,41.62,42.75,42.72,0.97,2.2706,14.7613,2986216,128846852.0,3535394800.0,883848700.0
2017-07-11,'603319,œÊ”Õ±√,42.72,42.86,41.0,41.0,41.48,1.24,2.9894,9.384,1898389,80115927.0,3456902400.0,864225600.0
2017-07-10,'603319,œÊ”Õ±√,41.48,42.92,40.89,42.7,43.0,-1.52,-3.5349,9.078,1836482,76367671.0,3356561600.0,839140400.0
2017-07-07,'603319,œÊ”Õ±√,43.0,43.85,41.5,41.5,42.06,0.94,2.2349,15.4668,3128937,135061828.0,3479560000.0,869890000.0
2017-07-06,'603319,œÊ”Õ±√,42.06,43.75,41.15,43.58,43.56,-1.5,-3.4435,11.2187,2269542,96606362.0,3403495200.0,850873800.0
2017-07-05,'603319,œÊ”Õ±√,43.56,44.0,42.9,43.43,43.43,0.13,0.2993,6.4869,1312294,56941460.0,3524875200.0,881218800.0
2017-07-04,'603319,œÊ”Õ±√,43.43,44.49,43.08,44.01,44.2,-0.77,-1.7421,10.4754,2119164,92905299.0,3514355600.0,878588900.0
2017-07-03,'603319,œÊ”Õ±√,44.2,44.3,42.58,42.59,42.75,1.45,3.3918,14.0254,2837338,123891103.0,3576664000.0,894166000.0
2017-06-30,'603319,œÊ”Õ±√,42.75,43.3,42.0,43.2,42.95,-0.2,-0.4657,8.5434,1728320,73839902.0,3459330000.0,864832500.0
2017-06-29,'603319,œÊ”Õ±√,42.95,46.48,42.9,44.46,44.5,-1.55,-3.4831,20.4847,4144064,184836621.0,3475514000.0,868878500.0
2017-06-28,'603319,œÊ”Õ±√,44.5,46.65,44.06,45.35,45.72,-1.22,-2.6684,15.41,3117441,141111003.0,3600940000.0,900235000.0
2017-06-27,'603319,œÊ”Õ±√,45.72,45.98,43.8,44.05,44.52,1.2,2.6954,22.4157,4534700,204486307.0,3699662400.0,924915600.0
2017-06-26,'603319,œÊ”Õ±√,44.52,44.86,42.53,42.9,42.86,1.66,3.8731,19.5222,3949340,172791211.0,3602558400.0,900639600.0
2017-06-23,'603319,œÊ”Õ±√,42.86,43.48,40.39,40.91,40.81,2.05,5.0233,12.9023,2610140,109311991.0,3468231200.0,867057800.0
2017-06-22,'603319,œÊ”Õ±√,40.81,42.54,40.53,42.13,42.53,-1.72,-4.0442,9.8395,1990534,82728647.0,3302345200.0,825586300.0
2017-06-21,'603319,œÊ”Õ±√,42.53,44.97,42.24,44.01,44.49,-1.96,-4.4055,13.1907,2668482,115029880.0,3441527600.0,860381900.0
2017-06-20,'603319,œÊ”Õ±√,44.49,46.5,43.2,44.23,44.16,0.33,0.7473,23.9739,4849927,215808730.0,3600130800.0,900032700.0
2017-06-19,'603319,œÊ”Õ±√,44.16,45.0,42.02,42.5,42.89,1.27,2.9611,20.6036,4168115,181964277.0,3573427200.0,893356800.0
2017-06-16,'603319,œÊ”Õ±√,42.89,43.8,41.6,42.03,42.51,0.38,0.8939,14.9995,3034391,129649128.0,3470658800.0,867664700.0
2017-06-15,'603319,XDœÊ”Õ±√,42.51,43.35,40.0,40.5,40.81,1.7,4.1656,17.8552,3612099,151599895.0,3439909200.0,859977300.0
2017-06-14,'603319,œÊ”Õ±√,40.96,42.83,38.41,38.94,38.94,2.02,5.1875,20.7328,4194251,174014309.0,3314483200.0,828620800.0
2017-06-13,'603319,œÊ”Õ±√,38.94,39.24,36.7,36.7,37.01,1.93,5.2148,5.5302,1118767,43047758.0,3151024800.0,787756200.0
2017-06-12,'603319,œÊ”Õ±√,37.01,37.96,36.98,37.96,38.27,-1.26,-3.2924,3.4819,704379,26403511.0,2994849200.0,748712300.0
2017-06-09,'603319,œÊ”Õ±√,38.27,38.39,37.41,37.9,38.01,0.26,0.684,3.1889,645109,24520244.0,3096808400.0,774202100.0
2017-06-08,'603319,œÊ”Õ±√,38.01,39.8,37.66,37.8,38.03,-0.02,-0.0526,4.6095,932500,35797492.0,3075769200.0,768942300.0
2017-06-07,'603319,œÊ”Õ±√,38.03,38.5,36.33,36.33,36.65,1.38,3.7653,4.1329,836082,31569446.0,3077387600.0,769346900.0
2017-06-06,'603319,œÊ”Õ±√,36.65,36.69,35.8,36.37,36.37,0.28,0.7699,1.519,307285,11136244.0,2965718000.0,741429500.0
2017-06-05,'603319,œÊ”Õ±√,36.37,36.77,36.02,36.31,36.01,0.36,0.9997,2.0647,417682,15226729.0,2943060400.0,735765100.0
2017-06-02,'603319,œÊ”Õ±√,36.01,36.3,34.05,34.5,35.2,0.81,2.3011,3.0243,611816,21657919.0,2913929200.0,728482300.0
2017-06-01,'603319,œÊ”Õ±√,35.2,37.1,33.54,36.85,37.08,-1.88,-5.0701,4.6698,944706,33609039.0,2848384000.0,712096000.0
2017-05-31,'603319,œÊ”Õ±√,37.08,38.86,37.01,38.0,37.16,-0.08,-0.2153,3.4772,703444,26621462.0,3000513600.0,750128400.0
2017-05-26,'603319,œÊ”Õ±√,37.16,37.78,36.9,37.0,37.27,-0.11,-0.2951,2.6856,543303,20277322.0,3006987200.0,751746800.0
2017-05-25,'603319,œÊ”Õ±√,37.27,37.74,36.0,37.7,37.38,-0.11,-0.2943,3.1728,641857,23687747.0,3015888400.0,753972100.0
2017-05-24,'603319,œÊ”Õ±√,37.38,37.77,35.81,36.6,37.0,0.38,1.027,3.33,673656,24824031.0,3024789600.0,756197400.0
2017-05-23,'603319,œÊ”Õ±√,37.0,39.72,36.12,39.6,39.86,-2.86,-7.1751,5.8666,1186813,44954180.0,2994040000.0,748510000.0
2017-05-22,'603319,œÊ”Õ±√,39.86,42.05,39.83,41.93,41.91,-2.05,-4.8914,3.7191,752367,30563983.0,3225471200.0,806367800.0
2017-05-19,'603319,œÊ”Õ±√,41.91,42.36,41.39,41.9,41.89,0.02,0.0477,2.4369,492985,20618425.0,3391357200.0,847839300.0
