ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-24,'300699,¹âÍþ¸´²Ä,54.27,54.58,52.21,52.53,53.08,1.19,2.2419,5.8054,5340973,286831203.33,19971360000.0,4992840000.0
2018-01-23,'300699,¹âÍþ¸´²Ä,53.08,54.25,52.58,53.39,52.6,0.48,0.9125,4.6513,4279161,228893423.6,19533440000.0,4883360000.0
2018-01-22,'300699,¹âÍþ¸´²Ä,52.6,53.7,50.7,53.65,54.17,-1.57,-2.8983,6.6477,6115860,318316343.92,19356800000.0,4839200000.0
2018-01-19,'300699,¹âÍþ¸´²Ä,54.17,56.37,53.41,53.68,53.36,0.81,1.518,6.722,6184249,340798057.93,19934560000.0,4983640000.0
2018-01-18,'300699,¹âÍþ¸´²Ä,53.36,54.98,53.28,54.2,54.82,-1.46,-2.6633,5.2151,4797901,259296765.26,19636480000.0,4909120000.0
2018-01-17,'300699,¹âÍþ¸´²Ä,54.82,55.46,51.21,53.11,55.57,-0.75,-1.3496,9.191,8455730,450135661.58,20173760000.0,5043440000.0
2018-01-16,'300699,¹âÍþ¸´²Ä,55.57,56.77,54.7,55.0,56.42,-0.85,-1.5066,6.4755,5957419,331644048.88,20449760000.0,5112440000.0
2018-01-15,'300699,¹âÍþ¸´²Ä,56.42,62.36,56.42,62.32,62.69,-6.27,-10.0016,12.4796,11481209,664810198.32,20762560000.0,5190640000.0
2018-01-12,'300699,¹âÍþ¸´²Ä,62.69,64.69,62.68,64.69,64.71,-2.02,-3.1216,6.497,5977226,378090519.95,23069920000.0,5767480000.0
2018-01-11,'300699,¹âÍþ¸´²Ä,64.71,65.48,63.52,64.3,63.72,0.99,1.5537,5.795,5331359,345378256.98,23813280000.0,5953320000.0
2018-01-10,'300699,¹âÍþ¸´²Ä,63.72,64.4,63.01,63.98,64.4,-0.68,-1.0559,5.3576,4929033,313339404.84,23448960000.0,5862240000.0
2018-01-09,'300699,¹âÍþ¸´²Ä,64.4,65.53,63.8,65.1,65.0,-0.6,-0.9231,5.8607,5391833,348419429.96,23699200000.0,5924800000.0
2018-01-08,'300699,¹âÍþ¸´²Ä,65.0,66.6,64.08,66.6,66.88,-1.88,-2.811,7.4644,6867277,445913559.37,23920000000.0,5980000000.0
2018-01-05,'300699,¹âÍþ¸´²Ä,66.88,69.32,66.88,68.27,68.27,-1.39,-2.036,5.6288,5178500,353000921.73,24611840000.0,6152960000.0
2018-01-04,'300699,¹âÍþ¸´²Ä,68.27,68.79,67.12,67.3,67.93,0.34,0.5005,6.3996,5887608,399858758.6,25123360000.0,6280840000.0
2018-01-03,'300699,¹âÍþ¸´²Ä,67.93,68.06,64.64,65.83,65.98,1.95,2.9554,7.7084,7091739,472278301.07,24998240000.0,6249560000.0
2018-01-02,'300699,¹âÍþ¸´²Ä,65.98,66.49,64.37,66.01,65.54,0.44,0.6713,4.2606,3919749,256817057.31,24280640000.0,6070160000.0
