ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-24,'603139,¿µ»ÝÖÆÒ©,25.99,26.1,25.69,25.99,25.88,0.11,0.425,2.2914,572153,14841857.0,2595881200.0,648970300.0
2018-01-23,'603139,¿µ»ÝÖÆÒ©,25.88,26.09,25.6,25.78,25.78,0.1,0.3879,1.5295,381909,9888077.0,2584894400.0,646223600.0
2018-01-22,'603139,¿µ»ÝÖÆÒ©,25.78,25.94,25.25,25.61,25.61,0.17,0.6638,2.5008,624448,16002839.0,2574906400.0,643726600.0
2018-01-19,'603139,¿µ»ÝÖÆÒ©,25.61,26.35,25.6,26.1,26.07,-0.46,-1.7645,2.7,674200,17509924.0,2557926800.0,639481700.0
2018-01-18,'603139,¿µ»ÝÖÆÒ©,26.07,26.5,25.9,25.9,26.09,-0.02,-0.0767,2.244,560338,14641850.0,2603871600.0,650967900.0
2018-01-17,'603139,¿µ»ÝÖÆÒ©,26.09,26.29,25.35,25.4,25.72,0.37,1.4386,3.494,872444,22514056.0,2605869200.0,651467300.0
2018-01-16,'603139,¿µ»ÝÖÆÒ©,25.72,25.94,25.06,25.06,25.2,0.52,2.0635,3.3308,831700,21380091.0,2568913600.0,642228400.0
2018-01-15,'603139,¿µ»ÝÖÆÒ©,25.2,26.3,25.1,26.22,26.17,-0.97,-3.7065,4.4502,1111218,28707543.0,2516976000.0,629244000.0
2018-01-12,'603139,¿µ»ÝÖÆÒ©,26.17,26.9,26.03,26.82,27.05,-0.88,-3.2532,6.4661,1614590,42657915.0,2613859600.0,653464900.0
2018-01-11,'603139,¿µ»ÝÖÆÒ©,27.05,27.98,26.4,26.6,26.82,0.23,0.8576,11.9463,2982987,81272823.0,2701754000.0,675438500.0
2018-01-10,'603139,¿µ»ÝÖÆÒ©,26.82,26.98,25.72,26.5,26.7,0.12,0.4494,9.0316,2255199,59704089.0,2678781600.0,669695400.0
2018-01-09,'603139,¿µ»ÝÖÆÒ©,26.7,26.75,25.3,25.51,25.51,1.19,4.6648,10.6625,2662430,70115600.0,2666796000.0,666699000.0
2018-01-08,'603139,¿µ»ÝÖÆÒ©,25.51,25.65,25.11,25.65,25.39,0.12,0.4726,3.1302,781615,19788810.0,2547938800.0,636984700.0
2018-01-05,'603139,¿µ»ÝÖÆÒ©,25.39,25.55,25.21,25.39,25.46,-0.07,-0.2749,2.5199,629227,15939140.0,2535953200.0,633988300.0
2018-01-04,'603139,¿µ»ÝÖÆÒ©,25.46,25.56,25.14,25.32,25.32,0.14,0.5529,3.5126,877100,22183702.0,2542944800.0,635736200.0
2018-01-03,'603139,¿µ»ÝÖÆÒ©,25.32,25.39,25.07,25.21,25.21,0.11,0.4363,2.6659,665671,16820361.0,2528961600.0,632240400.0
2018-01-02,'603139,¿µ»ÝÖÆÒ©,25.21,25.3,24.87,25.07,25.06,0.15,0.5986,1.9344,483027,12134231.0,2517974800.0,629493700.0
