»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-27,'603367,≥Ω–¿“©“µ,20.09,20.86,19.9,20.86,20.63,-0.54,-2.6175,14.0792,14079247,285756732.0,9107861770.0,2009000000.0
2017-12-26,'603367,≥Ω–¿“©“µ,20.63,21.34,19.78,19.91,19.78,0.85,4.2973,22.9704,22970390,476508371.0,9352672390.0,2063000000.0
2017-12-25,'603367,≥Ω–¿“©“µ,19.78,19.78,18.07,18.3,17.98,1.8,10.0111,13.7152,13715245,259213631.0,8967322340.0,1978000000.0
2017-12-22,'603367,≥Ω–¿“©“µ,17.98,18.16,17.81,17.81,17.99,-0.01,-0.0556,3.2156,3215585,58020592.0,8151286940.0,1798000000.0
2017-12-21,'603367,≥Ω–¿“©“µ,17.99,18.12,17.4,17.76,17.77,0.22,1.238,4.2617,4261712,76032492.0,8155820470.0,1799000000.0
2017-12-20,'603367,≥Ω–¿“©“µ,17.77,18.14,17.63,18.07,18.14,-0.37,-2.0397,2.99,2990016,53377029.0,8056082810.0,1777000000.0
2017-12-19,'603367,≥Ω–¿“©“µ,18.14,18.33,17.85,17.85,17.79,0.35,1.9674,4.0311,4031096,73102476.0,8223823420.0,1814000000.0
2017-12-18,'603367,≥Ω–¿“©“µ,17.79,18.1,17.53,18.05,17.95,-0.16,-0.8914,2.7338,2733766,48582876.0,8065149870.0,1779000000.0
2017-12-15,'603367,≥Ω–¿“©“µ,17.95,18.15,17.87,18.14,18.23,-0.28,-1.5359,2.9012,2901161,52231547.0,8137686350.0,1795000000.0
2017-12-14,'603367,≥Ω–¿“©“µ,18.23,18.27,17.96,18.06,18.01,0.22,1.2215,3.762,3762018,68174057.0,8264625190.0,1823000000.0
2017-12-13,'603367,≥Ω–¿“©“µ,18.01,18.13,17.68,17.69,17.59,0.42,2.3877,3.4673,3467322,62246964.0,8164887530.0,1801000000.0
2017-12-12,'603367,≥Ω–¿“©“µ,17.59,18.5,17.53,18.2,18.38,-0.79,-4.2982,4.8517,4851666,86877638.0,7974479270.0,1759000000.0
2017-12-11,'603367,≥Ω–¿“©“µ,18.38,18.54,18.0,18.1,18.13,0.25,1.3789,4.5194,4519445,82823020.0,8332628140.0,1838000000.0
2017-12-08,'603367,≥Ω–¿“©“µ,18.13,18.4,17.42,17.49,17.47,0.66,3.7779,5.8774,5877393,106244369.0,8219289890.0,1813000000.0
2017-12-07,'603367,≥Ω–¿“©“µ,17.47,17.77,17.36,17.56,17.68,-0.21,-1.1878,3.4676,3467642,60825810.0,7920076910.0,1747000000.0
2017-12-06,'603367,≥Ω–¿“©“µ,17.68,17.79,17.19,17.24,17.26,0.42,2.4334,4.4729,4472910,78085675.0,8015281040.0,1768000000.0
2017-12-05,'603367,≥Ω–¿“©“µ,17.26,18.27,17.16,18.09,18.22,-0.96,-5.2689,5.9829,5982924,105528792.0,7824872780.0,1726000000.0
2017-12-04,'603367,≥Ω–¿“©“µ,18.22,19.65,18.0,19.65,19.65,-1.43,-7.2774,6.8223,6822278,127925469.0,8260091660.0,1822000000.0
2017-12-01,'603367,≥Ω–¿“©“µ,19.65,19.73,19.46,19.63,19.63,0.02,0.1019,2.3736,2373614,46577427.0,8908386450.0,1965000000.0
2017-11-30,'603367,≥Ω–¿“©“µ,19.63,19.97,19.52,19.63,19.63,0.0,0.0,3.0737,3073693,60572876.0,8899319390.0,1963000000.0
2017-11-29,'603367,≥Ω–¿“©“µ,19.63,20.24,19.4,20.1,20.1,-0.47,-2.3383,4.5883,4588285,90504066.0,8899319390.0,1963000000.0
2017-11-28,'603367,≥Ω–¿“©“µ,20.1,20.1,19.82,19.84,19.86,0.24,1.2085,3.0977,3097660,61980712.0,9112395300.0,2010000000.0
2017-11-27,'603367,≥Ω–¿“©“µ,19.86,20.09,19.7,19.82,19.8,0.06,0.303,3.0855,3085474,61420765.0,9003590580.0,1986000000.0
2017-11-24,'603367,≥Ω–¿“©“µ,19.8,20.18,19.65,20.05,20.04,-0.24,-1.1976,4.4439,4443942,88249738.0,8976389400.0,1980000000.0
2017-11-23,'603367,≥Ω–¿“©“µ,20.04,20.87,20.02,20.85,20.94,-0.9,-4.298,5.4627,5462658,111350936.0,9085194120.0,2004000000.0
2017-11-22,'603367,≥Ω–¿“©“µ,20.94,21.45,20.74,21.0,21.07,-0.13,-0.617,5.1876,5187587,109569705.0,9493211820.0,2094000000.0
2017-11-21,'603367,≥Ω–¿“©“µ,21.07,21.55,20.59,20.82,20.93,0.14,0.6689,5.768,5768044,121556475.0,9552147710.0,2107000000.0
2017-11-20,'603367,≥Ω–¿“©“µ,20.93,21.01,20.11,21.0,21.09,-0.16,-0.7587,5.2437,5243679,108246878.0,9488678290.0,2093000000.0
2017-11-17,'603367,≥Ω–¿“©“µ,21.09,22.9,21.02,22.9,22.91,-1.82,-7.9441,10.1624,10162438,221751175.0,9561214770.0,2109000000.0
2017-11-16,'603367,≥Ω–¿“©“µ,22.91,24.09,22.9,24.08,24.45,-1.54,-6.2986,12.3182,12318245,287615655.0,10386317230.0,2291000000.0
2017-11-15,'603367,≥Ω–¿“©“µ,24.45,24.96,24.41,24.69,24.41,0.04,0.1639,8.367,8366960,206622277.0,11084480850.0,2445000000.0
2017-11-14,'603367,≥Ω–¿“©“µ,24.41,24.6,24.01,24.51,24.49,-0.08,-0.3267,6.8658,6865784,167118021.0,11066346730.0,2441000000.0
2017-11-13,'603367,≥Ω–¿“©“µ,24.49,24.52,23.87,24.3,24.18,0.31,1.2821,7.3779,7377872,179176728.0,11102614970.0,2449000000.0
2017-11-10,'603367,≥Ω–¿“©“µ,24.18,24.77,24.15,24.47,24.5,-0.32,-1.3061,8.3732,8373231,204235141.0,10962075540.0,2418000000.0
2017-11-09,'603367,≥Ω–¿“©“µ,24.5,24.88,24.28,24.81,25.03,-0.53,-2.1175,9.1794,9179382,225166710.0,11107148500.0,2450000000.0
2017-11-08,'603367,≥Ω–¿“©“µ,25.03,25.56,24.11,24.13,24.49,0.54,2.205,12.4574,12457407,310546326.0,11347425590.0,2503000000.0
2017-11-07,'603367,≥Ω–¿“©“µ,24.49,25.01,24.3,25.0,25.21,-0.72,-2.856,9.4095,9409533,231154607.0,11102614970.0,2449000000.0
2017-11-06,'603367,≥Ω–¿“©“µ,25.21,25.28,24.03,25.01,25.38,-0.17,-0.6698,11.4799,11479921,283714940.0,11429029130.0,2521000000.0
2017-11-03,'603367,≥Ω–¿“©“µ,25.38,26.13,25.31,25.69,26.0,-0.62,-2.3846,10.3495,10349547,264866594.0,11506099140.0,2538000000.0
2017-11-02,'603367,≥Ω–¿“©“µ,26.0,26.46,24.52,24.68,24.77,1.23,4.9657,18.1422,18142217,466207714.0,11787178000.0,2600000000.0
2017-11-01,'603367,≥Ω–¿“©“µ,24.77,25.11,24.4,24.58,24.74,0.03,0.1213,8.1337,8133694,201388651.0,11229553810.0,2477000000.0
2017-10-31,'603367,≥Ω–¿“©“µ,24.74,24.85,23.88,23.88,23.9,0.84,3.5146,9.09,9089964,221843112.0,11215953220.0,2474000000.0
2017-10-30,'603367,≥Ω–¿“©“µ,23.9,25.13,23.68,25.1,25.13,-1.23,-4.8945,11.1249,11124931,268702574.0,10835136700.0,2390000000.0
2017-10-27,'603367,≥Ω–¿“©“µ,25.13,25.77,25.1,25.6,25.86,-0.73,-2.8229,10.4082,10408207,263381760.0,11392760890.0,2513000000.0
2017-10-26,'603367,≥Ω–¿“©“µ,25.86,26.68,25.71,26.37,25.56,0.3,1.1737,16.4032,16403175,431256313.0,11723708580.0,2586000000.0
2017-10-25,'603367,≥Ω–¿“©“µ,25.56,26.18,25.02,25.02,25.05,0.51,2.0359,14.2641,14264086,366352560.0,11587702680.0,2556000000.0
2017-10-24,'603367,≥Ω–¿“©“µ,25.05,26.55,24.63,26.27,26.74,-1.69,-6.3201,21.3863,21386343,547571541.0,11356492650.0,2505000000.0
2017-10-23,'603367,≥Ω–¿“©“µ,26.74,27.43,26.2,27.11,27.48,-0.74,-2.6929,17.5127,17512728,469302988.0,12122659220.0,2674000000.0
2017-10-20,'603367,≥Ω–¿“©“µ,27.48,29.72,27.05,29.12,30.02,-2.54,-8.461,27.9702,27970156,782846634.0,12458140440.0,2748000000.0
2017-10-19,'603367,≥Ω–¿“©“µ,30.02,30.44,28.36,28.98,29.6,0.42,1.4189,23.1888,23188816,691019945.0,13609657060.0,3002000000.0
2017-10-18,'603367,≥Ω–¿“©“µ,29.6,31.54,29.58,30.01,32.09,-2.49,-7.7594,33.6709,33670930,1025872511.0,13419248800.0,2960000000.0
2017-10-17,'603367,≥Ω–¿“©“µ,32.09,32.73,28.7,30.0,29.76,2.33,7.8293,56.9659,56965891,1777005578.0,14548097770.0,3209000000.0
2017-10-16,'603367,≥Ω–¿“©“µ,29.76,29.76,29.76,29.76,27.05,2.71,10.0185,0.4253,425313,12657315.0,13491785280.0,2976000000.0
2017-10-13,'603367,≥Ω–¿“©“µ,27.05,27.05,27.05,27.05,24.59,2.46,10.0041,0.1855,185539,5018830.0,12263198650.0,2705000000.0
2017-10-12,'603367,≥Ω–¿“©“µ,24.59,24.59,24.59,24.59,22.35,2.24,10.0224,0.11,110018,2705343.0,11147950270.0,2459000000.0
2017-10-11,'603367,≥Ω–¿“©“µ,22.35,22.35,22.35,22.35,20.32,2.03,9.9902,0.0457,45698,1021350.0,10132439550.0,2235000000.0
2017-10-10,'603367,≥Ω–¿“©“µ,20.32,20.32,20.32,20.32,18.47,1.85,10.0162,0.0104,10400,211328.0,9212132960.0,2032000000.0
2017-10-09,'603367,≥Ω–¿“©“µ,18.47,18.47,18.47,18.47,16.79,1.68,10.006,0.014,14015,258857.0,8373429910.0,1847000000.0
2017-09-29,'603367,N≥Ω–¿,16.79,16.79,13.99,13.99,11.66,5.13,43.9966,0.0314,31371,526607.0,7611796870.0,1679000000.0
