日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-01-24,'300650,太龙照明,40.11,40.25,39.53,40.0,40.06,0.05,0.1248,3.708,585380,23396226.2,2532866280.0,633216570.0
2018-01-23,'300650,太龙照明,40.06,40.33,39.4,39.9,39.98,0.08,0.2001,4.0673,642100,25601193.0,2529708880.0,632427220.0
2018-01-22,'300650,太龙照明,39.98,40.36,37.6,38.68,38.61,1.37,3.5483,10.2971,1625600,63783613.0,2524657040.0,631164260.0
2018-01-19,'300650,太龙照明,38.61,39.39,38.01,38.11,38.2,0.41,1.0733,5.2803,833600,32327812.0,2438144280.0,609536070.0
2018-01-18,'300650,太龙照明,38.2,38.4,37.68,38.26,38.26,-0.06,-0.1568,3.9849,629100,23954200.0,2412253600.0,603063400.0
2018-01-17,'300650,太龙照明,38.26,38.5,36.4,36.4,36.98,1.28,3.4613,4.9078,774800,29213334.68,2416042480.0,604010620.0
2018-01-16,'300650,太龙照明,36.98,37.58,36.45,36.45,36.21,0.77,2.1265,3.2472,512638,19010828.04,2335213040.0,583803260.0
2018-01-15,'300650,太龙照明,36.21,37.35,35.8,37.35,37.08,-0.87,-2.3463,3.6562,577200,20965384.0,2286589080.0,571647270.0
2018-01-12,'300650,太龙照明,37.08,37.44,36.62,37.26,37.26,-0.18,-0.4831,2.243,354100,13110188.0,2341527840.0,585381960.0
2018-01-11,'300650,太龙照明,37.26,37.39,36.35,36.68,36.56,0.7,1.9147,3.532,557600,20642872.0,2352894480.0,588223620.0
2018-01-10,'300650,太龙照明,36.56,37.81,36.11,37.6,37.82,-1.26,-3.3316,4.0926,646100,23777210.0,2308690880.0,577172720.0
2018-01-09,'300650,太龙照明,37.82,38.14,37.4,37.55,37.83,-0.01,-0.0264,3.3999,536738,20309923.36,2388257360.0,597064340.0
2018-01-08,'300650,太龙照明,37.83,38.7,37.32,38.7,38.68,-0.85,-2.1975,6.0537,955700,36169969.0,2388888840.0,597222210.0
2018-01-05,'300650,太龙照明,38.68,38.68,37.66,38.0,37.9,0.78,2.058,4.6324,731318,27916003.92,2442564640.0,610641160.0
2018-01-04,'300650,太龙照明,37.9,38.46,37.71,37.99,37.91,-0.01,-0.0264,5.1428,811900,30865217.0,2393309200.0,598327300.0
2018-01-03,'300650,太龙照明,37.91,38.1,37.38,37.66,37.83,0.08,0.2115,6.0189,950199,35929558.31,2393940680.0,598485170.0
2018-01-02,'300650,太龙照明,37.83,38.14,36.42,36.8,36.23,1.6,4.4162,9.8102,1548739,58042564.54,2388888840.0,597222210.0
2017-12-29,'300650,太龙照明,36.23,36.3,35.63,35.68,35.61,0.62,1.7411,5.0335,794639,28576756.84,2287852040.0,571963010.0
2017-12-28,'300650,太龙照明,35.61,36.1,34.78,35.43,35.43,0.18,0.508,4.8361,763480,27254591.88,2248700280.0,562175070.0
2017-12-27,'300650,太龙照明,35.43,35.93,35.14,35.43,35.45,-0.02,-0.0564,4.4682,705400,25048048.0,2237333640.0,559333410.0
2017-12-26,'300650,太龙照明,35.45,35.7,33.95,34.12,34.12,1.33,3.898,6.4704,1021476,35945962.04,2238596600.0,559649150.0
2017-12-25,'300650,太龙照明,34.12,35.25,33.5,35.02,35.35,-1.23,-3.4795,5.6197,887176,30309091.92,2154609760.0,538652440.0
2017-12-22,'300650,太龙照明,35.35,35.46,34.22,34.54,34.57,0.78,2.2563,3.6665,578838,20338396.22,2232281800.0,558070450.0
2017-12-21,'300650,太龙照明,34.57,35.0,33.35,34.15,34.41,0.16,0.465,3.6659,578738,19827577.0,2183026360.0,545756590.0
2017-12-20,'300650,太龙照明,34.41,35.48,34.17,35.3,35.32,-0.91,-2.5764,3.6796,580900,20087597.0,2172922680.0,543230670.0
2017-12-19,'300650,太龙照明,35.32,35.69,34.72,34.9,34.96,0.36,1.0297,4.3329,684038,24211025.74,2230387360.0,557596840.0
2017-12-18,'300650,太龙照明,34.96,35.97,34.37,35.42,35.56,-0.6,-1.6873,4.7991,757638,26799350.54,2207654080.0,551913520.0
2017-12-15,'300650,太龙照明,35.56,35.8,34.91,35.2,35.63,-0.07,-0.1965,5.7156,902322,32004678.06,2245542880.0,561385720.0
2017-12-14,'300650,太龙照明,35.63,35.78,34.35,34.35,34.5,1.13,3.2754,7.467,1178822,41647053.54,2249963240.0,562490810.0
2017-12-13,'300650,太龙照明,34.5,34.6,33.11,33.32,33.33,1.17,3.5104,4.6261,730322,24871235.28,2178606000.0,544651500.0
2017-12-12,'300650,太龙照明,33.33,35.0,33.33,34.85,35.09,-1.76,-5.0157,5.9892,945522,32103930.4,2104722840.0,526180710.0
2017-12-11,'300650,太龙照明,35.09,35.1,34.67,34.81,34.8,0.29,0.8333,3.5988,568138,19851099.4,2215863320.0,553965830.0
2017-12-08,'300650,太龙照明,34.8,35.26,33.85,33.96,33.88,0.92,2.7155,5.0424,796038,27700059.92,2197550400.0,549387600.0
