日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-01-24,'603886,元祖股份,20.13,20.98,19.2,19.27,19.16,0.97,5.0626,3.4755,4212567,85261246.0,4831200000.0,2439937170.0
2018-01-23,'603886,元祖股份,19.16,19.42,19.12,19.26,19.3,-0.14,-0.7254,0.697,844849,16245997.0,4598400000.0,2322364440.0
2018-01-22,'603886,元祖股份,19.3,19.39,18.87,19.19,19.23,0.07,0.364,0.9175,1112075,21282705.0,4632000000.0,2339333700.0
2018-01-19,'603886,元祖股份,19.23,19.65,19.21,19.54,19.54,-0.31,-1.5865,1.0377,1257810,24421306.0,4615200000.0,2330849070.0
2018-01-18,'603886,元祖股份,19.54,19.84,19.44,19.67,19.65,-0.11,-0.5598,1.174,1423009,27875983.0,4689600000.0,2368423860.0
2018-01-17,'603886,元祖股份,19.65,19.87,19.2,19.3,19.68,-0.03,-0.1524,1.6992,2059542,40072832.0,4716000000.0,2381756850.0
2018-01-16,'603886,元祖股份,19.68,19.79,19.35,19.46,19.33,0.35,1.8107,0.8686,1052875,20652938.0,4723200000.0,2385393120.0
2018-01-15,'603886,元祖股份,19.33,20.12,19.3,19.91,19.88,-0.55,-2.7666,1.1261,1364931,26873888.0,4639200000.0,2342969970.0
2018-01-12,'603886,元祖股份,19.88,20.17,19.82,20.02,20.05,-0.17,-0.8479,0.678,821841,16377955.0,4771200000.0,2409634920.0
2018-01-11,'603886,元祖股份,20.05,20.15,19.76,20.0,20.01,0.04,0.1999,0.9089,1101641,21962950.0,4812000000.0,2430240450.0
2018-01-10,'603886,元祖股份,20.01,20.34,19.8,20.13,20.34,-0.33,-1.6224,1.2316,1492800,29946559.0,4802400000.0,2425392090.0
2018-01-09,'603886,元祖股份,20.34,20.77,19.73,19.88,19.89,0.45,2.2624,1.9636,2380018,48293121.0,4881600000.0,2465391060.0
2018-01-08,'603886,元祖股份,19.89,19.94,19.54,19.89,19.98,-0.09,-0.4505,0.9396,1138884,22486599.0,4773600000.0,2410847010.0
2018-01-05,'603886,元祖股份,19.98,20.34,19.91,19.93,19.93,0.05,0.2509,1.2345,1496293,30053876.0,4795200000.0,2421755820.0
2018-01-04,'603886,元祖股份,19.93,20.0,19.71,19.95,19.94,-0.01,-0.0502,0.8556,1037027,20629935.0,4783200000.0,2415695370.0
2018-01-03,'603886,元祖股份,19.94,20.08,19.8,20.0,20.13,-0.19,-0.9439,1.5999,1939213,38593765.0,4785600000.0,2416907460.0
2018-01-02,'603886,元祖股份,20.13,20.29,19.7,19.7,20.2,-0.07,-0.3465,2.1006,2546144,50814022.0,4831200000.0,2439937170.0
2017-12-29,'603886,元祖股份,20.2,21.79,20.05,20.58,20.44,-0.24,-1.1742,4.3108,5225090,108384132.0,4848000000.0,2448421800.0
2017-12-28,'603886,元祖股份,20.44,20.44,18.43,18.5,18.58,1.86,10.0108,1.4186,1719531,34370763.0,4905600000.0,2477511960.0
2017-12-27,'603886,元祖股份,18.58,18.9,18.52,18.85,18.85,-0.27,-1.4324,1.4035,842049,15748844.0,4459200000.0,1114741380.1
2017-12-26,'603886,元祖股份,18.85,18.96,18.32,18.5,18.4,0.45,2.4457,1.9633,1177944,22105885.0,4524000000.0,1130940528.25
2017-12-25,'603886,元祖股份,18.4,18.81,18.29,18.76,18.8,-0.4,-2.1277,1.8061,1083600,19987882.0,4416000000.0,1103941948.0
2017-12-22,'603886,元祖股份,18.8,19.08,18.79,18.9,19.13,-0.33,-1.725,1.2856,771300,14552451.0,4512000000.0,1127940686.0
2017-12-21,'603886,元祖股份,19.13,19.18,18.51,19.01,19.15,-0.02,-0.1044,1.9868,1192031,22602655.0,4591200000.0,1147739644.85
2017-12-20,'603886,元祖股份,19.15,19.53,19.08,19.53,19.5,-0.35,-1.7949,1.3056,783341,15075364.0,4596000000.0,1148939581.75
2017-12-19,'603886,元祖股份,19.5,19.68,19.36,19.36,19.45,0.05,0.2571,1.1696,701700,13674875.0,4680000000.0,1169938477.5
2017-12-18,'603886,元祖股份,19.45,19.78,19.3,19.57,19.45,0.0,0.0,0.9162,549700,10720940.0,4668000000.0,1166938635.25
2017-12-15,'603886,元祖股份,19.45,19.47,19.29,19.44,19.37,0.08,0.413,1.0629,637700,12368823.0,4668000000.0,1166938635.25
2017-12-14,'603886,元祖股份,19.37,19.62,19.34,19.51,19.57,-0.2,-1.022,1.0784,647000,12579546.0,4648800000.0,1162138887.65
2017-12-13,'603886,元祖股份,19.57,19.65,19.27,19.39,19.35,0.22,1.137,1.0332,619900,12065077.0,4696800000.0,1174138256.65
2017-12-12,'603886,元祖股份,19.35,19.84,19.32,19.7,19.85,-0.5,-2.5189,1.7113,1026700,20096463.0,4644000000.0,1160938950.75
2017-12-11,'603886,元祖股份,19.85,19.86,19.45,19.49,19.44,0.41,2.1091,1.7645,1058625,20818398.0,4764000000.0,1190937373.25
2017-12-08,'603886,元祖股份,19.44,19.65,19.28,19.28,19.31,0.13,0.6732,1.6716,1002884,19544898.0,4665600000.0,1166338666.8
2017-12-07,'603886,元祖股份,19.31,19.49,19.27,19.4,19.38,-0.07,-0.3612,1.5404,924184,17904742.0,4634400000.0,1158539076.95
2017-12-06,'603886,元祖股份,19.38,19.39,18.7,18.81,18.88,0.5,2.6483,2.1814,1308800,24953762.0,4651200000.0,1162738856.1
2017-12-05,'603886,元祖股份,18.88,19.48,18.65,19.14,19.11,-0.23,-1.2036,2.9715,1782800,34068346.0,4531200000.0,1132740433.6
2017-12-04,'603886,元祖股份,19.11,20.24,19.05,20.15,20.15,-1.04,-5.1613,2.9165,1749800,34442540.0,4586400000.0,1146539707.95
2017-12-01,'603886,元祖股份,20.15,20.3,19.89,20.28,20.23,-0.08,-0.3955,1.7921,1075231,21572201.0,4836000000.0,1208936426.75
2017-11-30,'603886,元祖股份,20.23,20.57,20.21,20.54,20.41,-0.18,-0.8819,1.5553,933129,19050269.0,4855200000.0,1213736174.35
2017-11-29,'603886,元祖股份,20.41,20.58,20.09,20.49,20.43,-0.02,-0.0979,2.1864,1311791,26661339.0,4898400000.0,1224535606.45
2017-11-28,'603886,元祖股份,20.43,20.49,20.03,20.03,20.07,0.36,1.7937,1.8389,1103305,22400710.0,4903200000.0,1225735543.35
2017-11-27,'603886,元祖股份,20.07,20.38,19.85,20.05,20.05,0.02,0.0998,2.1038,1262200,25499943.0,4816800000.0,1204136679.15
2017-11-24,'603886,元祖股份,20.05,20.12,19.81,19.97,19.97,0.08,0.4006,2.224,1334300,26728512.0,4812000000.0,1202936742.25
2017-11-23,'603886,元祖股份,19.97,20.44,19.9,20.4,20.43,-0.46,-2.2516,3.5226,2113431,42525399.0,4792800000.0,1198136994.65
2017-11-22,'603886,元祖股份,20.43,20.94,20.23,20.86,20.82,-0.39,-1.8732,3.1062,1863600,38430361.0,4903200000.0,1225735543.35
2017-11-21,'603886,元祖股份,20.82,21.24,20.58,20.88,20.95,-0.13,-0.6205,3.4807,2088331,43662633.0,4996800000.0,1249134312.9
2017-11-20,'603886,元祖股份,20.95,20.99,19.82,20.86,20.94,0.01,0.0478,3.7079,2224600,45728645.0,5028000000.0,1256933902.75
2017-11-17,'603886,元祖股份,20.94,22.15,20.68,21.95,22.06,-1.12,-5.0771,7.4052,4442909,95065869.0,5025600000.0,1256333934.3
2017-11-16,'603886,元祖股份,22.06,23.24,22.04,22.93,23.13,-1.07,-4.626,6.3224,3793242,85943019.0,5294400000.0,1323530400.7
2017-11-15,'603886,元祖股份,23.13,23.45,22.9,23.0,23.06,0.07,0.3036,4.5626,2737400,63301861.0,5551200000.0,1387727024.85
2017-11-14,'603886,元祖股份,23.06,23.96,23.02,23.96,24.09,-1.03,-4.2756,8.3662,5019462,117688324.0,5534400000.0,1383527245.7
2017-11-13,'603886,元祖股份,24.09,24.76,23.95,24.46,24.26,-0.17,-0.7007,9.6857,5811141,140790325.0,5781600000.0,1445323996.05
2017-11-10,'603886,元祖股份,24.26,24.58,23.35,23.35,23.41,0.85,3.6309,14.1501,8489615,204761064.0,5822400000.0,1455523459.7
2017-11-09,'603886,元祖股份,23.41,23.82,23.22,23.42,23.6,-0.19,-0.8051,7.1914,4314600,101344969.0,5618400000.0,1404526141.45
2017-11-08,'603886,元祖股份,23.6,23.68,22.79,22.99,23.02,0.58,2.5195,11.6093,6965204,162753723.0,5664000000.0,1415925542.0
2017-11-07,'603886,元祖股份,23.02,23.45,22.64,22.95,23.15,-0.13,-0.5616,9.2624,5557151,127890514.0,5524800000.0,1381127371.9
2017-11-06,'603886,元祖股份,23.15,23.46,22.6,22.9,23.2,-0.05,-0.2155,8.3265,4995631,115024311.0,5556000000.0,1388926961.75
2017-11-03,'603886,元祖股份,23.2,24.15,23.11,23.85,24.0,-0.8,-3.3333,8.4644,5078363,119633882.0,5568000000.0,1391926804.0
2017-11-02,'603886,元祖股份,24.0,24.03,23.15,23.51,23.71,0.29,1.2231,11.3764,6825471,160735325.0,5760000000.0,1439924280.0
2017-11-01,'603886,元祖股份,23.71,24.29,23.45,23.68,24.31,-0.6,-2.4681,14.0684,8440602,200967829.0,5690400000.0,1422525194.95
