日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-01-24,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-23,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-22,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-19,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-18,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-17,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-16,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-15,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-12,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-11,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-10,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-09,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-08,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-05,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-04,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-03,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2018-01-02,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2017-12-29,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2017-12-28,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2017-12-27,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2017-12-26,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2017-12-25,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2017-12-22,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2017-12-21,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2017-12-20,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
2017-12-19,'603079,圣达生物,0.0,0.0,0.0,0.0,52.42,None,None,0.0,0,0.0,4193600000.0,1048400000.0
