日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-01-24,'300692,中环环保,43.82,45.3,42.01,42.41,42.92,0.9,2.0969,20.7218,5526493,242594454.62,4674279400.0,1168679400.0
2018-01-23,'300692,中环环保,42.92,43.11,40.5,40.94,44.46,-1.54,-3.4638,18.59,4957954,208671210.34,4578276400.0,1144676400.0
2018-01-22,'300692,中环环保,44.46,46.49,43.2,44.0,44.3,0.16,0.3612,24.9131,6644318,300613802.64,4742548200.0,1185748200.0
2018-01-19,'300692,中环环保,44.3,46.3,43.43,44.09,44.31,-0.01,-0.0226,26.9783,7195102,321406253.98,4725481000.0,1181481000.0
2018-01-18,'300692,中环环保,44.31,45.0,43.26,45.0,45.21,-0.9,-1.9907,26.4352,7050262,310279769.96,4726547700.0,1181747700.0
2018-01-17,'300692,中环环保,45.21,45.21,40.6,40.6,41.1,4.11,10.0,26.8756,7167727,311693556.82,4822550700.0,1205750700.0
2018-01-16,'300692,中环环保,41.1,42.5,39.05,40.0,41.4,-0.3,-0.7246,11.3878,3037133,125295168.44,4384137000.0,1096137000.0
2018-01-15,'300692,中环环保,41.4,42.86,41.36,42.86,42.85,-1.45,-3.3839,11.7829,3142512,132287227.06,4416138000.0,1104138000.0
2018-01-12,'300692,中环环保,42.85,44.05,40.7,41.99,41.99,0.86,2.0481,17.0474,4546545,191096561.78,4570809500.0,1142809500.0
2018-01-11,'300692,中环环保,41.99,42.5,39.92,40.5,43.03,-1.04,-2.4169,16.7614,4470259,184304928.22,4479073300.0,1119873300.0
2018-01-10,'300692,中环环保,43.03,44.49,42.45,42.9,42.27,0.76,1.798,22.2603,5936833,258086464.13,4590010100.0,1147610100.0
2018-01-09,'300692,中环环保,42.27,42.32,41.34,41.52,41.74,0.53,1.2698,9.2233,2459860,102833813.24,4508940900.0,1127340900.0
2018-01-08,'300692,中环环保,41.74,42.58,40.82,42.26,42.15,-0.41,-0.9727,11.0918,2958193,122412664.61,4452405800.0,1113205800.0
2018-01-05,'300692,中环环保,42.15,43.18,41.82,42.65,42.65,-0.5,-1.1723,9.6562,2575319,109297556.91,4496140500.0,1124140500.0
2018-01-04,'300692,中环环保,42.65,43.3,41.98,42.87,43.59,-0.94,-2.1565,14.6234,3900064,166024779.69,4549475500.0,1137475500.0
2018-01-03,'300692,中环环保,43.59,44.44,41.5,42.23,43.1,0.49,1.1369,19.2791,5141747,221610197.07,4649745300.0,1162545300.0
2018-01-02,'300692,中环环保,43.1,45.17,43.08,43.96,43.0,0.1,0.2326,15.9501,4253888,186482691.24,4597477000.0,1149477000.0
2017-12-29,'300692,中环环保,43.0,43.99,42.2,42.2,42.98,0.02,0.0465,12.8149,3417737,147449295.79,4586810000.0,1146810000.0
2017-12-28,'300692,中环环保,42.98,43.17,41.61,42.59,43.7,-0.72,-1.6476,18.9189,5045680,214930010.13,4584676600.0,1146276600.0
2017-12-27,'300692,中环环保,43.7,46.57,43.2,43.6,44.35,-0.65,-1.4656,29.6134,7897906,351329968.33,4661479000.0,1165479000.0
2017-12-26,'300692,中环环保,44.35,45.4,41.75,42.06,42.43,1.92,4.5251,31.4333,8383264,367769763.02,4730814500.0,1182814500.0
2017-12-25,'300692,中环环保,42.43,42.46,41.0,41.81,41.73,0.7,1.6775,23.4115,6243859,262271652.97,4526008100.0,1131608100.0
2017-12-22,'300692,中环环保,41.73,43.24,41.68,42.45,42.21,-0.48,-1.1372,33.9066,9042903,383082851.08,4451339100.0,1112939100.0
2017-12-21,'300692,中环环保,42.21,42.21,39.26,39.89,38.37,3.84,10.0078,35.4758,9461402,395605041.99,4502540700.0,1125740700.0
2017-12-20,'300692,中环环保,38.37,39.98,38.22,39.98,39.95,-1.58,-3.9549,10.0806,2688509,104376490.73,4092927900.0,1023327900.0
2017-12-19,'300692,中环环保,39.95,40.1,38.4,39.41,39.39,0.56,1.4217,9.4411,2517952,99795250.39,4261466500.0,1065466500.0
2017-12-18,'300692,中环环保,39.39,41.3,39.38,40.62,40.6,-1.21,-2.9803,9.9126,2643682,106616810.48,4201731300.0,1050531300.0
