ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2015-07-10,'200770,Îä¹øBÍË,2.05,2.19,1.85,1.97,1.99,0.06,3.0151,2.3358,2919801,6040664.6,480309588.0,202150500.0
2015-07-09,'200770,Îä¹øBÍË,1.99,2.05,1.86,1.86,2.07,-0.08,-3.8647,3.7711,4713877,8951516.53,466186733.1,196206537.5
2015-07-08,'200770,Îä¹øBÍË,2.07,2.07,2.07,2.07,2.3,-0.23,-10.0,0.2368,296000,612720.0,484970943.6,204112350.0
2015-07-07,'200770,Îä¹øBÍË,2.3,2.49,2.3,2.39,2.55,-0.25,-9.8039,0.4096,512000,1183533.0,538931745.0,226823125.0
2015-07-06,'200770,Îä¹øBÍË,2.55,2.98,2.55,2.98,2.83,-0.28,-9.894,0.8758,1094700,2868760.0,597594591.0,251512875.0
2015-07-03,'200770,Îä¹øBÍË,2.83,2.95,2.6,2.78,2.89,-0.06,-2.0761,0.788,984950,2729087.5,663128769.6,279094600.0
2015-07-02,'200770,Îä¹øBÍË,2.89,3.07,2.82,2.83,2.9,-0.01,-0.3448,0.5876,734502,2125593.68,677273869.8,285047925.0
2015-07-01,'200770,Îä¹øBÍË,2.9,2.99,2.86,2.99,2.95,-0.05,-1.6949,0.5729,716122,2083157.8,679410666.0,285947250.0
2015-06-30,'200770,Îä¹øBÍË,2.95,2.95,2.57,2.69,2.69,0.26,9.6654,0.5177,647098,1774843.46,690940651.5,290799937.5
2015-06-29,'200770,Îä¹øBÍË,2.69,2.97,2.57,2.8,2.85,-0.16,-5.614,0.8528,1066026,2875516.95,630355770.0,265301250.0
2015-06-26,'200770,Îä¹øBÍË,2.85,3.17,2.85,3.17,3.17,-0.32,-10.0946,0.9141,1142600,3389331.0,667603579.5,280977937.5
2015-06-25,'200770,Îä¹øBÍË,3.17,3.37,3.17,3.28,3.31,-0.14,-4.2296,0.351,438710,1430384.4,742600237.5,312542187.5
2015-06-24,'200770,Îä¹øBÍË,3.31,3.39,3.16,3.39,3.18,0.13,4.0881,0.591,738775,2396113.74,775268663.4,326291525.0
2015-06-23,'200770,Îä¹øBÍË,3.18,3.5,3.05,3.33,3.32,-0.14,-4.2169,0.514,642550,2084179.0,744716154.6,313432725.0
2015-06-19,'200770,Îä¹øBÍË,3.32,3.43,3.2,3.43,3.38,-0.06,-1.7751,0.3262,407719,1365366.08,777167146.8,327090550.0
2015-06-18,'200770,Îä¹øBÍË,3.38,3.82,3.38,3.69,3.75,-0.37,-9.8667,1.364,1705050,5995461.7,791533571.4,333137025.0
2015-06-17,'200770,Îä¹øBÍË,3.75,3.81,3.6,3.7,3.71,0.04,1.0782,0.8793,1099100,4075131.66,878637375.0,369796875.0
2015-06-16,'200770,Îä¹øBÍË,3.71,3.89,3.69,3.89,3.83,-0.12,-3.1332,0.9393,1174100,4372073.0,869199130.8,365824550.0
2015-06-15,'200770,Îä¹øBÍË,3.83,4.0,3.71,3.9,3.99,-0.16,-4.01,0.7325,915600,3551491.0,897438514.5,377709812.5
2015-06-12,'200770,Îä¹øBÍË,3.99,4.2,3.92,4.0,4.08,-0.09,-2.2059,0.7289,911095,3681929.48,934976819.7,393508762.5
2015-06-11,'200770,Îä¹øBÍË,4.08,4.25,3.91,3.91,4.03,0.05,1.2407,0.9015,1126865,4632153.84,955787817.6,402267600.0
2015-06-10,'200770,Îä¹øBÍË,4.03,4.03,3.68,3.71,3.72,0.31,8.3333,2.9668,3708508,14298141.2,944373959.1,397463787.5
2015-06-09,'200770,Îä¹øBÍË,3.72,4.11,3.58,3.7,3.82,-0.1,-2.6178,0.8663,1082934,4025974.38,871917631.2,366968700.0
2015-06-08,'200770,Îä¹øBÍË,3.82,4.38,3.6,4.38,3.98,-0.16,-4.0201,3.877,4846268,19897133.52,895685293.8,376971925.0
2015-06-05,'200770,Îä¹øBÍË,3.98,3.98,3.9,3.97,3.62,0.36,9.9448,0.5144,642994,2553968.18,932929034.4,392646900.0
2015-06-04,'200770,Îä¹øBÍË,3.62,3.62,3.29,3.29,3.29,0.33,10.0304,2.0495,2561899,9156823.12,848156443.2,356968200.0
2015-06-03,'200770,Îä¹øBÍË,3.29,3.78,3.12,3.12,3.47,-0.18,-5.1873,3.9636,4954539,15774279.44,770769915.3,324398112.5
2015-06-02,'200770,Îä¹øBÍË,3.47,3.68,3.47,3.47,3.86,-0.39,-10.1036,5.851,7313700,25384320.47,813681722.7,342458637.5
2015-06-01,'200770,Îä¹øBÍË,3.86,3.86,3.86,3.86,4.29,-0.43,-10.0233,0.0446,55800,215388.0,905064197.4,380919275.0
2015-05-29,'200770,Îä¹øBÍË,4.29,4.29,4.29,4.29,4.77,-0.48,-10.0629,0.0849,106100,455169.0,1005632585.1,423246037.5
2014-05-15,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.77,None,None,0.0,0,0.0,1126537721.1,474132037.5
2014-05-14,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.77,None,None,0.0,0,0.0,1126764391.5,474227437.5
2014-05-13,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.77,None,None,0.0,0,0.0,1126452719.7,474096262.5
2014-05-12,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.77,None,None,0.0,0,0.0,1126254383.1,474012787.5
2014-05-09,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.77,None,None,0.0,0,0.0,1125446869.8,473672925.0
2014-05-08,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.77,None,None,0.0,0,0.0,1124894360.7,473440387.5
2014-05-07,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.77,None,None,0.0,0,0.0,1124696024.1,473356912.5
2014-05-06,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.77,None,None,0.0,0,0.0,1125064363.5,473511937.5
2014-05-05,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.77,None,None,0.0,0,0.0,1124908527.6,473446350.0
2014-04-30,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.77,None,None,0.0,0,0.0,1125206032.5,473571562.5
2014-04-29,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.77,None,None,0.0,0,0.0,1124795192.4,473398650.0
2014-04-28,'200770,*STÎä¹øB,4.77,4.85,4.77,4.79,5.02,-0.25,-4.9801,1.1745,1468100,7009205.0,1124908527.6,473446350.0
2014-04-25,'200770,*STÎä¹øB,5.02,5.28,5.0,5.18,5.18,-0.16,-3.0888,0.6273,784185,4016517.62,1184089638.6,498354225.0
2014-04-24,'200770,*STÎä¹øB,5.18,5.37,5.18,5.26,5.32,-0.14,-2.6316,0.3999,499845,2621776.35,1222121854.8,514361050.0
2014-04-23,'200770,*STÎä¹øB,5.32,5.44,5.25,5.25,5.22,0.1,1.9157,0.5817,727170,3882638.1,1255452382.8,528389050.0
2014-04-22,'200770,*STÎä¹øB,5.22,5.4,5.08,5.18,5.3,-0.08,-1.5094,0.5057,632100,3322252.54,1231838150.4,518450400.0
2014-04-21,'200770,*STÎä¹øB,5.3,5.46,5.23,5.28,5.33,-0.03,-0.5629,0.3352,419001,2235166.36,1250291889.0,526217125.0
2014-04-18,'200770,*STÎä¹øB,5.33,5.44,5.06,5.22,5.23,0.1,1.912,0.5179,647345,3372782.55,1257242372.1,529142412.5
2014-04-17,'200770,*STÎä¹øB,5.23,5.49,5.22,5.3,5.49,-0.26,-4.7359,1.8541,2317675,12201054.64,1233467937.9,519136337.5
2014-04-16,'200770,*STÎä¹øB,5.49,6.07,5.49,6.07,5.78,-0.29,-5.0173,1.2986,1623286,9140016.93,1295064757.8,545060925.0
2014-04-15,'200770,*STÎä¹øB,5.78,5.78,5.66,5.77,5.5,0.28,5.0909,0.5225,653100,3772683.0,1363165372.8,573722800.0
2014-04-14,'200770,*STÎä¹øB,5.5,5.5,5.3,5.3,5.24,0.26,4.9618,1.1117,1389609,7617443.12,1296312930.0,545586250.0
2014-04-11,'200770,*STÎä¹øB,5.24,5.24,5.13,5.24,4.99,0.25,5.01,1.6859,2107390,11037587.5,1234301230.8,519487050.0
2014-04-10,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1175738859.9,494839587.5
2014-04-09,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1175279430.6,494646225.0
2014-04-08,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1175753680.2,494845825.0
2014-04-04,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1176020445.6,494958100.0
2014-04-03,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1175412813.3,494702362.5
2014-04-02,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1174834821.6,494459100.0
2014-04-01,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1175027485.5,494540187.5
2014-03-31,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1175323891.5,494664937.5
2014-03-28,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1174612517.1,494365537.5
2014-03-27,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1174034525.4,494122275.0
2014-03-26,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1173930783.3,494078612.5
2014-03-25,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1173471354.0,493885250.0
2014-03-24,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1173871502.1,494053662.5
2014-03-21,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1173412072.8,493860300.0
2014-03-20,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1172937823.2,493660700.0
2014-03-19,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1170848160.9,492781212.5
2014-03-18,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1170640676.7,492693887.5
2014-03-17,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1170121966.2,492475575.0
2014-03-14,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1170803700.0,492762500.0
2014-03-13,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1170566575.2,492662700.0
2014-03-12,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1171292769.9,492968337.5
2014-03-11,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1171114926.3,492893487.5
2014-03-10,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1170862981.2,492787450.0
2014-03-07,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1168699217.4,491876775.0
2014-03-06,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1169677357.2,492288450.0
2014-03-05,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1169751458.7,492319637.5
2014-03-04,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1169425412.1,492182412.5
2014-03-03,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1168373170.8,491739550.0
2014-02-28,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1168995623.4,492001525.0
2014-02-27,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1169129006.1,492057662.5
2014-02-26,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1168551014.4,491814400.0
2014-02-25,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1168758498.6,491901725.0
2014-02-24,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1169217927.9,492095087.5
2014-02-21,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1169010443.7,492007762.5
2014-02-20,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1168432452.0,491764500.0
2014-02-19,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1167750718.2,491477575.0
2014-02-18,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1167172726.5,491234312.5
2014-02-17,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1166683656.6,491028475.0
2014-02-14,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1166920781.4,491128275.0
2014-02-13,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1167469132.5,491359062.5
2014-02-12,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1167054164.1,491184412.5
2014-02-11,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1166728117.5,491047187.5
2014-02-10,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1166846679.9,491097087.5
2014-02-07,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1166846679.9,491097087.5
2014-01-30,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1165246087.5,490423437.5
2014-01-29,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1165913001.0,490704125.0
2014-01-28,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1165171986.0,490392250.0
2014-01-27,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1164786658.2,490230075.0
2014-01-24,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1165779618.3,490647987.5
2014-01-23,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1167365390.4,491315400.0
2014-01-22,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1167128265.6,491215600.0
2014-01-21,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1166787398.7,491072137.5
2014-01-20,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1167202367.1,491246787.5
2014-01-17,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1166594734.8,490991050.0
2014-01-16,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1167083804.7,491196887.5
2014-01-15,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1165957461.9,490722837.5
2014-01-14,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1164505072.5,490111562.5
2014-01-13,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1164890400.3,490273737.5
2014-01-10,'200770,*STÎä¹øB,0.0,0.0,0.0,0.0,4.99,None,None,0.0,0,0.0,1166001922.8,490741550.0
