ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-24,'002853,Æ¤°¢Åµ,36.45,37.07,36.2,36.9,37.36,-0.91,-2.4358,11.8704,4629471,169065568.22,5662197675.0,1421550000.0
2018-01-23,'002853,Æ¤°¢Åµ,37.36,37.84,35.85,36.5,37.05,0.31,0.8367,18.1562,7080928,261697989.36,5803558440.0,1457040000.0
2018-01-22,'002853,Æ¤°¢Åµ,37.05,38.17,36.2,37.2,38.7,-1.65,-4.2636,20.0378,7814724,289526364.97,5755402575.0,1444950000.0
2018-01-19,'002853,Æ¤°¢Åµ,38.7,40.81,37.79,38.0,37.19,1.51,4.0602,39.9401,15576643,611348820.53,6011716050.0,1509300000.0
2018-01-18,'002853,Æ¤°¢Åµ,37.19,37.19,33.5,33.61,33.81,3.38,9.997,25.3262,9877206,351896716.51,5777150385.0,1450410000.0
2018-01-17,'002853,Æ¤°¢Åµ,33.81,34.15,32.8,33.48,33.66,0.15,0.4456,10.8114,4216450,141686780.5,5252096115.0,1318590000.0
2018-01-16,'002853,Æ¤°¢Åµ,33.66,34.18,31.5,32.3,32.45,1.21,3.7288,10.7724,4201217,139157329.36,5228794890.0,1312740000.0
2018-01-15,'002853,Æ¤°¢Åµ,32.45,33.77,32.02,32.84,32.85,-0.4,-1.2177,7.1845,2801950,92629584.5,5040831675.0,1265550000.0
2018-01-12,'002853,Æ¤°¢Åµ,32.85,33.5,32.75,33.5,33.78,-0.93,-2.7531,7.3624,2871350,94922842.0,5102968275.0,1281150000.0
2018-01-11,'002853,Æ¤°¢Åµ,33.78,34.48,33.25,34.1,34.1,-0.32,-0.9384,12.3676,4823349,163230206.34,5247435870.0,1317420000.0
2018-01-10,'002853,Æ¤°¢Åµ,34.1,34.1,32.11,32.54,32.45,1.65,5.0847,17.013,6635066,221818443.28,5297145150.0,1329900000.0
2018-01-09,'002853,Æ¤°¢Åµ,32.45,32.45,31.81,32.14,32.39,0.06,0.1852,3.5289,1376267,44342659.9,5040831675.0,1265550000.0
2018-01-08,'002853,Æ¤°¢Åµ,32.39,32.53,31.6,32.45,32.58,-0.19,-0.5832,4.5836,1787617,57186476.98,5031511185.0,1263210000.0
2018-01-05,'002853,Æ¤°¢Åµ,32.58,32.97,32.37,32.77,32.78,-0.2,-0.6101,5.0029,1951150,63580438.5,5061026070.0,1270620000.0
2018-01-04,'002853,Æ¤°¢Åµ,32.78,33.63,32.7,33.6,33.56,-0.78,-2.3242,7.1041,2770617,91450462.22,5092094370.0,1278420000.0
