ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-24,'300700,á·ÀÕÐÂ²Ä,72.7,74.98,72.2,73.5,74.0,-1.3,-1.7568,10.7089,2206036,162082487.8,5990480000.0,1497620000.0
2018-01-23,'300700,á·ÀÕÐÂ²Ä,74.0,76.0,71.92,72.2,74.0,0.0,0.0,13.477,2776268,204786667.2,6097600000.0,1524400000.0
2018-01-22,'300700,á·ÀÕÐÂ²Ä,74.0,74.25,69.0,71.06,71.84,2.16,3.0067,17.9491,3697513,262346463.65,6097600000.0,1524400000.0
2018-01-19,'300700,á·ÀÕÐÂ²Ä,71.84,75.0,66.41,67.47,68.18,3.66,5.3681,23.7337,4889135,345710608.78,5919616000.0,1479904000.0
2018-01-18,'300700,á·ÀÕÐÂ²Ä,68.18,69.6,64.1,65.0,65.17,3.01,4.6187,20.9436,4314381,289257452.54,5618032000.0,1404508000.0
2018-01-17,'300700,á·ÀÕÐÂ²Ä,65.17,65.26,59.2,60.45,60.0,5.17,8.6167,13.5487,2791024,174959805.27,5370008000.0,1342502000.0
2018-01-16,'300700,á·ÀÕÐÂ²Ä,60.0,61.74,59.39,60.0,59.2,0.8,1.3514,8.8648,1826159,110876368.25,4944000000.0,1236000000.0
2018-01-15,'300700,á·ÀÕÐÂ²Ä,59.2,62.88,58.7,62.02,63.05,-3.85,-6.1063,11.903,2452014,147146749.39,4878080000.0,1219520000.0
2018-01-12,'300700,á·ÀÕÐÂ²Ä,63.05,64.85,62.0,63.11,63.54,-0.49,-0.7712,6.7823,1397163,88311477.65,5195320000.0,1298830000.0
2018-01-11,'300700,á·ÀÕÐÂ²Ä,63.54,65.0,61.5,62.3,62.89,0.65,1.0336,8.6442,1780704,113154224.78,5235696000.0,1308924000.0
2018-01-10,'300700,á·ÀÕÐÂ²Ä,62.89,66.69,61.35,66.4,66.87,-3.98,-5.9518,14.4397,2974572,190462900.71,5182136000.0,1295534000.0
2018-01-09,'300700,á·ÀÕÐÂ²Ä,66.87,68.4,66.0,67.3,68.45,-1.58,-2.3083,11.0257,2271299,151911139.32,5510088000.0,1377522000.0
2018-01-08,'300700,á·ÀÕÐÂ²Ä,68.45,71.69,67.1,70.96,68.39,0.06,0.0877,20.4225,4207027,292113571.15,5640280000.0,1410070000.0
2018-01-05,'300700,á·ÀÕÐÂ²Ä,68.39,69.99,67.6,67.88,67.69,0.7,1.0341,14.1415,2913152,200488665.69,5635336000.0,1408834000.0
2018-01-04,'300700,á·ÀÕÐÂ²Ä,67.69,68.04,66.7,67.49,68.31,-0.62,-0.9076,11.0021,2266440,152650229.27,5577656000.0,1394414000.0
2018-01-03,'300700,á·ÀÕÐÂ²Ä,68.31,69.35,66.5,67.08,67.11,1.2,1.7881,16.7002,3440233,235004512.88,5628744000.0,1407186000.0
2018-01-02,'300700,á·ÀÕÐÂ²Ä,67.11,69.5,66.4,66.4,64.9,2.21,3.4052,14.3035,2946514,199493071.05,5529864000.0,1382466000.0
2017-12-29,'300700,á·ÀÕÐÂ²Ä,64.9,66.99,64.3,66.28,66.98,-2.08,-3.1054,11.0191,2269932,148239286.73,5347760000.0,1336940000.0
2017-12-28,'300700,á·ÀÕÐÂ²Ä,66.98,68.98,66.02,66.18,66.41,0.57,0.8583,13.668,2815601,189688286.99,5519152000.0,1379788000.0
2017-12-27,'300700,á·ÀÕÐÂ²Ä,66.41,68.66,66.23,67.2,67.9,-1.49,-2.1944,16.44,3386630,227948124.55,5472184000.0,1368046000.0
2017-12-26,'300700,á·ÀÕÐÂ²Ä,67.9,69.7,64.0,64.6,64.8,3.1,4.784,23.3026,4800329,322616664.27,5594960000.0,1398740000.0
2017-12-25,'300700,á·ÀÕÐÂ²Ä,64.8,64.8,61.6,62.6,63.85,0.95,1.4879,16.0283,3301826,208157754.26,5339520000.0,1334880000.0
2017-12-22,'300700,á·ÀÕÐÂ²Ä,63.85,65.22,60.9,60.9,61.52,2.33,3.7874,20.0096,4121975,261083515.45,5261240000.0,1315310000.0
2017-12-21,'300700,á·ÀÕÐÂ²Ä,61.52,62.55,57.6,60.0,60.3,1.22,2.0232,14.3174,2949384,178765271.08,5069248000.0,1267312000.0
2017-12-20,'300700,á·ÀÕÐÂ²Ä,60.3,62.1,59.53,60.51,60.55,-0.25,-0.4129,8.7297,1798308,109837308.63,4968720000.0,1242180000.0
2017-12-19,'300700,á·ÀÕÐÂ²Ä,60.55,61.88,59.88,60.88,59.97,0.58,0.9672,7.2511,1493726,90808581.46,4989320000.0,1247330000.0
