日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-01-24,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-23,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-22,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-19,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-18,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-17,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-16,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-15,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-12,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-11,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-10,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-09,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-08,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-05,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-04,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-03,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2018-01-02,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2017-12-29,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2017-12-28,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2017-12-27,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2017-12-26,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2017-12-25,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2017-12-22,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
2017-12-21,'601619,嘉泽新能,0.0,0.0,0.0,0.0,7.9,None,None,0.0,0,0.0,15270700000.0,1530327493.9
