日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-01-24,'603556,海兴电力,36.15,36.3,35.54,35.65,35.67,0.48,1.3457,0.6589,833283,29925153.0,13743940800.0,4571906406.0
2018-01-23,'603556,海兴电力,35.67,35.83,35.42,35.61,35.62,0.05,0.1404,0.5321,672909,23963684.0,13561448640.0,4511200594.8
2018-01-22,'603556,海兴电力,35.62,35.71,35.0,35.16,35.16,0.46,1.3083,0.5939,751110,26639462.0,13542439040.0,4504877072.8
2018-01-19,'603556,海兴电力,35.16,35.8,35.0,35.5,35.42,-0.26,-0.734,0.4779,604426,21444513.0,13367550720.0,4446700670.4
2018-01-18,'603556,海兴电力,35.42,35.6,34.81,35.22,35.13,0.29,0.8255,0.4676,591427,20945441.0,13466400640.0,4479582984.8
2018-01-17,'603556,海兴电力,35.13,35.33,34.69,35.02,35.11,0.02,0.057,0.6077,768536,26888647.0,13356144960.0,4442906557.2
2018-01-16,'603556,海兴电力,35.11,35.4,35.04,35.27,35.11,0.0,0.0,0.3899,493148,17347609.0,13348541120.0,4440377148.4
2018-01-15,'603556,海兴电力,35.11,36.1,34.99,35.82,36.02,-0.91,-2.5264,0.5931,750116,26508593.0,13348541120.0,4440377148.4
2018-01-12,'603556,海兴电力,36.02,36.27,35.8,36.27,36.09,-0.07,-0.194,0.3991,504716,18152814.0,13694515840.0,4555465248.8
2018-01-11,'603556,海兴电力,36.09,36.19,35.53,35.54,35.7,0.39,1.0924,0.5069,641125,23071327.0,13721129280.0,4564318179.6
2018-01-10,'603556,海兴电力,35.7,36.46,35.59,36.36,36.38,-0.68,-1.8692,0.6395,808789,29034549.0,13572854400.0,4514994708.0
2018-01-09,'603556,海兴电力,36.38,36.47,35.83,35.94,35.94,0.44,1.2243,0.7697,973435,35287529.0,13831384960.0,4600994607.2
2018-01-08,'603556,海兴电力,35.94,36.14,35.75,35.88,35.89,0.05,0.1393,0.4885,617780,22171422.0,13664100480.0,4545347613.6
2018-01-05,'603556,海兴电力,35.89,36.2,35.86,36.04,35.98,-0.09,-0.2501,0.531,671509,24158591.0,13645090880.0,4539024091.6
2018-01-04,'603556,海兴电力,35.98,36.26,35.91,36.26,36.26,-0.28,-0.7722,0.6234,788400,28418503.0,13679308160.0,4550406431.2
2018-01-03,'603556,海兴电力,36.26,36.47,36.0,36.47,36.47,-0.21,-0.5758,0.968,1224281,44230860.0,13785761920.0,4585818154.4
2018-01-02,'603556,海兴电力,36.47,36.55,36.18,36.38,36.4,0.07,0.1923,0.5193,656724,23899312.0,13865602240.0,4612376946.8
2017-12-29,'603556,海兴电力,36.4,36.53,35.91,36.0,36.05,0.35,0.9709,0.686,867607,31427992.0,13838988800.0,4603524016.0
2017-12-28,'603556,海兴电力,36.05,36.43,35.4,35.56,35.55,0.5,1.4065,0.7127,901317,32453389.0,13705921600.0,4559259362.0
2017-12-27,'603556,海兴电力,35.55,35.99,35.53,35.88,35.88,-0.33,-0.9197,0.3886,491402,17585338.0,13515825600.0,4496024142.0
2017-12-26,'603556,海兴电力,35.88,35.99,35.15,35.15,35.17,0.71,2.0188,0.602,761309,27183602.0,13641288960.0,4537759387.2
2017-12-25,'603556,海兴电力,35.17,35.8,35.13,35.5,35.54,-0.37,-1.0411,0.3799,480452,16980843.0,13371352640.0,4447965374.8
2017-12-22,'603556,海兴电力,35.54,35.6,35.11,35.11,35.31,0.23,0.6514,0.5148,651060,23056410.0,13512023680.0,4494759437.6
