ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-24,'300652,À×µÏ¿Ë,28.39,28.7,27.72,27.87,27.87,0.52,1.8658,7.5037,1650818,46640425.29,2498320000.0,624580000.0
2018-01-23,'300652,À×µÏ¿Ë,27.87,27.97,27.55,27.7,27.69,0.18,0.6501,2.5905,569917,15824179.8,2452560000.0,613140000.0
2018-01-22,'300652,À×µÏ¿Ë,27.69,27.86,27.0,27.6,27.65,0.04,0.1447,2.9924,658319,18067450.63,2436720000.0,609180000.0
2018-01-19,'300652,À×µÏ¿Ë,27.65,28.12,27.61,27.71,27.8,-0.15,-0.5396,3.9196,862302,24065051.07,2433200000.0,608300000.0
2018-01-18,'300652,À×µÏ¿Ë,27.8,27.86,27.4,27.58,27.65,0.15,0.5425,2.8913,636084,17607761.02,2446400000.0,611600000.0
2018-01-17,'300652,À×µÏ¿Ë,27.65,27.73,26.66,27.01,27.03,0.62,2.2937,4.0065,881423,24126546.96,2433200000.0,608300000.0
2018-01-16,'300652,À×µÏ¿Ë,27.03,27.29,26.66,26.66,26.65,0.38,1.4259,2.3541,517902,14012859.65,2378640000.0,594660000.0
2018-01-15,'300652,À×µÏ¿Ë,26.65,27.61,26.51,27.5,27.72,-1.07,-3.86,3.3827,744186,20095214.79,2345200000.0,586300000.0
2018-01-12,'300652,À×µÏ¿Ë,27.72,27.89,27.5,27.89,27.88,-0.16,-0.5739,2.5122,552693,15292455.5,2439360000.0,609840000.0
2018-01-11,'300652,À×µÏ¿Ë,27.88,27.95,27.3,27.49,27.5,0.38,1.3818,3.0596,673102,18674904.5,2453440000.0,613360000.0
2018-01-10,'300652,À×µÏ¿Ë,27.5,28.28,27.21,28.28,28.09,-0.59,-2.1004,3.1222,686881,18978537.89,2420000000.0,605000000.0
2018-01-09,'300652,À×µÏ¿Ë,28.09,28.2,27.61,27.73,27.8,0.29,1.0432,3.3886,745481,20804229.29,2471920000.0,617980000.0
2018-01-08,'300652,À×µÏ¿Ë,27.8,28.17,27.38,27.82,27.89,-0.09,-0.3227,3.6328,799210,22071055.61,2446400000.0,611600000.0
2018-01-05,'300652,À×µÏ¿Ë,27.89,28.73,27.8,27.8,27.9,-0.01,-0.0358,3.4467,758280,21239779.17,2454320000.0,613580000.0
2018-01-04,'300652,À×µÏ¿Ë,27.9,29.2,27.7,27.77,27.8,0.1,0.3597,4.9791,1095402,30823400.67,2455200000.0,613800000.0
2018-01-03,'300652,À×µÏ¿Ë,27.8,27.8,27.35,27.78,27.79,0.01,0.036,3.4218,752800,20754711.0,2446400000.0,611600000.0
2018-01-02,'300652,À×µÏ¿Ë,27.79,27.88,27.53,27.66,27.65,0.14,0.5063,2.4509,539206,14935207.74,2445520000.0,611380000.0
2017-12-29,'300652,À×µÏ¿Ë,27.65,27.8,27.48,27.48,27.53,0.12,0.4359,2.5014,550304,15180148.69,2433200000.0,608300000.0
2017-12-28,'300652,À×µÏ¿Ë,27.53,27.9,27.25,27.3,27.3,0.23,0.8425,3.9846,876604,24183145.14,2422640000.0,605660000.0
2017-12-27,'300652,À×µÏ¿Ë,27.3,27.5,27.1,27.1,27.33,-0.03,-0.1098,3.5132,772900,21147464.0,2402400000.0,600600000.0
2017-12-26,'300652,À×µÏ¿Ë,27.33,27.44,26.25,26.25,26.55,0.78,2.9379,4.9301,1084615,29374120.45,2405040000.0,601260000.0
2017-12-25,'300652,À×µÏ¿Ë,26.55,26.87,26.1,26.7,26.61,-0.06,-0.2255,3.4186,752082,19828290.59,2336400000.0,584100000.0
2017-12-22,'300652,À×µÏ¿Ë,26.61,26.87,26.5,26.7,26.63,-0.02,-0.0751,1.8391,404600,10804921.0,2341680000.0,585420000.0
2017-12-21,'300652,À×µÏ¿Ë,26.63,26.88,26.01,26.77,26.86,-0.23,-0.8563,3.823,841068,22319893.93,2343440000.0,585860000.0
2017-12-20,'300652,À×µÏ¿Ë,26.86,27.43,26.82,27.39,27.43,-0.57,-2.078,2.6095,574100,15538925.0,2363680000.0,590920000.0
2017-12-19,'300652,À×µÏ¿Ë,27.43,27.51,27.12,27.14,27.08,0.35,1.2925,2.2989,505751,13835216.85,2413840000.0,603460000.0
2017-12-18,'300652,À×µÏ¿Ë,27.08,27.34,26.92,27.34,27.21,-0.13,-0.4778,2.1032,462700,12528318.98,2383040000.0,595760000.0
2017-12-15,'300652,À×µÏ¿Ë,27.21,27.58,27.03,27.5,27.54,-0.33,-1.1983,2.6396,580712,15835717.13,2394480000.0,598620000.0
2017-12-14,'300652,À×µÏ¿Ë,27.54,27.57,27.15,27.44,27.5,0.04,0.1455,2.8102,618251,16919649.16,2423520000.0,605880000.0
2017-12-13,'300652,À×µÏ¿Ë,27.5,27.5,26.75,26.75,26.91,0.59,2.1925,3.0846,678614,18413130.49,2420000000.0,605000000.0
