日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-01-24,'603881,数据港,44.72,45.05,43.7,43.7,43.97,0.75,1.7057,6.787,3573363,159876165.0,9417428637.76,2354508000.0
2018-01-23,'603881,数据港,43.97,44.78,43.8,44.52,44.51,-0.54,-1.2132,4.0187,2115849,93522158.0,9259488756.76,2315020500.0
2018-01-22,'603881,数据港,44.51,45.09,43.02,44.02,44.25,0.26,0.5876,6.3094,3321900,147027430.0,9373205471.08,2343451500.0
2018-01-19,'603881,数据港,44.25,44.47,43.52,43.52,43.99,0.26,0.591,4.7761,2514600,110768558.0,9318452979.0,2329762500.0
2018-01-18,'603881,数据港,43.99,44.35,43.45,43.7,43.98,0.01,0.0227,3.9744,2092511,91994680.0,9263700486.92,2316073500.0
2018-01-17,'603881,数据港,43.98,44.05,41.81,43.94,44.1,-0.12,-0.2721,6.974,3671810,158213741.0,9261594621.84,2315547000.0
2018-01-16,'603881,数据港,44.1,44.4,43.42,43.42,43.38,0.72,1.6598,5.1812,2727899,119983312.0,9286865002.8,2321865000.0
2018-01-15,'603881,数据港,43.38,45.2,43.03,45.01,45.65,-2.27,-4.9726,9.6355,5073078,223869135.0,9135242717.04,2283957000.0
2018-01-12,'603881,数据港,45.65,47.4,45.6,47.19,48.07,-2.42,-5.0343,13.4818,7098155,329070462.0,9613274090.2,2403472500.0
2018-01-11,'603881,数据港,48.07,49.88,46.78,47.45,48.16,-0.09,-0.1869,21.7368,11444425,555884059.0,10122893439.6,2530885500.0
2018-01-10,'603881,数据港,48.16,48.68,44.95,45.19,45.31,2.85,6.29,19.1967,10107066,476163451.0,10141846225.3,2535624000.0
2018-01-09,'603881,数据港,45.31,45.33,44.68,44.88,45.13,0.18,0.3988,5.3955,2840727,127932377.0,9541674677.48,2385571500.0
2018-01-08,'603881,数据港,45.13,45.6,44.38,45.6,46.7,-1.57,-3.3619,9.9131,5219232,234484653.0,9503769106.04,2376094500.0
2018-01-05,'603881,数据港,46.7,48.03,46.56,46.75,46.85,-0.15,-0.3202,10.14,5338707,252341426.0,9834389923.6,2458755000.0
2018-01-04,'603881,数据港,46.85,47.2,46.2,46.7,46.95,-0.1,-0.213,8.6679,4563657,213125119.0,9865977899.8,2466652500.0
2018-01-03,'603881,数据港,46.95,47.95,45.28,45.88,45.91,1.04,2.2653,11.3261,5963175,278894752.0,9887036550.6,2471917500.0
2018-01-02,'603881,数据港,45.91,46.17,45.1,45.77,45.71,0.2,0.4375,6.0997,3211480,147263647.0,9668026582.28,2417161500.0
2017-12-29,'603881,数据港,45.71,46.13,45.0,45.2,45.7,0.01,0.0219,7.1149,3746019,171104094.0,9625909280.68,2406631500.0
2017-12-28,'603881,数据港,45.7,47.95,44.03,47.95,47.76,-2.06,-4.3132,12.7592,6717733,309987708.0,9623803415.6,2406105000.0
2017-12-27,'603881,数据港,47.76,49.89,47.0,47.24,47.52,0.24,0.5051,15.9249,8384446,407445490.0,10057611622.1,2514564000.0
2017-12-26,'603881,数据港,47.52,47.99,45.88,47.67,47.97,-0.45,-0.9381,11.7154,6168146,288833890.0,10007070860.2,2501928000.0
2017-12-25,'603881,数据港,47.97,48.74,47.5,47.5,47.93,0.04,0.0835,10.2979,5421846,260293641.0,10101834788.8,2525620500.0
