ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-24,'300613,¸»å«Î¢,180.7,184.5,170.6,172.12,173.08,7.62,4.4026,9.6167,1068559,189674039.2,8188583130.0,2007848050.0
2018-01-23,'300613,¸»å«Î¢,173.08,175.18,171.3,174.9,174.98,-1.9,-1.0858,2.9964,332943,57732960.31,7843275972.0,1923178420.0
2018-01-22,'300613,¸»å«Î¢,174.98,177.4,167.11,171.02,172.5,2.48,1.4377,5.0408,560106,97096294.95,7929376182.0,1944290270.0
2018-01-19,'300613,¸»å«Î¢,172.5,176.43,170.89,170.89,170.9,1.6,0.9362,3.8195,424406,73702665.28,7816992750.0,1916733750.0
2018-01-18,'300613,¸»å«Î¢,170.9,173.36,170.5,173.36,173.39,-2.49,-1.4361,3.1256,347300,59609730.0,7744487310.0,1898955350.0
2018-01-17,'300613,¸»å«Î¢,173.39,175.18,167.02,168.39,168.15,5.24,3.1163,6.5472,727493,125130513.6,7857323901.0,1926622985.0
2018-01-16,'300613,¸»å«Î¢,168.15,172.97,166.3,171.0,171.35,-3.2,-1.8675,6.5505,727864,123318960.9,7619868585.0,1868398725.0
2018-01-15,'300613,¸»å«Î¢,171.35,187.0,170.16,187.0,188.76,-17.41,-9.2234,9.6,1066705,188178820.6,7764879465.0,1903955525.0
2018-01-12,'300613,¸»å«Î¢,188.76,192.0,188.3,191.99,193.5,-4.74,-2.4496,6.3767,708551,134353581.99,8553829284.0,2097406740.0
2018-01-11,'300613,¸»å«Î¢,193.5,196.8,189.28,191.8,193.94,-0.44,-0.2269,7.08,786692,152320503.92,8768626650.0,2150075250.0
2018-01-10,'300613,¸»å«Î¢,193.94,204.3,190.67,202.0,202.9,-8.96,-4.416,6.2724,696958,136658726.06,8788565646.0,2154964310.0
2018-01-09,'300613,¸»å«Î¢,202.9,205.83,200.92,202.96,202.0,0.9,0.4455,3.353,372573,75786232.19,9194596110.0,2254523350.0
2018-01-08,'300613,¸»å«Î¢,202.0,203.6,199.01,202.99,202.98,-0.98,-0.4828,4.1309,459000,92040613.0,9153811800.0,2244523000.0
2018-01-05,'300613,¸»å«Î¢,202.98,209.0,202.5,207.22,209.22,-6.24,-2.9825,5.8408,649000,132583845.0,9198221382.0,2255412270.0
