日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2002-04-26,'200003,PT金田Ｂ,1.6,1.6,1.6,1.6,1.8,-0.2,-11.1111,1.4963,1110800,1777280.0,118778883.2,118778883.2
2002-04-25,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.8,None,None,0.0,0,0.0,133626243.6,133626243.6
2002-04-24,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.8,None,None,0.0,0,0.0,133626243.6,133626243.6
2002-04-23,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.8,None,None,0.0,0,0.0,133626243.6,133626243.6
2002-04-22,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.8,None,None,0.0,0,0.0,133626243.6,133626243.6
2002-04-19,'200003,PT金田Ｂ,1.8,1.8,1.8,1.8,1.9,-0.1,-5.2632,0.6239,463200,833760.0,133626243.6,133626243.6
2002-04-18,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.9,None,None,0.0,0,0.0,141049923.8,141049923.8
2002-04-17,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.9,None,None,0.0,0,0.0,141049923.8,141049923.8
2002-04-16,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.9,None,None,0.0,0,0.0,141049923.8,141049923.8
2002-04-15,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.9,None,None,0.0,0,0.0,141049923.8,141049923.8
2002-04-12,'200003,PT金田Ｂ,1.9,1.9,1.9,1.9,1.81,0.09,4.9724,1.5973,1185800,2253020.0,141049923.8,141049923.8
2002-04-11,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.81,None,None,0.0,0,0.0,134368611.62,134368611.62
2002-04-10,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.81,None,None,0.0,0,0.0,134368611.62,134368611.62
2002-04-09,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.81,None,None,0.0,0,0.0,134368611.62,134368611.62
2002-04-08,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.81,None,None,0.0,0,0.0,134368611.62,134368611.62
2002-04-05,'200003,PT金田Ｂ,1.81,1.81,1.81,1.81,1.72,0.09,5.2326,1.1127,826020,1495096.2,134368611.62,134368611.62
2002-04-04,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.72,None,None,0.0,0,0.0,127687299.44,127687299.44
2002-04-03,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.72,None,None,0.0,0,0.0,127687299.44,127687299.44
2002-04-02,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.72,None,None,0.0,0,0.0,127687299.44,127687299.44
2002-04-01,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.72,None,None,0.0,0,0.0,127687299.44,127687299.44
2002-03-29,'200003,PT金田Ｂ,1.72,1.72,1.72,1.72,1.64,0.08,4.878,0.405,300650,517118.0,127687299.44,127687299.44
2002-03-28,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.64,None,None,0.0,0,0.0,121748355.28,121748355.28
2002-03-27,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.64,None,None,0.0,0,0.0,121748355.28,121748355.28
2002-03-26,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.64,None,None,0.0,0,0.0,121748355.28,121748355.28
2002-03-25,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.64,None,None,0.0,0,0.0,121748355.28,121748355.28
2002-03-22,'200003,PT金田Ｂ,1.64,1.64,1.64,1.64,1.56,0.08,5.1282,0.5325,395300,648292.0,121748355.28,121748355.28
2002-03-21,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.56,None,None,0.0,0,0.0,115809411.12,115809411.12
2002-03-20,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.56,None,None,0.0,0,0.0,115809411.12,115809411.12
2002-03-19,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.56,None,None,0.0,0,0.0,115809411.12,115809411.12
2002-03-18,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.56,None,None,0.0,0,0.0,115809411.12,115809411.12
2002-03-15,'200003,PT金田Ｂ,1.56,1.56,1.56,1.56,1.49,0.07,4.698,0.7781,577655,901141.8,115809411.12,115809411.12
2002-03-14,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.49,None,None,0.0,0,0.0,110612834.98,110612834.98
2002-03-13,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.49,None,None,0.0,0,0.0,110612834.98,110612834.98
2002-03-12,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.49,None,None,0.0,0,0.0,110612834.98,110612834.98
2002-03-11,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.49,None,None,0.0,0,0.0,110612834.98,110612834.98
2002-03-08,'200003,PT金田Ｂ,1.49,1.49,1.49,1.49,1.42,0.07,4.9296,0.7382,548008,816531.92,110612834.98,110612834.98
2002-03-07,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.42,None,None,0.0,0,0.0,105416258.84,105416258.84
2002-03-06,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.42,None,None,0.0,0,0.0,105416258.84,105416258.84
2002-03-05,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.42,None,None,0.0,0,0.0,105416258.84,105416258.84
2002-03-04,'200003,PT金田Ｂ,0.0,0.0,0.0,0.0,1.42,None,None,0.0,0,0.0,105416258.84,105416258.84
2002-03-01,'200003,PT金田Ｂ,1.42,1.42,1.42,1.42,1.35,0.07,5.1852,0.9766,725001,1029501.42,105416258.84,105416258.84
