ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-24,'603937,ÀöµºÐÂ²Ä,23.94,24.19,23.4,23.69,23.71,0.23,0.9701,15.902,8304046,198006218.0,5000587200.0,1250146800.0
2018-01-23,'603937,ÀöµºÐÂ²Ä,23.71,24.27,23.12,23.12,23.31,0.4,1.716,16.9278,8839706,210097583.0,4952544800.0,1238136200.0
2018-01-22,'603937,ÀöµºÐÂ²Ä,23.31,24.66,22.56,24.36,25.05,-1.74,-6.9461,20.7825,10852622,254400326.0,4868992800.0,1217248200.0
2018-01-19,'603937,ÀöµºÐÂ²Ä,25.05,26.64,24.6,25.93,26.44,-1.39,-5.2572,26.3662,13768451,355299143.0,5232444000.0,1308111000.0
2018-01-18,'603937,ÀöµºÐÂ²Ä,26.44,28.31,26.21,27.12,27.09,-0.65,-2.3994,30.5745,15965986,435390834.0,5522787200.0,1380696800.0
2018-01-17,'603937,ÀöµºÐÂ²Ä,27.09,27.72,26.51,26.51,27.05,0.04,0.1479,34.1129,17813742,484085133.0,5658559200.0,1414639800.0
2018-01-16,'603937,ÀöµºÐÂ²Ä,27.05,27.7,25.5,25.54,26.33,0.72,2.7345,36.0632,18832185,504485328.0,5650204000.0,1412551000.0
2018-01-15,'603937,ÀöµºÐÂ²Ä,26.33,27.74,25.11,26.02,26.5,-0.17,-0.6415,41.2817,21557302,575344967.0,5499810400.0,1374952600.0
2018-01-12,'603937,ÀöµºÐÂ²Ä,26.5,26.71,24.73,25.38,25.82,0.68,2.6336,41.0203,21420789,552012282.0,5535320000.0,1383830000.0
2018-01-11,'603937,ÀöµºÐÂ²Ä,25.82,26.6,24.11,24.12,24.65,1.17,4.7465,37.4684,19565990,506073870.0,5393281600.0,1348320400.0
2018-01-10,'603937,ÀöµºÐÂ²Ä,24.65,25.73,24.5,25.25,25.75,-1.1,-4.2718,24.3834,12733009,318847278.0,5148892000.0,1287223000.0
2018-01-09,'603937,ÀöµºÐÂ²Ä,25.75,25.98,24.5,24.7,24.99,0.76,3.0412,35.8199,18705129,473625185.0,5378660000.0,1344665000.0
2018-01-08,'603937,ÀöµºÐÂ²Ä,24.99,25.02,23.74,24.0,24.27,0.72,2.9666,23.9745,12519459,307275045.0,5219911200.0,1304977800.0
2018-01-05,'603937,ÀöµºÐÂ²Ä,24.27,25.07,24.21,24.75,24.81,-0.54,-2.1765,22.3309,11661190,286709712.0,5069517600.0,1267379400.0
2018-01-04,'603937,ÀöµºÐÂ²Ä,24.81,24.93,24.05,24.2,24.84,-0.03,-0.1208,26.6228,13902426,339947872.0,5182312800.0,1295578200.0
2018-01-03,'603937,ÀöµºÐÂ²Ä,24.84,25.85,24.17,25.85,26.72,-1.88,-7.0359,42.726,22311527,555424859.0,5188579200.0,1297144800.0
2018-01-02,'603937,ÀöµºÐÂ²Ä,26.72,26.99,25.5,26.0,26.24,0.48,1.8293,43.7243,22832837,602221134.0,5581273600.0,1395318400.0
2017-12-29,'603937,ÀöµºÐÂ²Ä,26.24,29.83,26.0,29.83,27.12,-0.88,-3.2448,63.8885,33362593,944776614.0,5481011200.0,1370252800.0
2017-12-28,'603937,ÀöµºÐÂ²Ä,27.12,27.12,24.5,24.66,24.65,2.47,10.0203,44.2849,23125558,612636918.0,5664825600.0,1416206400.0
2017-12-27,'603937,ÀöµºÐÂ²Ä,24.65,26.48,24.38,24.62,25.06,-0.41,-1.6361,45.2697,23639818,601282014.0,5148892000.0,1287223000.0
2017-12-26,'603937,ÀöµºÐÂ²Ä,25.06,25.77,23.13,23.13,23.54,1.52,6.4571,39.9382,20855717,503863762.0,5234532800.0,1308633200.0
2017-12-25,'603937,ÀöµºÐÂ²Ä,23.54,24.43,22.0,22.08,22.77,0.77,3.3816,32.2093,16819701,393464867.0,4917035200.0,1229258800.0
2017-12-22,'603937,ÀöµºÐÂ²Ä,22.77,24.05,22.52,22.7,23.29,-0.52,-2.2327,29.9168,15622546,364002534.0,4756197600.0,1189049400.0
