ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-24,'603665,¿µÂ¡´ï,38.82,38.85,37.83,38.35,37.82,1.0,2.6441,4.1468,1036700,39828824.0,3882000000.0,970500000.0
2018-01-23,'603665,¿µÂ¡´ï,37.82,37.99,37.51,37.51,37.81,0.01,0.0264,3.3608,840200,31782580.0,3782000000.0,945500000.0
2018-01-22,'603665,¿µÂ¡´ï,37.81,37.85,36.21,37.02,37.06,0.75,2.0237,4.5307,1132673,42408811.0,3781000000.0,945250000.0
2018-01-19,'603665,¿µÂ¡´ï,37.06,37.36,35.18,35.18,35.18,1.88,5.3439,4.7161,1179036,43293363.0,3706000000.0,926500000.0
2018-01-18,'603665,¿µÂ¡´ï,35.18,35.48,35.01,35.02,35.17,0.01,0.0284,1.0417,260435,9175100.0,3518000000.0,879500000.0
2018-01-17,'603665,¿µÂ¡´ï,35.17,35.8,35.02,35.3,35.3,-0.13,-0.3683,1.4378,359450,12645078.0,3517000000.0,879250000.0
2018-01-16,'603665,¿µÂ¡´ï,35.3,35.79,35.13,35.13,35.56,-0.26,-0.7312,1.241,310250,10999011.0,3530000000.0,882500000.0
2018-01-15,'603665,¿µÂ¡´ï,35.56,35.95,34.47,35.0,34.98,0.58,1.6581,3.7686,942150,33382871.0,3556000000.0,889000000.0
2018-01-12,'603665,¿µÂ¡´ï,34.98,35.4,34.88,35.4,35.39,-0.41,-1.1585,1.6987,424668,14888890.0,3498000000.0,874500000.0
2018-01-11,'603665,¿µÂ¡´ï,35.39,35.79,34.91,35.66,35.61,-0.22,-0.6178,2.5004,625100,22052141.0,3539000000.0,884750000.0
2018-01-10,'603665,¿µÂ¡´ï,35.61,35.8,34.7,34.73,34.73,0.88,2.5338,5.307,1326738,47162311.0,3561000000.0,890250000.0
2018-01-09,'603665,¿µÂ¡´ï,34.73,34.89,33.5,33.5,33.94,0.79,2.3276,4.4126,1103146,38082017.0,3473000000.0,868250000.0
2018-01-08,'603665,¿µÂ¡´ï,33.94,33.98,31.72,32.25,33.01,0.93,2.8173,5.2782,1319561,43868835.0,3394000000.0,848500000.0
2018-01-05,'603665,¿µÂ¡´ï,33.01,33.18,32.78,33.16,32.98,0.03,0.091,1.5061,376523,12406227.0,3301000000.0,825250000.0
2018-01-04,'603665,¿µÂ¡´ï,32.98,33.24,32.72,32.74,33.07,-0.09,-0.2721,2.6414,660347,21752355.0,3298000000.0,824500000.0
2018-01-03,'603665,¿µÂ¡´ï,33.07,33.15,31.86,32.36,32.24,0.83,2.5744,4.5498,1137454,37300451.0,3307000000.0,826750000.0
2018-01-02,'603665,¿µÂ¡´ï,32.24,32.29,31.67,31.67,32.6,-0.36,-1.1043,3.0755,768884,24619644.0,3224000000.0,806000000.0
2017-12-29,'603665,¿µÂ¡´ï,32.6,33.69,31.7,31.98,31.51,1.09,3.4592,7.463,1865750,61542774.0,3260000000.0,815000000.0
2017-12-28,'603665,¿µÂ¡´ï,31.51,31.57,30.03,30.03,30.26,1.25,4.1309,2.5423,635573,19684628.0,3151000000.0,787750000.0
2017-12-27,'603665,¿µÂ¡´ï,30.26,30.57,30.06,30.57,30.57,-0.31,-1.0141,0.6228,155704,4711123.0,3026000000.0,756500000.0
2017-12-26,'603665,¿µÂ¡´ï,30.57,30.75,29.63,30.05,30.04,0.53,1.7643,0.8827,220673,6714664.0,3057000000.0,764250000.0
2017-12-25,'603665,¿µÂ¡´ï,30.04,30.87,30.0,30.3,30.71,-0.67,-2.1817,0.8037,200935,6065170.0,3004000000.0,751000000.0
2017-12-22,'603665,¿µÂ¡´ï,30.71,30.97,30.2,30.2,30.51,0.2,0.6555,1.0529,263214,8066810.0,3071000000.0,767750000.0
2017-12-21,'603665,¿µÂ¡´ï,30.51,30.83,30.12,30.7,30.82,-0.31,-1.0058,1.3648,341200,10376235.0,3051000000.0,762750000.0
2017-12-20,'603665,¿µÂ¡´ï,30.82,31.13,30.8,30.85,30.76,0.06,0.1951,0.888,222000,6866738.0,3082000000.0,770500000.0
2017-12-19,'603665,¿µÂ¡´ï,30.76,30.98,30.67,30.67,30.66,0.1,0.3262,0.5728,143200,4414845.0,3076000000.0,769000000.0
2017-12-18,'603665,¿µÂ¡´ï,30.66,30.87,30.42,30.87,30.61,0.05,0.1633,0.536,134000,4114396.0,3066000000.0,766500000.0
2017-12-15,'603665,¿µÂ¡´ï,30.61,31.75,30.48,31.29,31.05,-0.44,-1.4171,0.6044,151100,4655473.0,3061000000.0,765250000.0
2017-12-14,'603665,¿µÂ¡´ï,31.05,31.09,30.65,30.8,30.85,0.2,0.6483,0.8629,215735,6660962.0,3105000000.0,776250000.0
2017-12-13,'603665,¿µÂ¡´ï,30.85,30.95,30.6,30.7,30.6,0.25,0.817,0.5574,139357,4289390.0,3085000000.0,771250000.0
2017-12-12,'603665,¿µÂ¡´ï,30.6,31.03,30.35,30.35,30.59,0.01,0.0327,2.1736,543400,16749851.0,3060000000.0,765000000.0
2017-12-11,'603665,¿µÂ¡´ï,30.59,30.66,30.0,30.6,29.88,0.71,2.3762,0.9719,242985,7375214.0,3059000000.0,764750000.0
2017-12-08,'603665,¿µÂ¡´ï,29.88,29.98,29.35,29.35,29.49,0.39,1.3225,0.6711,167769,5003844.0,2988000000.0,747000000.0
2017-12-07,'603665,¿µÂ¡´ï,29.49,29.87,29.3,29.71,29.86,-0.37,-1.2391,0.7411,185285,5476486.0,2949000000.0,737250000.0
2017-12-06,'603665,¿µÂ¡´ï,29.86,30.2,29.01,29.79,29.79,0.07,0.235,1.0871,271783,8032104.0,2986000000.0,746500000.0
2017-12-05,'603665,¿µÂ¡´ï,29.79,31.49,29.6,31.33,31.52,-1.73,-5.4886,1.3105,327635,9951029.0,2979000000.0,744750000.0
2017-12-04,'603665,¿µÂ¡´ï,31.52,32.56,31.0,32.2,32.49,-0.97,-2.9855,1.3488,337200,10722006.0,3152000000.0,788000000.0
2017-12-01,'603665,¿µÂ¡´ï,32.49,32.7,31.65,31.99,31.93,0.56,1.7538,1.5083,377069,12135197.0,3249000000.0,812250000.0
2017-11-30,'603665,¿µÂ¡´ï,31.93,32.5,31.52,31.78,31.56,0.37,1.1724,0.9431,235783,7524932.0,3193000000.0,798250000.0
2017-11-29,'603665,¿µÂ¡´ï,31.56,31.96,31.37,31.79,31.85,-0.29,-0.9105,0.6018,150451,4753099.0,3156000000.0,789000000.0
