日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-01-24,'603197,保隆科技,50.36,50.55,49.6,50.2,50.29,0.07,0.1392,1.7054,499340,25076309.0,5897194021.8,1474540800.0
2018-01-23,'603197,保隆科技,50.29,50.49,49.71,49.76,49.71,0.58,1.1668,1.4621,428100,21454786.0,5888996968.95,1472491200.0
2018-01-22,'603197,保隆科技,49.71,50.12,48.5,49.51,49.85,-0.14,-0.2808,3.4748,1017408,50187496.0,5821078531.05,1455508800.0
2018-01-19,'603197,保隆科技,49.85,50.95,49.8,50.16,50.15,-0.3,-0.5982,1.9765,578711,29129424.0,5837472636.75,1459608000.0
2018-01-18,'603197,保隆科技,50.15,50.38,49.83,50.03,50.41,-0.26,-0.5158,1.4067,411894,20632500.0,5872602863.25,1468392000.0
2018-01-17,'603197,保隆科技,50.41,50.64,48.6,50.01,50.0,0.41,0.82,2.6884,787158,39032488.0,5903049059.55,1476004800.0
2018-01-16,'603197,保隆科技,50.0,50.74,49.9,49.99,49.83,0.17,0.3412,1.668,488402,24546411.0,5855037750.0,1464000000.0
2018-01-15,'603197,保隆科技,49.83,51.38,49.7,51.0,51.11,-1.28,-2.5044,2.4554,718941,36232375.0,5835130621.65,1459022400.0
2018-01-12,'603197,保隆科技,51.11,52.95,50.5,52.46,52.51,-1.4,-2.6662,3.8748,1134542,58227836.0,5985019588.05,1496500800.0
2018-01-11,'603197,保隆科技,52.51,52.87,52.0,52.2,52.18,0.33,0.6324,2.1403,626675,32905935.0,6148960645.05,1537492800.0
2018-01-10,'603197,保隆科技,52.18,54.63,52.02,54.63,54.88,-2.7,-4.9198,4.4001,1288336,68463935.0,6110317395.9,1527830400.0
2018-01-09,'603197,保隆科技,54.88,55.88,54.0,55.55,55.96,-1.08,-1.9299,3.1313,916856,50115290.0,6426489434.4,1606886400.0
2018-01-08,'603197,保隆科技,55.96,58.32,55.3,56.21,54.75,1.21,2.21,5.4693,1601410,90664077.0,6552958249.8,1638508800.0
2018-01-05,'603197,保隆科技,54.75,55.29,54.5,54.88,55.03,-0.28,-0.5088,1.4164,414708,22755420.0,6411266336.25,1603080000.0
2018-01-04,'603197,保隆科技,55.03,55.18,54.17,55.18,55.21,-0.18,-0.326,3.0149,882751,48296996.0,6444054547.65,1611278400.0
2018-01-03,'603197,保隆科技,55.21,56.06,54.53,55.65,55.65,-0.44,-0.7907,2.8539,835629,45965904.0,6465132683.55,1616548800.0
2018-01-02,'603197,保隆科技,55.65,56.79,55.45,56.78,56.33,-0.68,-1.2072,2.2015,644600,35910550.0,6516657015.75,1629432000.0
2017-12-29,'603197,保隆科技,56.33,56.98,55.48,56.98,56.8,-0.47,-0.8275,3.7808,1107017,62069270.0,6596285529.15,1649342400.0
2017-12-28,'603197,保隆科技,56.8,56.99,54.35,54.7,54.68,2.12,3.8771,4.6228,1353546,75750373.0,6651322884.0,1663104000.0
2017-12-27,'603197,保隆科技,54.68,55.5,54.3,54.65,54.81,-0.13,-0.2372,3.1142,911824,50052818.0,6403069283.4,1601030400.0
2017-12-26,'603197,保隆科技,54.81,54.98,53.5,53.5,53.48,1.33,2.4869,3.4029,996372,54380497.0,6418292381.55,1604836800.0
2017-12-25,'603197,保隆科技,53.48,53.7,52.7,53.2,53.22,0.26,0.4885,2.1825,639023,33923023.0,6262548377.4,1565894400.0
2017-12-22,'603197,保隆科技,53.22,54.2,53.05,53.09,53.08,0.14,0.2638,1.8124,530667,28407007.0,6232102181.1,1558281600.0
