ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-24,'600933,°®¿ÂµÏ,16.66,16.84,16.31,16.5,16.66,0.0,0.0,7.3736,10193205,168996083.0,14085030400.0,2303078400.0
2018-01-23,'600933,°®¿ÂµÏ,16.66,16.68,16.18,16.22,16.31,0.35,2.1459,7.5794,10477759,172123518.0,14085030400.0,2303078400.0
2018-01-22,'600933,°®¿ÂµÏ,16.31,16.65,15.9,16.56,16.72,-0.41,-2.4522,8.8292,12205547,198191398.0,13789126400.0,2254694400.0
2018-01-19,'600933,°®¿ÂµÏ,16.72,17.95,16.56,17.45,17.23,-0.51,-2.96,14.1727,19592318,336584492.0,14135756800.0,2311372800.0
2018-01-18,'600933,°®¿ÂµÏ,17.23,18.09,17.2,17.6,17.81,-0.58,-3.2566,14.9877,20719058,362372838.0,14566931200.0,2381875200.0
2018-01-17,'600933,°®¿ÂµÏ,17.81,17.88,16.81,17.03,17.2,0.61,3.5465,21.3044,29451215,514187677.0,15057286400.0,2462054400.0
2018-01-16,'600933,°®¿ÂµÏ,17.2,17.75,16.31,16.41,16.56,0.64,3.8647,19.6208,27123772,467839451.0,14541568000.0,2377728000.0
2018-01-15,'600933,°®¿ÂµÏ,16.56,16.79,16.1,16.41,16.83,-0.27,-1.6043,10.6273,14691230,241194843.0,14000486400.0,2289254400.0
2018-01-12,'600933,°®¿ÂµÏ,16.83,17.09,16.51,16.7,17.0,-0.17,-1.0,11.2651,15572899,261377821.0,14228755200.0,2326579200.0
2018-01-11,'600933,°®¿ÂµÏ,17.0,17.34,16.11,16.31,16.59,0.41,2.4714,18.9344,26174927,439461449.0,14372480000.0,2350080000.0
2018-01-10,'600933,°®¿ÂµÏ,16.59,16.87,16.11,16.43,16.91,-0.32,-1.8924,16.615,22968596,377953656.0,14025849600.0,2293401600.0
2018-01-09,'600933,°®¿ÂµÏ,16.91,17.8,16.5,16.6,16.27,0.64,3.9336,31.281,43242904,738496634.0,14296390400.0,2337638400.0
2018-01-08,'600933,°®¿ÂµÏ,16.27,16.27,14.86,14.88,14.79,1.48,10.0068,16.4732,22772577,358807336.0,13755308800.0,2249164800.0
2018-01-05,'600933,°®¿ÂµÏ,14.79,14.97,14.69,14.83,14.86,-0.07,-0.4711,4.3947,6075211,89851071.0,12504057600.0,2044569600.0
2018-01-04,'600933,°®¿ÂµÏ,14.86,15.26,14.85,15.13,15.18,-0.32,-2.108,5.4431,7524475,113241385.0,12563238400.0,2054246400.0
2018-01-03,'600933,°®¿ÂµÏ,15.18,15.4,15.15,15.4,15.4,-0.22,-1.4286,5.6897,7865486,119737822.0,12833779200.0,2098483200.0
