»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-01-02,'300705,æ≈µ‰÷∆“©,26.39,26.5,26.06,26.06,26.14,0.25,0.9564,4.7619,1397151,36725288.25,3096602600.0,774282600.0
2017-12-29,'300705,æ≈µ‰÷∆“©,26.14,26.96,25.7,26.7,26.68,-0.54,-2.024,7.3109,2145031,56160053.22,3067267600.0,766947600.0
2017-12-28,'300705,æ≈µ‰÷∆“©,26.68,27.59,26.23,26.26,26.3,0.38,1.4449,10.9912,3224828,86929103.95,3130631200.0,782791200.0
2017-12-27,'300705,æ≈µ‰÷∆“©,26.3,27.2,26.09,26.88,27.09,-0.79,-2.9162,12.5412,3679600,97822924.99,3086042000.0,771642000.0
2017-12-26,'300705,æ≈µ‰÷∆“©,27.09,27.62,25.45,25.45,25.99,1.1,4.2324,18.2872,5365458,143281173.36,3178740600.0,794820600.0
2017-12-25,'300705,æ≈µ‰÷∆“©,25.99,26.48,24.05,24.05,24.14,1.85,7.6636,13.5647,3979897,100479551.02,3049666600.0,762546600.0
2017-12-22,'300705,æ≈µ‰÷∆“©,24.14,24.49,23.77,23.94,23.95,0.19,0.7933,4.5954,1348281,32689761.01,2832587600.0,708267600.0
2017-12-21,'300705,æ≈µ‰÷∆“©,23.95,24.06,23.16,23.25,23.65,0.3,1.2685,4.2883,1258193,29812422.71,2810293000.0,702693000.0
2017-12-20,'300705,æ≈µ‰÷∆“©,23.65,24.5,23.6,24.5,24.41,-0.76,-3.1135,4.1295,1211596,28995373.48,2775091000.0,693891000.0
2017-12-19,'300705,æ≈µ‰÷∆“©,24.41,24.6,24.03,24.03,23.9,0.51,2.1339,4.5669,1339931,32618987.59,2864269400.0,716189400.0
2017-12-18,'300705,æ≈µ‰÷∆“©,23.9,24.45,23.71,24.22,24.32,-0.42,-1.727,3.9433,1156966,27742244.13,2804426000.0,701226000.0
2017-12-15,'300705,æ≈µ‰÷∆“©,24.32,24.74,24.18,24.67,24.7,-0.38,-1.5385,3.8776,1137701,27803139.46,2853708800.0,713548800.0
2017-12-14,'300705,æ≈µ‰÷∆“©,24.7,24.78,24.25,24.78,24.68,0.02,0.081,4.6464,1363260,33362019.71,2898298000.0,724698000.0
2017-12-13,'300705,æ≈µ‰÷∆“©,24.68,24.85,24.0,24.02,24.2,0.48,1.9835,4.3187,1267106,31000396.24,2895951200.0,724111200.0
2017-12-12,'300705,æ≈µ‰÷∆“©,24.2,25.63,24.2,25.46,25.6,-1.4,-5.4688,6.8012,1995463,49342830.98,2839628000.0,710028000.0
2017-12-11,'300705,æ≈µ‰÷∆“©,25.6,25.67,25.03,25.03,25.3,0.3,1.1858,4.9443,1450645,36927128.97,3003904000.0,751104000.0
2017-12-08,'300705,æ≈µ‰÷∆“©,25.3,25.72,24.51,24.51,24.62,0.68,2.762,7.0393,2065323,52242603.3,2968702000.0,742302000.0
2017-12-07,'300705,æ≈µ‰÷∆“©,24.62,24.9,24.23,24.63,24.74,-0.12,-0.485,5.3038,1556126,38234867.46,2888910800.0,722350800.0
2017-12-06,'300705,æ≈µ‰÷∆“©,24.74,24.8,23.82,24.24,24.24,0.5,2.0627,6.1754,1811848,44155631.45,2902991600.0,725871600.0
2017-12-05,'300705,æ≈µ‰÷∆“©,24.24,25.64,23.9,25.19,25.19,-0.95,-3.7713,7.2531,2128055,52494611.48,2844321600.0,711201600.0
2017-12-04,'300705,æ≈µ‰÷∆“©,25.19,27.99,25.18,27.99,27.98,-2.79,-9.9714,11.8718,3483176,90873671.29,2955794600.0,739074600.0
2017-12-01,'300705,æ≈µ‰÷∆“©,27.98,28.3,27.3,28.19,28.15,-0.17,-0.6039,5.0403,1478812,41302407.77,3283173200.0,820933200.0
2017-11-30,'300705,æ≈µ‰÷∆“©,28.15,28.75,28.02,28.25,27.8,0.35,1.259,7.4877,2196896,62238727.66,3303121000.0,825921000.0
2017-11-29,'300705,æ≈µ‰÷∆“©,27.8,28.45,27.22,27.61,27.78,0.02,0.072,7.0076,2056044,57242112.7,3262052000.0,815652000.0
2017-11-28,'300705,æ≈µ‰÷∆“©,27.78,27.99,27.22,27.4,27.05,0.73,2.6987,6.0126,1764102,48718158.7,3259705200.0,815065200.0
2017-11-27,'300705,æ≈µ‰÷∆“©,27.05,27.93,26.8,27.18,27.18,-0.13,-0.4783,6.9283,2032754,55581776.43,3174047000.0,793647000.0
2017-11-24,'300705,æ≈µ‰÷∆“©,27.18,28.57,27.11,28.12,28.32,-1.14,-4.0254,7.9317,2327159,65142159.87,3189301200.0,797461200.0
2017-11-23,'300705,æ≈µ‰÷∆“©,28.32,30.18,28.3,30.0,30.26,-1.94,-6.4111,11.7017,3433278,100536411.36,3323068800.0,830908800.0
2017-11-22,'300705,æ≈µ‰÷∆“©,30.26,30.99,29.8,30.63,30.92,-0.66,-2.1345,9.9999,2933961,89019032.18,3550708400.0,887828400.0
2017-11-21,'300705,æ≈µ‰÷∆“©,30.92,31.75,29.75,30.22,30.5,0.42,1.377,12.8139,3759605,115838562.71,3628152800.0,907192800.0
2017-11-20,'300705,æ≈µ‰÷∆“©,30.5,31.42,29.56,31.3,32.36,-1.86,-5.7478,13.5697,3981343,121791227.83,3578870000.0,894870000.0
2017-11-17,'300705,æ≈µ‰÷∆“©,32.36,34.55,32.36,34.5,35.96,-3.6,-10.0111,23.6525,6939648,229553177.28,3797122400.0,949442400.0
2017-11-16,'300705,æ≈µ‰÷∆“©,35.96,37.5,35.7,35.9,35.9,0.06,0.1671,20.1091,5900012,215711388.62,4219546400.0,1055066400.0
2017-11-15,'300705,æ≈µ‰÷∆“©,35.9,37.48,35.35,36.98,38.46,-2.56,-6.6563,27.932,8195257,297678657.83,4212506000.0,1053306000.0
2017-11-14,'300705,æ≈µ‰÷∆“©,38.46,40.34,38.0,40.3,38.52,-0.06,-0.1558,47.3017,13878322,541225773.58,4512896400.0,1128416400.0
2017-11-13,'300705,æ≈µ‰÷∆“©,38.52,38.52,35.0,35.51,35.02,3.5,9.9943,27.502,8069073,303171413.78,4519936800.0,1130176800.0
2017-11-10,'300705,æ≈µ‰÷∆“©,35.02,37.85,35.01,35.4,34.97,0.05,0.143,27.7053,8128726,294019687.3,4109246800.0,1027486800.0
2017-11-09,'300705,æ≈µ‰÷∆“©,34.97,35.39,34.3,34.9,35.54,-0.57,-1.6038,19.5737,5742935,199843177.04,4103379800.0,1026019800.0
2017-11-08,'300705,æ≈µ‰÷∆“©,35.54,36.5,33.23,33.4,33.69,1.85,5.4912,33.3652,9789352,345178770.0,4170263600.0,1042743600.0
2017-11-07,'300705,æ≈µ‰÷∆“©,33.69,34.08,32.66,34.0,34.05,-0.36,-1.0573,18.7795,5509919,183654719.86,3953184600.0,988464600.0
2017-11-06,'300705,æ≈µ‰÷∆“©,34.05,34.5,32.5,33.98,34.29,-0.24,-0.6999,19.3892,5688788,190912697.93,3995427000.0,999027000.0
2017-11-03,'300705,æ≈µ‰÷∆“©,34.29,37.25,33.83,36.72,36.6,-2.31,-6.3115,30.4403,8931177,312600741.8,4023588600.0,1006068600.0
2017-11-02,'300705,æ≈µ‰÷∆“©,36.6,39.0,35.08,35.51,36.0,0.6,1.6667,43.9068,12882261,477559290.35,4294644000.0,1073844000.0
2017-11-01,'300705,æ≈µ‰÷∆“©,36.0,36.33,33.63,34.55,34.16,1.84,5.3864,31.4541,9228627,324038089.83,4224240000.0,1056240000.0
2017-10-31,'300705,æ≈µ‰÷∆“©,34.16,35.2,33.8,34.39,35.02,-0.86,-2.4557,21.3169,6254365,215113524.66,4008334400.0,1002254400.0
2017-10-30,'300705,æ≈µ‰÷∆“©,35.02,35.8,33.45,34.0,34.14,0.88,2.5776,26.9974,7921048,275368227.4,4109246800.0,1027486800.0
2017-10-27,'300705,æ≈µ‰÷∆“©,34.14,34.94,33.33,33.68,33.68,0.46,1.3658,21.0023,6162065,210503478.85,4005987600.0,1001667600.0
2017-10-26,'300705,æ≈µ‰÷∆“©,33.68,36.66,33.61,36.56,37.07,-3.39,-9.1449,33.3407,9782151,340103263.0,3952011200.0,988171200.0
2017-10-25,'300705,æ≈µ‰÷∆“©,37.07,37.68,34.0,34.0,36.42,0.65,1.7847,38.8506,11398775,413300890.23,4349793800.0,1087633800.0
2017-10-24,'300705,æ≈µ‰÷∆“©,36.42,38.74,36.07,37.85,35.22,1.2,3.4072,56.5316,16586357,621138378.77,4273522800.0,1068562800.0
2017-10-23,'300705,æ≈µ‰÷∆“©,35.22,35.22,35.22,35.22,32.02,3.2,9.9938,2.0203,592750,20876655.0,4132714800.0,1033354800.0
2017-10-20,'300705,æ≈µ‰÷∆“©,32.02,32.02,32.02,32.02,29.11,2.91,9.9966,0.3366,98746,3161846.92,3757226800.0,939466800.0
2017-10-19,'300705,æ≈µ‰÷∆“©,29.11,29.11,29.11,29.11,26.46,2.65,10.0151,0.0919,26973,785184.03,3415767400.0,854087400.0
2017-10-18,'300705,æ≈µ‰÷∆“©,26.46,26.46,26.46,26.46,24.05,2.41,10.0208,0.0557,16353,432700.38,3104816400.0,776336400.0
2017-10-17,'300705,æ≈µ‰÷∆“©,24.05,24.05,24.05,24.05,21.86,2.19,10.0183,0.0553,16219,390066.95,2822027000.0,705627000.0
2017-10-16,'300705,æ≈µ‰÷∆“©,21.86,21.86,21.86,21.86,19.87,1.99,10.0151,0.0199,5846,127793.56,2565052400.0,641372400.0
2017-10-13,'300705,æ≈µ‰÷∆“©,19.87,19.87,19.87,19.87,18.06,1.81,10.0221,0.0112,3300,65571.0,2331545800.0,582985800.0
2017-10-12,'300705,æ≈µ‰÷∆“©,18.06,18.06,18.06,18.06,16.42,1.64,9.9878,0.0153,4500,81270.0,2119160400.0,529880400.0
2017-10-11,'300705,æ≈µ‰÷∆“©,16.42,16.42,16.42,16.42,14.93,1.49,9.9799,0.0068,2000,32840.0,1926722800.0,481762800.0
2017-10-10,'300705,Næ≈µ‰,14.93,14.93,12.44,12.44,10.37,4.56,43.973,0.0224,6565,97141.45,1751886200.0,438046200.0
