»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-11-01,'603579,»ŸÃ©Ω°øµ,65.09,65.2,62.2,62.22,62.25,2.84,4.5622,6.1835,2164222,138088633.0,9112600000.0,2278150000.0
2017-10-31,'603579,»ŸÃ©Ω°øµ,62.25,62.88,61.07,62.01,62.09,0.16,0.2577,4.5217,1582594,98303045.0,8715000000.0,2178750000.0
2017-10-30,'603579,»ŸÃ©Ω°øµ,62.09,62.15,59.62,60.1,60.49,1.6,2.6451,4.5169,1580906,96890718.0,8692600000.0,2173150000.0
2017-10-27,'603579,»ŸÃ©Ω°øµ,60.49,62.15,60.35,61.01,61.03,-0.54,-0.8848,2.2249,778700,47616815.0,8468600000.0,2117150000.0
2017-10-26,'603579,»ŸÃ©Ω°øµ,61.03,61.95,58.9,59.56,59.57,1.46,2.4509,5.1466,1801308,110158046.0,8544200000.0,2136050000.0
2017-10-25,'603579,»ŸÃ©Ω°øµ,59.57,59.88,58.29,58.29,58.29,1.28,2.1959,1.5949,558226,32915443.0,8339800000.0,2084950000.0
2017-10-24,'603579,»ŸÃ©Ω°øµ,58.29,59.37,57.59,58.5,58.59,-0.3,-0.512,1.5311,535900,31304141.0,8160600000.0,2040150000.0
2017-10-23,'603579,»ŸÃ©Ω°øµ,58.59,59.27,58.23,58.82,58.86,-0.27,-0.4587,1.6858,590026,34543456.0,8202600000.0,2050650000.0
2017-10-20,'603579,»ŸÃ©Ω°øµ,58.86,59.4,57.83,59.1,59.39,-0.53,-0.8924,1.9751,691300,40632533.0,8240400000.0,2060100000.0
2017-10-19,'603579,»ŸÃ©Ω°øµ,59.39,61.5,59.0,59.03,59.92,-0.53,-0.8845,2.7383,958400,57491186.0,8314600000.0,2078650000.0
2017-10-18,'603579,»ŸÃ©Ω°øµ,59.92,63.0,58.55,59.57,59.57,0.35,0.5875,3.108,1087800,65803762.0,8388800000.0,2097200000.0
2017-10-17,'603579,»ŸÃ©Ω°øµ,59.57,59.79,58.2,59.22,59.22,0.35,0.591,1.6603,581100,34289508.0,8339800000.0,2084950000.0
2017-10-16,'603579,»ŸÃ©Ω°øµ,59.22,60.84,59.11,60.21,61.6,-2.38,-3.8636,3.4351,1202300,71821636.0,8290800000.0,2072700000.0
2017-10-13,'603579,»ŸÃ©Ω°øµ,61.6,62.6,59.56,59.56,59.57,2.03,3.4078,4.222,1477714,90852132.0,8624000000.0,2156000000.0
2017-10-12,'603579,»ŸÃ©Ω°øµ,59.57,60.87,59.0,60.87,61.2,-1.63,-2.6634,2.7689,969124,57869661.0,8339800000.0,2084950000.0
2017-10-11,'603579,»ŸÃ©Ω°øµ,61.2,63.77,60.5,63.77,62.13,-0.93,-1.4969,3.9535,1383726,85364977.0,8568000000.0,2142000000.0
2017-10-10,'603579,»ŸÃ©Ω°øµ,62.13,62.8,58.0,59.59,59.15,2.98,5.038,5.5187,1931550,118202958.0,8698200000.0,2174550000.0
2017-10-09,'603579,»ŸÃ©Ω°øµ,59.15,60.93,58.81,60.5,59.0,0.15,0.2542,2.0466,716300,42645374.0,8281000000.0,2070250000.0
2017-09-29,'603579,»ŸÃ©Ω°øµ,59.0,60.5,58.5,58.5,58.92,0.08,0.1358,1.6586,580500,34471339.0,8260000000.0,2065000000.0
2017-09-28,'603579,»ŸÃ©Ω°øµ,58.92,60.88,57.36,57.36,57.8,1.12,1.9377,3.1404,1099130,65340120.0,8248800000.0,2062200000.0
2017-09-27,'603579,»ŸÃ©Ω°øµ,57.8,58.58,57.15,57.28,57.2,0.6,1.049,2.0294,710300,41177464.0,8092000000.0,2023000000.0
2017-09-26,'603579,»ŸÃ©Ω°øµ,57.2,59.84,56.3,58.5,59.65,-2.45,-4.1073,3.4583,1210400,69404099.0,8008000000.0,2002000000.0
2017-09-25,'603579,XR»ŸÃ©Ω°,59.65,63.35,59.51,60.0,60.53,-0.88,-1.4538,2.2517,788100,48737250.0,8351000000.0,2087750000.0
2017-09-22,'603579,»ŸÃ©Ω°øµ,121.05,123.99,121.01,123.08,124.41,-3.36,-2.7007,2.6812,469203,57162348.0,8473500000.0,2118375000.0
2017-09-21,'603579,»ŸÃ©Ω°øµ,124.41,125.45,122.87,124.72,124.35,0.06,0.0483,2.8458,498016,61772801.0,8708700000.0,2177175000.0
2017-09-20,'603579,»ŸÃ©Ω°øµ,124.35,125.6,121.18,124.1,124.94,-0.59,-0.4722,2.6514,464000,57282779.0,8704500000.0,2176125000.0
2017-09-19,'603579,»ŸÃ©Ω°øµ,124.94,128.49,123.75,126.39,125.42,-0.48,-0.3827,3.4997,612449,77278669.0,8745800000.0,2186450000.0
2017-09-18,'603579,»ŸÃ©Ω°øµ,125.42,125.58,122.3,123.31,123.31,2.11,1.7111,2.2547,394576,48908753.0,8779400000.0,2194850000.0
2017-09-15,'603579,»ŸÃ©Ω°øµ,123.31,126.46,123.0,126.38,127.03,-3.72,-2.9284,2.504,438200,54629848.0,8631700000.0,2157925000.0
2017-09-14,'603579,»ŸÃ©Ω°øµ,127.03,128.79,124.45,125.0,125.0,2.03,1.624,3.5859,627531,79626943.0,8892100000.0,2223025000.0
2017-09-13,'603579,»ŸÃ©Ω°øµ,125.0,126.2,123.58,126.2,125.6,-0.6,-0.4777,3.4376,601578,75023810.0,8750000000.0,2187500000.0
2017-09-12,'603579,»ŸÃ©Ω°øµ,125.6,129.97,124.4,128.58,130.36,-4.76,-3.6514,5.8777,1028592,129833142.0,8792000000.0,2198000000.0
2017-09-11,'603579,»ŸÃ©Ω°øµ,130.36,132.8,123.3,123.3,122.36,8.0,6.5381,7.6798,1343957,172476280.0,9125200000.0,2281300000.0
2017-09-08,'603579,»ŸÃ©Ω°øµ,122.36,122.4,119.8,120.0,120.81,1.55,1.283,2.6896,470674,57071420.0,8565200000.0,2141300000.0
2017-09-07,'603579,»ŸÃ©Ω°øµ,120.81,126.38,120.5,123.19,123.47,-2.66,-2.1544,5.2316,915532,112982060.0,8456700000.0,2114175000.0
2017-09-06,'603579,»ŸÃ©Ω°øµ,123.47,123.85,120.51,121.5,122.07,1.4,1.1469,2.5817,451800,55426506.0,8642900000.0,2160725000.0
2017-09-05,'603579,»ŸÃ©Ω°øµ,122.07,122.9,119.9,122.06,122.57,-0.5,-0.4079,2.329,407578,49647865.0,8544900000.0,2136225000.0
2017-09-04,'603579,»ŸÃ©Ω°øµ,122.57,123.99,119.6,120.0,120.03,2.54,2.1161,3.5903,628300,77165219.0,8579900000.0,2144975000.0
2017-09-01,'603579,»ŸÃ©Ω°øµ,120.03,120.55,118.09,120.1,120.71,-0.68,-0.5633,3.0069,526200,62666971.0,8402100000.0,2100525000.0
2017-08-31,'603579,»ŸÃ©Ω°øµ,120.71,121.59,116.18,116.4,115.99,4.72,4.0693,4.3851,767400,91977084.0,8449700000.0,2112425000.0
2017-08-30,'603579,»ŸÃ©Ω°øµ,115.99,119.1,115.63,118.0,118.53,-2.54,-2.1429,3.5246,616800,72147727.0,8119300000.0,2029825000.0
2017-08-29,'603579,»ŸÃ©Ω°øµ,118.53,121.29,114.86,116.6,115.95,2.58,2.2251,7.0676,1236830,145828317.0,8297100000.0,2074275000.0
2017-08-28,'603579,»ŸÃ©Ω°øµ,115.95,117.49,111.2,112.0,112.14,3.81,3.3975,5.5913,978480,113102062.0,8116500000.0,2029125000.0
2017-08-25,'603579,»ŸÃ©Ω°øµ,112.14,114.97,110.51,111.0,110.01,2.13,1.9362,6.1215,1071259,121339734.0,7849800000.0,1962450000.0
2017-08-24,'603579,»ŸÃ©Ω°øµ,110.01,110.33,105.2,106.2,105.88,4.13,3.9006,3.9735,695358,75530607.0,7700700000.0,1925175000.0
2017-08-23,'603579,»ŸÃ©Ω°øµ,105.88,106.53,105.01,106.12,106.12,-0.24,-0.2262,1.3297,232700,24603821.0,7411600000.0,1852900000.0
2017-08-22,'603579,»ŸÃ©Ω°øµ,106.12,107.79,105.52,106.4,106.14,-0.02,-0.0188,2.682,469351,50019512.0,7428400000.0,1857100000.0
2017-08-21,'603579,»ŸÃ©Ω°øµ,106.14,106.78,105.31,106.39,106.33,-0.19,-0.1787,1.6286,285000,30141030.0,7429800000.0,1857450000.0
2017-08-18,'603579,»ŸÃ©Ω°øµ,106.33,107.5,104.88,106.07,106.57,-0.24,-0.2252,1.986,347544,36756720.0,7443100000.0,1860775000.0
2017-08-17,'603579,»ŸÃ©Ω°øµ,106.57,107.0,104.6,107.0,107.53,-0.96,-0.8928,2.7655,483969,51316843.0,7459900000.0,1864975000.0
2017-08-16,'603579,»ŸÃ©Ω°øµ,107.53,108.0,104.01,105.26,106.28,1.25,1.1761,4.4152,772666,82230361.0,7527100000.0,1881775000.0
2017-08-15,'603579,»ŸÃ©Ω°øµ,106.28,113.65,104.5,113.65,113.14,-6.86,-6.0633,6.6634,1166101,125514933.0,7439600000.0,1859900000.0
2017-08-14,'603579,»ŸÃ©Ω°øµ,113.14,113.62,111.6,113.07,112.56,0.58,0.5153,1.6617,290800,32900134.0,7919800000.0,1979950000.0
2017-08-11,'603579,»ŸÃ©Ω°øµ,112.56,113.47,111.06,111.95,112.53,0.03,0.0267,1.2074,211301,23758815.0,7879200000.0,1969800000.0
2017-08-10,'603579,»ŸÃ©Ω°øµ,112.53,113.25,111.98,112.48,113.03,-0.5,-0.4424,1.6752,293157,32923804.0,7877100000.0,1969275000.0
2017-08-09,'603579,»ŸÃ©Ω°øµ,113.03,113.48,111.7,112.88,112.87,0.16,0.1418,1.2101,211776,23860305.0,7912100000.0,1978025000.0
2017-08-08,'603579,»ŸÃ©Ω°øµ,112.87,114.21,111.6,113.5,114.0,-1.13,-0.9912,1.7124,299676,33687433.0,7900900000.0,1975225000.0
2017-08-07,'603579,»ŸÃ©Ω°øµ,114.0,115.39,113.71,114.5,113.87,0.13,0.1142,1.3326,233208,26666849.0,7980000000.0,1995000000.0
2017-08-04,'603579,»ŸÃ©Ω°øµ,113.87,114.88,113.7,114.37,114.37,-0.5,-0.4372,2.3512,411454,46875753.0,7970900000.0,1992725000.0
2017-08-03,'603579,»ŸÃ©Ω°øµ,114.37,115.21,113.4,113.4,114.09,0.28,0.2454,1.6756,293238,33503091.0,8005900000.0,2001475000.0
2017-08-02,'603579,»ŸÃ©Ω°øµ,114.09,115.59,113.5,114.52,114.79,-0.7,-0.6098,2.0941,366468,41967623.0,7986300000.0,1996575000.0
2017-08-01,'603579,»ŸÃ©Ω°øµ,114.79,116.3,113.81,115.93,115.42,-0.63,-0.5458,1.3451,235392,27021562.0,8035300000.0,2008825000.0
2017-07-31,'603579,»ŸÃ©Ω°øµ,115.42,117.0,114.95,116.99,116.98,-1.56,-1.3336,1.4949,261608,30195497.0,8079400000.0,2019850000.0
2017-07-28,'603579,»ŸÃ©Ω°øµ,116.98,119.05,116.9,119.05,119.06,-2.08,-1.747,1.4143,247500,29120482.0,8188600000.0,2047150000.0
2017-07-27,'603579,»ŸÃ©Ω°øµ,119.06,119.89,114.65,116.0,116.0,3.06,2.6379,2.3633,413576,48801260.0,8334200000.0,2083550000.0
2017-07-26,'603579,»ŸÃ©Ω°øµ,116.0,117.85,115.28,115.46,115.46,0.54,0.4677,1.3137,229900,26717171.0,8120000000.0,2030000000.0
2017-07-25,'603579,»ŸÃ©Ω°øµ,115.46,117.0,114.62,115.03,114.83,0.63,0.5486,1.345,235376,27290150.0,8082200000.0,2020550000.0
2017-07-24,'603579,»ŸÃ©Ω°øµ,114.83,117.8,111.38,114.5,115.46,-0.63,-0.5456,2.9304,512824,58968483.0,8038100000.0,2009525000.0
2017-07-21,'603579,»ŸÃ©Ω°øµ,115.46,116.9,114.0,114.9,115.29,0.17,0.1475,2.2089,386550,44721100.0,8082200000.0,2020550000.0
2017-07-20,'603579,»ŸÃ©Ω°øµ,115.29,118.3,115.18,116.8,116.43,-1.14,-0.9791,1.296,226800,26505770.0,8070300000.0,2017575000.0
2017-07-19,'603579,»ŸÃ©Ω°øµ,116.43,117.37,114.01,115.0,115.98,0.45,0.388,1.3028,227993,26242608.0,8150100000.0,2037525000.0
2017-07-18,'603579,»ŸÃ©Ω°øµ,115.98,116.38,110.14,110.14,111.7,4.28,3.8317,3.4126,597201,67956888.0,8118600000.0,2029650000.0
2017-07-17,'603579,»ŸÃ©Ω°øµ,111.7,118.38,110.31,118.3,120.1,-8.4,-6.9942,5.2796,923929,105698592.0,7819000000.0,1954750000.0
2017-07-14,'603579,»ŸÃ©Ω°øµ,120.1,123.18,119.88,121.9,122.23,-2.13,-1.7426,3.7346,653554,79130472.0,8407000000.0,2101750000.0
2017-07-13,'603579,»ŸÃ©Ω°øµ,122.23,124.79,122.0,124.02,124.95,-2.72,-2.1769,2.1095,369163,45407944.0,8556100000.0,2139025000.0
2017-07-12,'603579,»ŸÃ©Ω°øµ,124.95,127.13,122.01,126.8,126.88,-1.93,-1.5211,5.5013,962719,119013375.0,8746500000.0,2186625000.0
2017-07-11,'603579,»ŸÃ©Ω°øµ,126.88,129.26,126.48,128.61,128.74,-1.86,-1.4448,2.4006,420111,53574354.0,8881600000.0,2220400000.0
2017-07-10,'603579,»ŸÃ©Ω°øµ,128.74,134.89,128.0,134.89,134.62,-5.88,-4.3679,5.0755,888217,116500090.0,9011800000.0,2252950000.0
2017-07-07,'603579,»ŸÃ©Ω°øµ,134.62,134.8,127.47,127.47,127.39,7.23,5.6755,6.0769,1063453,141291719.0,9423400000.0,2355850000.0
2017-07-06,'603579,»ŸÃ©Ω°øµ,127.39,128.5,125.62,128.0,128.12,-0.73,-0.5698,1.9798,346465,44060687.0,8917300000.0,2229325000.0
2017-07-05,'603579,»ŸÃ©Ω°øµ,128.12,129.27,126.38,129.06,128.92,-0.8,-0.6205,2.6228,458997,58552164.0,8968400000.0,2242100000.0
2017-07-04,'603579,»ŸÃ©Ω°øµ,128.92,131.38,128.1,129.88,130.22,-1.3,-0.9983,1.5354,268700,34825831.0,9024400000.0,2256100000.0
2017-07-03,'603579,»ŸÃ©Ω°øµ,130.22,131.33,129.33,129.71,129.82,0.4,0.3081,1.8414,322244,41996334.0,9115400000.0,2278850000.0
2017-06-30,'603579,»ŸÃ©Ω°øµ,129.82,131.08,128.04,128.04,128.53,1.29,1.0037,1.8683,326945,42483416.0,9087400000.0,2271850000.0
2017-06-29,'603579,»ŸÃ©Ω°øµ,128.53,129.9,127.38,129.53,129.53,-1.0,-0.772,1.6849,294852,37920261.0,8997100000.0,2249275000.0
2017-06-28,'603579,»ŸÃ©Ω°øµ,129.53,130.88,128.78,130.0,131.04,-1.51,-1.1523,2.0582,360182,46728356.0,9067100000.0,2266775000.0
2017-06-27,'603579,»ŸÃ©Ω°øµ,131.04,131.09,126.91,127.19,127.19,3.85,3.027,4.2468,743183,96002602.0,9172800000.0,2293200000.0
2017-06-26,'603579,»ŸÃ©Ω°øµ,127.19,127.35,123.5,125.02,125.59,1.6,1.274,2.5663,449096,56461030.0,8903300000.0,2225825000.0
2017-06-23,'603579,»ŸÃ©Ω°øµ,125.59,126.84,122.01,126.0,126.79,-1.2,-0.9464,3.8716,677533,84327591.0,8791300000.0,2197825000.0
2017-06-22,'603579,»ŸÃ©Ω°øµ,126.79,128.88,126.12,127.0,126.78,0.01,0.0079,3.5666,624151,79702547.0,8875300000.0,2218825000.0
2017-06-21,'603579,»ŸÃ©Ω°øµ,126.78,129.97,126.41,129.3,129.13,-2.35,-1.8199,4.7926,838708,106910445.0,8874600000.0,2218650000.0
2017-06-20,'603579,»ŸÃ©Ω°øµ,129.13,132.16,129.0,132.16,130.94,-1.81,-1.3823,2.1029,368008,47944404.0,9039100000.0,2259775000.0
2017-06-19,'603579,»ŸÃ©Ω°øµ,130.94,131.8,129.7,130.53,130.47,0.47,0.3602,1.6766,293400,38325206.0,9165800000.0,2291450000.0
2017-06-16,'603579,»ŸÃ©Ω°øµ,130.47,133.9,130.3,131.95,131.91,-1.44,-1.0917,1.8891,330600,43553832.0,9132900000.0,2283225000.0
2017-06-15,'603579,»ŸÃ©Ω°øµ,131.91,135.5,131.61,132.9,133.12,-1.21,-0.909,3.184,557200,74438020.0,9233700000.0,2308425000.0
2017-06-14,'603579,»ŸÃ©Ω°øµ,133.12,135.88,129.63,130.28,131.02,2.1,1.6028,4.3359,758776,100771541.0,9318400000.0,2329600000.0
2017-06-13,'603579,»ŸÃ©Ω°øµ,131.02,131.79,128.65,129.38,129.76,1.26,0.971,3.2683,571952,74577471.0,9171400000.0,2292850000.0
2017-06-12,'603579,»ŸÃ©Ω°øµ,129.76,130.9,127.01,128.54,129.25,0.51,0.3946,3.5247,616823,79486650.0,9083200000.0,2270800000.0
2017-06-09,'603579,»ŸÃ©Ω°øµ,129.25,129.7,125.74,125.94,126.26,2.99,2.3681,4.4722,782634,100922024.0,9047500000.0,2261875000.0
2017-06-08,'603579,»ŸÃ©Ω°øµ,126.26,128.45,125.5,127.41,127.41,-1.15,-0.9026,2.8205,493591,62717183.0,8838200000.0,2209550000.0
2017-06-07,'603579,»ŸÃ©Ω°øµ,127.41,127.98,123.02,123.02,123.75,3.66,2.9576,3.4982,612183,77423908.0,8918700000.0,2229675000.0
