»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-13,'300616,…–∆∑’¨≈‰,157.88,158.1,155.0,156.39,155.78,2.1,1.3481,0.7119,192200,30102216.0,17428373200.0,4262760000.0
2017-12-12,'300616,…–∆∑’¨≈‰,155.78,160.2,155.66,158.38,159.7,-3.92,-2.4546,0.7143,192857,30432637.96,17196554200.0,4206060000.0
2017-12-11,'300616,…–∆∑’¨≈‰,159.7,159.83,153.7,154.97,155.06,4.64,2.9924,1.019,275137,43504801.84,17629283000.0,4311900000.0
2017-12-08,'300616,…–∆∑’¨≈‰,155.06,155.27,150.7,151.12,152.0,3.06,2.0132,1.2099,326665,50310352.31,17117073400.0,4186620000.0
2017-12-07,'300616,…–∆∑’¨≈‰,152.0,155.6,149.41,151.7,152.48,-0.48,-0.3148,1.1245,303612,46445616.84,16779280000.0,4104000000.0
2017-12-06,'300616,…–∆∑’¨≈‰,152.48,152.84,147.0,149.6,152.0,0.48,0.3158,1.6325,440779,66007929.49,16832267200.0,4116960000.0
2017-12-05,'300616,…–∆∑’¨≈‰,152.0,157.26,148.0,154.4,158.0,-6.0,-3.7975,2.0445,552007,83821223.41,16779280000.0,4104000000.0
2017-12-04,'300616,…–∆∑’¨≈‰,158.0,160.0,147.6,159.97,163.7,-5.7,-3.482,4.0498,1093441,168059744.72,17441620000.0,4266000000.0
2017-12-01,'300616,…–∆∑’¨≈‰,163.7,163.75,158.88,163.28,163.4,0.3,0.1836,1.7781,480100,77475229.0,18070843000.0,4419900000.0
2017-11-30,'300616,…–∆∑’¨≈‰,163.4,166.37,163.4,166.0,166.0,-2.6,-1.5663,1.1981,323500,53162851.0,18037726000.0,4411800000.0
2017-11-29,'300616,…–∆∑’¨≈‰,166.0,170.56,163.32,170.56,171.0,-5.0,-2.924,2.769,747627,123940145.3,18324740000.0,4482000000.0
2017-11-28,'300616,…–∆∑’¨≈‰,171.0,172.82,163.52,163.98,164.13,6.87,4.1857,3.908,1055165,178800392.02,18876690000.0,4617000000.0
2017-11-27,'300616,…–∆∑’¨≈‰,164.13,165.5,162.9,163.0,163.15,0.98,0.6007,1.8589,501904,82171637.84,18118310700.0,4431510000.0
2017-11-24,'300616,…–∆∑’¨≈‰,163.15,165.44,161.65,161.7,163.12,0.03,0.0184,1.3359,360704,59196231.0,18010128500.0,4405050000.0
2017-11-23,'300616,…–∆∑’¨≈‰,163.12,168.07,162.37,168.07,168.09,-4.97,-2.9567,1.9539,527566,86763137.14,18006816800.0,4404240000.0
2017-11-22,'300616,…–∆∑’¨≈‰,168.09,169.98,164.95,165.0,165.33,2.76,1.6694,2.204,595070,99763622.6,18555455100.0,4538430000.0
2017-11-21,'300616,…–∆∑’¨≈‰,165.33,168.16,163.02,168.16,166.99,-1.66,-0.9941,1.9035,513954,84894183.38,18250778700.0,4463910000.0
2017-11-20,'300616,…–∆∑’¨≈‰,166.99,166.99,161.78,161.83,161.78,5.21,3.2204,2.1273,574361,94387919.67,18434026100.0,4508730000.0
2017-11-17,'300616,…–∆∑’¨≈‰,161.78,166.3,161.66,165.22,165.34,-3.56,-2.1531,3.5684,963465,157056756.41,17858894200.0,4368060000.0
2017-11-16,'300616,…–∆∑’¨≈‰,165.34,167.68,165.01,166.4,165.86,-0.52,-0.3135,1.2635,341150,56671519.12,18251882600.0,4464180000.0
2017-11-15,'300616,…–∆∑’¨≈‰,165.86,169.83,164.18,168.8,168.8,-2.94,-1.7417,1.9601,529223,88097177.96,18309285400.0,4478220000.0
2017-11-14,'300616,…–∆∑’¨≈‰,168.8,173.5,167.0,173.5,172.3,-3.5,-2.0313,2.7381,739284,125342863.1,18633832000.0,4557600000.0
2017-11-13,'300616,…–∆∑’¨≈‰,172.3,173.78,167.0,167.5,166.42,5.88,3.5332,3.452,932051,158635832.14,19020197000.0,4652100000.0
2017-11-10,'300616,…–∆∑’¨≈‰,166.42,168.66,165.3,165.3,165.75,0.67,0.4042,1.6241,438505,73441820.46,18371103800.0,4493340000.0
2017-11-09,'300616,…–∆∑’¨≈‰,165.75,166.9,164.0,165.0,165.0,0.75,0.4545,1.4796,399493,66053744.27,18297142500.0,4475250000.0
2017-11-08,'300616,…–∆∑’¨≈‰,165.0,169.0,164.9,168.0,169.0,-4.0,-2.3669,2.1217,572865,95525654.6,18214350000.0,4455000000.0
2017-11-07,'300616,…–∆∑’¨≈‰,169.0,169.5,165.86,168.0,169.31,-0.31,-0.1831,1.4621,394766,66234591.28,18655910000.0,4563000000.0
2017-11-06,'300616,…–∆∑’¨≈‰,169.31,172.15,165.35,168.0,165.94,3.37,2.0309,4.2214,1139787,192280711.03,18690130900.0,4571370000.0
2017-11-03,'300616,…–∆∑’¨≈‰,165.94,165.94,162.55,163.0,162.99,2.95,1.8099,2.1203,572471,94179759.58,18318116600.0,4480380000.0
2017-11-02,'300616,…–∆∑’¨≈‰,162.99,166.9,161.34,161.48,162.0,0.99,0.6111,2.6552,716908,117631092.71,17992466100.0,4400730000.0
2017-11-01,'300616,…–∆∑’¨≈‰,162.0,163.66,161.0,161.05,161.77,0.23,0.1422,2.5363,684803,110912244.86,17883180000.0,4374000000.0
2017-10-31,'300616,…–∆∑’¨≈‰,161.77,161.77,156.5,157.19,157.2,4.57,2.9071,1.4816,400021,63491140.41,17857790300.0,4367790000.0
2017-10-30,'300616,…–∆∑’¨≈‰,157.2,161.47,155.0,160.4,160.4,-3.2,-1.995,1.452,392041,61865195.45,17353308000.0,4244400000.0
2017-10-27,'300616,…–∆∑’¨≈‰,160.4,161.81,158.08,158.97,160.4,0.0,0.0,1.128,304559,48809403.13,17706556000.0,4330800000.0
2017-10-26,'300616,…–∆∑’¨≈‰,160.4,163.08,159.71,163.08,163.07,-2.67,-1.6373,2.1148,570985,91897266.57,17706556000.0,4330800000.0
2017-10-25,'300616,…–∆∑’¨≈‰,163.07,165.0,157.05,159.87,158.79,4.28,2.6954,2.7319,737613,118785548.12,18001297300.0,4402890000.0
2017-10-24,'300616,…–∆∑’¨≈‰,158.79,159.1,155.41,155.5,155.3,3.49,2.2473,2.2002,594050,93806035.79,17528828100.0,4287330000.0
2017-10-23,'300616,…–∆∑’¨≈‰,155.3,159.88,155.0,155.8,156.3,-1.0,-0.6398,1.8557,501048,78562868.24,17143567000.0,4193100000.0
2017-10-20,'300616,…–∆∑’¨≈‰,156.3,158.49,153.58,157.02,157.49,-1.19,-0.7556,1.2161,328353,51069061.77,17253957000.0,4220100000.0
2017-10-19,'300616,…–∆∑’¨≈‰,157.49,159.76,156.88,158.6,158.78,-1.29,-0.8124,1.2362,333785,52664607.3,17385321100.0,4252230000.0
2017-10-18,'300616,…–∆∑’¨≈‰,158.78,162.38,158.27,159.88,159.3,-0.52,-0.3264,1.8306,494275,78709005.88,17527724200.0,4287060000.0
2017-10-17,'300616,…–∆∑’¨≈‰,159.3,162.5,158.43,159.5,159.3,0.0,0.0,1.3852,374006,59861884.21,17585127000.0,4301100000.0
2017-10-16,'300616,…–∆∑’¨≈‰,159.3,160.67,157.51,160.0,159.95,-0.65,-0.4064,1.86,502188,79877318.34,17585127000.0,4301100000.0
2017-10-13,'300616,…–∆∑’¨≈‰,159.95,160.6,155.9,155.9,156.0,3.95,2.5321,2.7926,753992,119671217.42,17656880500.0,4318650000.0
2017-10-12,'300616,…–∆∑’¨≈‰,156.0,159.55,155.0,157.5,157.54,-1.54,-0.9775,2.5175,679734,106763673.58,17220840000.0,4212000000.0
2017-10-11,'300616,…–∆∑’¨≈‰,157.54,158.77,153.3,153.99,153.9,3.64,2.3652,2.7662,746863,116908591.04,17390840600.0,4253580000.0
2017-10-10,'300616,…–∆∑’¨≈‰,153.9,156.76,150.07,150.07,151.0,2.9,1.9205,1.9002,513054,79144341.08,16989021000.0,4155300000.0
2017-10-09,'300616,…–∆∑’¨≈‰,151.0,154.47,150.81,153.02,151.3,-0.3,-0.1983,1.009,272420,41290727.14,16668890000.0,4077000000.0
2017-09-29,'300616,…–∆∑’¨≈‰,151.3,152.59,149.0,151.5,150.03,1.27,0.8465,1.2075,326036,49207254.04,16702007000.0,4085100000.0
2017-09-28,'300616,…–∆∑’¨≈‰,150.03,150.97,146.5,147.51,147.08,2.95,2.0057,1.2946,349534,52094743.82,16561811700.0,4050810000.0
2017-09-27,'300616,…–∆∑’¨≈‰,147.08,147.24,144.45,145.2,145.2,1.88,1.2948,0.8738,235929,34388740.12,16236161200.0,3971160000.0
2017-09-26,'300616,…–∆∑’¨≈‰,145.2,148.88,144.36,148.4,148.53,-3.33,-2.242,1.2764,344626,50369690.44,16028628000.0,3920400000.0
2017-09-25,'300616,…–∆∑’¨≈‰,148.53,151.0,148.53,149.98,150.19,-1.66,-1.1053,1.5178,409803,61323116.73,16396226700.0,4010310000.0
2017-09-22,'300616,…–∆∑’¨≈‰,150.19,151.08,145.62,146.1,147.05,3.14,2.1353,2.5823,697224,103739240.51,16579474100.0,4055130000.0
2017-09-21,'300616,…–∆∑’¨≈‰,147.05,147.95,145.13,147.95,147.4,-0.35,-0.2374,1.2959,349883,51275178.9,16232849500.0,3970350000.0
2017-09-20,'300616,…–∆∑’¨≈‰,147.4,147.9,146.12,147.45,147.5,-0.1,-0.0678,1.1695,315757,46409689.75,16271486000.0,3979800000.0
2017-09-19,'300616,…–∆∑’¨≈‰,147.5,148.38,143.29,143.79,144.0,3.5,2.4306,2.2533,608401,89265043.39,16282525000.0,3982500000.0
2017-09-18,'300616,…–∆∑’¨≈‰,144.0,144.65,140.55,140.55,142.18,1.82,1.2801,1.4587,393855,56507014.68,15896160000.0,3888000000.0
2017-09-15,'300616,…–∆∑’¨≈‰,142.18,143.24,140.2,141.44,142.0,0.18,0.1268,1.9331,521944,74209733.72,15695250200.0,3838860000.0
2017-09-14,'300616,…–∆∑’¨≈‰,142.0,143.0,140.6,141.0,141.0,1.0,0.7092,1.8239,492455,69942664.47,15675380000.0,3834000000.0
2017-09-13,'300616,…–∆∑’¨≈‰,141.0,141.86,139.14,139.15,140.05,0.95,0.6783,1.4017,378449,52992399.25,15564990000.0,3807000000.0
2017-09-12,'300616,…–∆∑’¨≈‰,140.05,145.98,140.02,145.88,145.61,-5.56,-3.8184,2.6965,728062,103078385.08,15460119500.0,3781350000.0
2017-09-11,'300616,…–∆∑’¨≈‰,145.61,145.97,141.5,142.82,142.82,2.79,1.9535,2.0868,563442,81198249.58,16073887900.0,3931470000.0
2017-09-08,'300616,…–∆∑’¨≈‰,142.82,145.49,141.02,144.8,144.88,-2.06,-1.4219,2.5758,695471,99158986.31,15765899800.0,3856140000.0
2017-09-07,'300616,…–∆∑’¨≈‰,144.88,148.2,144.12,144.99,146.25,-1.37,-0.9368,3.7558,1014074,148087800.38,15993303200.0,3911760000.0
2017-09-06,'300616,…–∆∑’¨≈‰,146.25,149.2,138.1,141.11,135.95,10.3,7.5763,9.8004,2646107,380786966.56,15795000000.0,3948750000.0
2017-09-05,'300616,…–∆∑’¨≈‰,135.95,136.11,132.66,132.66,132.82,3.13,2.3566,1.9038,514033,69185332.89,14682600000.0,3670650000.0
2017-09-04,'300616,…–∆∑’¨≈‰,132.82,136.18,132.52,134.44,133.78,-0.96,-0.7176,1.825,492748,66046707.5,14344560000.0,3586140000.0
2017-09-01,'300616,…–∆∑’¨≈‰,133.78,136.0,132.58,135.0,134.23,-0.45,-0.3352,1.2115,327114,43672575.6,14448240000.0,3612060000.0
2017-08-31,'300616,…–∆∑’¨≈‰,134.23,135.27,130.8,132.26,132.42,1.81,1.3669,1.6849,454920,60599767.12,14496840000.0,3624210000.0
2017-08-30,'300616,…–∆∑’¨≈‰,132.42,133.66,129.5,133.6,133.69,-1.27,-0.95,2.7614,745582,98143403.79,14301360000.0,3575340000.0
2017-08-29,'300616,…–∆∑’¨≈‰,133.69,134.42,131.0,133.0,135.09,-1.4,-1.0363,3.5851,967975,128169749.82,14438520000.0,3609630000.0
2017-08-28,'300616,…–∆∑’¨≈‰,135.09,135.18,129.0,129.0,128.89,6.2,4.8103,3.7803,1020681,135985290.3,14589720000.0,3647430000.0
2017-08-25,'300616,…–∆∑’¨≈‰,128.89,129.36,126.56,127.0,127.06,1.83,1.4403,1.2174,328704,42150887.59,13920120000.0,3480030000.0
2017-08-24,'300616,…–∆∑’¨≈‰,127.06,129.28,126.75,127.85,128.67,-1.61,-1.2513,0.8301,224135,28525916.3,13722480000.0,3430620000.0
2017-08-23,'300616,…–∆∑’¨≈‰,128.67,129.46,126.16,128.48,128.48,0.19,0.1479,0.8347,225371,28879757.22,13896360000.0,3474090000.0
2017-08-22,'300616,…–∆∑’¨≈‰,128.48,130.48,127.51,130.48,129.88,-1.4,-1.0779,1.0383,280328,35964563.96,13875840000.0,3468960000.0
2017-08-21,'300616,…–∆∑’¨≈‰,129.88,130.34,127.53,127.53,127.03,2.85,2.2436,1.3798,372556,47914465.89,14027040000.0,3506760000.0
2017-08-18,'300616,…–∆∑’¨≈‰,127.03,129.16,127.02,128.68,128.7,-1.67,-1.2976,0.7291,196870,25167960.65,13719240000.0,3429810000.0
2017-08-17,'300616,…–∆∑’¨≈‰,128.7,131.2,127.5,130.6,131.23,-2.53,-1.9279,0.9712,262229,33793598.03,13899600000.0,3474900000.0
2017-08-16,'300616,…–∆∑’¨≈‰,131.23,132.0,130.29,130.61,131.4,-0.17,-0.1294,1.7039,460053,60327743.26,14172840000.0,3543210000.0
2017-08-15,'300616,…–∆∑’¨≈‰,131.4,131.5,127.45,128.5,128.45,2.95,2.2966,1.271,343182,44355942.34,14191200000.0,3547800000.0
2017-08-14,'300616,…–∆∑’¨≈‰,128.45,128.5,123.55,123.55,124.41,4.04,3.2473,1.46,394192,50137155.2,13872600000.0,3468150000.0
2017-08-11,'300616,…–∆∑’¨≈‰,124.41,124.41,123.01,123.9,124.02,0.39,0.3145,0.9066,244789,30312670.6,13436280000.0,3359070000.0
2017-08-10,'300616,…–∆∑’¨≈‰,124.02,125.14,123.18,123.9,124.17,-0.15,-0.1208,0.9463,255500,31788513.0,13394160000.0,3348540000.0
2017-08-09,'300616,…–∆∑’¨≈‰,124.17,125.6,123.5,124.1,124.89,-0.72,-0.5765,1.107,298900,37285155.61,13410360000.0,3352590000.0
2017-08-08,'300616,…–∆∑’¨≈‰,124.89,126.5,122.05,125.8,125.24,-0.35,-0.2795,1.1587,312846,38887251.53,13488120000.0,3372030000.0
2017-08-07,'300616,…–∆∑’¨≈‰,125.24,126.83,124.98,125.62,125.23,0.01,0.008,0.8285,223700,28148120.45,13525920000.0,3381480000.0
2017-08-04,'300616,…–∆∑’¨≈‰,125.23,131.24,125.18,130.1,130.33,-5.1,-3.9131,1.6789,453310,57494668.21,13524840000.0,3381210000.0
2017-08-03,'300616,…–∆∑’¨≈‰,130.33,131.94,129.58,130.11,130.55,-0.22,-0.1685,0.7337,198109,25914224.94,14075640000.0,3518910000.0
2017-08-02,'300616,…–∆∑’¨≈‰,130.55,133.26,130.5,133.26,132.2,-1.65,-1.2481,1.296,349921,45987137.5,14099400000.0,3524850000.0
2017-08-01,'300616,…–∆∑’¨≈‰,132.2,133.43,131.6,132.38,132.68,-0.48,-0.3618,0.9959,268900,35550811.44,14277600000.0,3569400000.0
2017-07-31,'300616,…–∆∑’¨≈‰,132.68,134.5,132.11,133.8,133.8,-1.12,-0.8371,1.3022,351600,46722216.4,14329440000.0,3582360000.0
2017-07-28,'300616,…–∆∑’¨≈‰,133.8,137.28,133.0,134.81,135.01,-1.21,-0.8962,1.7579,474642,64066161.48,14450400000.0,3612600000.0
2017-07-27,'300616,…–∆∑’¨≈‰,135.01,135.48,131.37,131.8,131.36,3.65,2.7786,2.3812,642914,86026294.82,14581080000.0,3645270000.0
2017-07-26,'300616,…–∆∑’¨≈‰,131.36,133.88,130.5,131.6,131.6,-0.24,-0.1824,0.8223,222014,29377768.35,14186880000.0,3546720000.0
2017-07-25,'300616,…–∆∑’¨≈‰,131.6,132.3,130.32,131.52,132.18,-0.58,-0.4388,1.4131,381524,50098086.44,14212800000.0,3553200000.0
2017-07-24,'300616,…–∆∑’¨≈‰,132.18,132.66,128.08,128.08,129.39,2.79,2.1563,1.5795,426466,55780832.43,14275440000.0,3568860000.0
2017-07-21,'300616,…–∆∑’¨≈‰,129.39,129.49,128.5,129.49,129.0,0.39,0.3023,0.6137,165710,21381178.8,13974120000.0,3493530000.0
2017-07-20,'300616,…–∆∑’¨≈‰,129.0,129.96,126.68,127.99,128.1,0.9,0.7026,1.3763,371610,47860629.56,13932000000.0,3483000000.0
2017-07-19,'300616,…–∆∑’¨≈‰,128.1,128.2,123.61,125.12,126.4,1.7,1.3449,2.7771,749820,94008998.8,13834800000.0,3458700000.0
2017-07-18,'300616,…–∆∑’¨≈‰,126.4,128.34,125.6,127.78,128.88,-2.48,-1.9243,1.7361,468751,59368249.1,13651200000.0,3412800000.0
2017-07-17,'300616,…–∆∑’¨≈‰,128.88,132.58,120.3,132.57,133.16,-4.28,-3.2142,3.5138,948718,121047090.96,13919040000.0,3479760000.0
2017-07-14,'300616,…–∆∑’¨≈‰,133.16,134.55,132.67,132.99,133.3,-0.14,-0.105,0.8692,234677,31305767.39,14381280000.0,3595320000.0
2017-07-13,'300616,…–∆∑’¨≈‰,133.3,139.19,132.65,138.11,139.0,-5.7,-4.1007,3.2724,883561,119420101.98,14396400000.0,3599100000.0
2017-07-12,'300616,…–∆∑’¨≈‰,139.0,140.0,137.65,140.0,138.1,0.9,0.6517,1.7604,475297,65839622.56,15012000000.0,3753000000.0
2017-07-11,'300616,…–∆∑’¨≈‰,138.1,140.26,137.52,139.0,138.51,-0.41,-0.296,1.4933,403203,56016354.72,14914800000.0,3728700000.0
2017-07-10,'300616,…–∆∑’¨≈‰,138.51,141.0,137.88,140.5,141.18,-2.67,-1.8912,2.8336,765077,106481032.99,14959080000.0,3739770000.0
2017-07-07,'300616,…–∆∑’¨≈‰,141.18,144.8,139.1,139.1,137.71,3.47,2.5198,4.2055,1135474,161692547.57,15247440000.0,3811860000.0
2017-07-06,'300616,…–∆∑’¨≈‰,137.71,140.5,136.81,138.1,138.09,-0.38,-0.2752,1.556,420132,58150637.5,14872680000.0,3718170000.0
2017-07-05,'300616,…–∆∑’¨≈‰,138.09,138.74,137.0,138.26,138.0,0.09,0.0652,1.78,480589,66197657.35,14913720000.0,3728430000.0
2017-07-04,'300616,…–∆∑’¨≈‰,138.0,141.17,137.3,139.45,138.21,-0.21,-0.1519,2.6941,727417,101588177.09,14904000000.0,3726000000.0
2017-07-03,'300616,…–∆∑’¨≈‰,138.21,140.11,134.56,135.56,135.56,2.65,1.9549,2.3425,632470,87499830.79,14926680000.0,3731670000.0
2017-06-30,'300616,…–∆∑’¨≈‰,135.56,136.0,132.8,134.5,134.3,1.26,0.9382,1.5086,407330,55002476.59,14640480000.0,3660120000.0
2017-06-29,'300616,…–∆∑’¨≈‰,134.3,134.99,133.0,134.0,134.5,-0.2,-0.1487,1.105,298343,39959487.11,14504400000.0,3626100000.0
2017-06-28,'300616,…–∆∑’¨≈‰,134.5,136.0,132.56,136.0,136.4,-1.9,-1.393,2.4307,656277,87878688.75,14526000000.0,3631500000.0
2017-06-27,'300616,…–∆∑’¨≈‰,136.4,138.58,136.0,137.93,137.94,-1.54,-1.1164,1.6955,457782,62605409.54,14731200000.0,3682800000.0
2017-06-26,'300616,…–∆∑’¨≈‰,137.94,138.03,134.0,134.81,134.75,3.19,2.3673,2.5126,678394,92452934.67,14897520000.0,3724380000.0
2017-06-23,'300616,…–∆∑’¨≈‰,134.75,135.88,132.88,133.0,133.58,1.17,0.8759,2.3227,627132,84483856.85,14553000000.0,3638250000.0
2017-06-22,'300616,…–∆∑’¨≈‰,133.58,138.47,133.58,138.47,138.04,-4.46,-3.2309,2.1266,574176,78164156.62,14426640000.0,3606660000.0
2017-06-21,'300616,…–∆∑’¨≈‰,138.04,139.95,137.01,138.0,138.7,-0.66,-0.4758,2.0954,565765,78189959.18,14908320000.0,3727080000.0
2017-06-20,'300616,…–∆∑’¨≈‰,138.7,139.52,135.87,135.92,135.87,2.83,2.0829,3.0261,817045,112834464.07,14979600000.0,3744900000.0
2017-06-19,'300616,…–∆∑’¨≈‰,135.87,140.28,134.8,139.4,134.8,1.07,0.7938,4.2707,1153095,159337661.14,14673960000.0,3668490000.0
2017-06-16,'300616,…–∆∑’¨≈‰,134.8,138.0,133.7,137.98,137.81,-3.01,-2.1842,1.7021,459557,62159729.24,14558400000.0,3639600000.0
2017-06-15,'300616,…–∆∑’¨≈‰,137.81,141.28,128.8,129.3,129.32,8.49,6.5651,4.5541,1229614,168158467.1,14883480000.0,3720870000.0
2017-06-14,'300616,…–∆∑’¨≈‰,129.32,131.6,128.18,129.0,130.03,-0.71,-0.546,1.5716,424343,55105185.9,13966560000.0,3491640000.0
2017-06-13,'300616,…–∆∑’¨≈‰,130.03,131.2,128.32,128.32,128.32,1.71,1.3326,1.882,508133,66292093.35,14043240000.0,3510810000.0
2017-06-12,'300616,…–∆∑’¨≈‰,128.32,130.89,127.68,130.5,131.6,-3.28,-2.4924,1.5377,415185,53617260.25,13858560000.0,3464640000.0
2017-06-09,'300616,…–∆∑’¨≈‰,131.6,131.7,128.71,130.53,130.39,1.21,0.928,1.9222,519002,67546468.55,14212800000.0,3553200000.0
2017-06-08,'300616,…–∆∑’¨≈‰,130.39,133.88,130.15,130.37,131.2,-0.81,-0.6174,2.2578,609597,80372982.53,14082120000.0,3520530000.0
2017-06-07,'300616,…–∆∑’¨≈‰,131.2,132.37,126.0,126.0,126.91,4.29,3.3803,3.6504,985616,128663212.37,14169600000.0,3542400000.0
2017-06-06,'300616,…–∆∑’¨≈‰,126.91,128.34,121.15,121.15,122.5,4.41,3.6,3.0151,814073,102113913.41,13706280000.0,3426570000.0
2017-06-05,'300616,…–∆∑’¨≈‰,122.5,123.59,122.0,123.0,122.34,0.16,0.1308,1.212,327236,40176825.99,13230000000.0,3307500000.0
2017-06-02,'300616,…–∆∑’¨≈‰,122.34,123.28,119.36,120.0,120.0,2.34,1.95,2.2904,618402,75175611.11,13212720000.0,3303180000.0
2017-06-01,'300616,…–∆∑’¨≈‰,120.0,123.39,119.81,123.39,124.48,-4.48,-3.599,2.0771,560809,67920493.65,12960000000.0,3240000000.0
