ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-24,'603289,Ì©Èð»úÆ÷,19.9,19.95,19.02,19.16,19.18,0.72,3.7539,17.8856,9121658,178741858.0,4059600000.0,1014900000.0
2018-01-23,'603289,Ì©Èð»úÆ÷,19.18,19.44,18.9,19.07,19.22,-0.04,-0.2081,13.0072,6633680,126755314.0,3912720000.0,978180000.0
2018-01-22,'603289,Ì©Èð»úÆ÷,19.22,20.25,18.53,20.09,20.5,-1.28,-6.2439,20.7141,10564215,202974155.0,3920880000.0,980220000.0
2018-01-19,'603289,Ì©Èð»úÆ÷,20.5,21.86,20.4,21.4,21.87,-1.37,-6.2643,29.9361,15267390,321535583.0,4182000000.0,1045500000.0
2018-01-18,'603289,Ì©Èð»úÆ÷,21.87,22.99,20.41,20.62,20.91,0.96,4.5911,41.1638,20993523,456735211.0,4461480000.0,1115370000.0
2018-01-17,'603289,Ì©Èð»úÆ÷,20.91,21.1,20.24,20.6,21.31,-0.4,-1.8771,28.1471,14355046,296564190.0,4265640000.0,1066410000.0
2018-01-16,'603289,Ì©Èð»úÆ÷,21.31,21.97,20.15,20.3,20.49,0.82,4.002,49.9474,25473193,539316471.0,4347240000.0,1086810000.0
2018-01-15,'603289,Ì©Èð»úÆ÷,20.49,20.49,18.35,18.5,18.63,1.86,9.9839,40.8557,20836420,411872858.0,4179960000.0,1044990000.0
2018-01-12,'603289,Ì©Èð»úÆ÷,18.63,18.99,17.91,18.16,18.18,0.45,2.4752,16.1577,8240426,152811184.0,3800520000.0,950130000.0
2018-01-11,'603289,Ì©Èð»úÆ÷,18.18,18.45,17.64,17.7,17.81,0.37,2.0775,9.5685,4879954,88613808.0,3708720000.0,927180000.0
2018-01-10,'603289,Ì©Èð»úÆ÷,17.81,18.7,17.72,18.6,18.83,-1.02,-5.4169,12.25,6247484,113496540.0,3633240000.0,908310000.0
2018-01-09,'603289,Ì©Èð»úÆ÷,18.83,19.2,18.48,18.57,18.63,0.2,1.0735,12.8443,6550602,123899625.0,3841320000.0,960330000.0
