日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-01-24,'300365,恒华科技,35.63,36.15,33.81,34.6,34.97,0.66,1.8873,2.9559,5175637,181443674.02,7030811711.49,6238570716.0
2018-01-23,'300365,恒华科技,34.97,36.5,34.74,35.0,34.95,0.02,0.0572,2.5822,4521233,160709407.72,6900574952.31,6123009204.0
2018-01-22,'300365,恒华科技,34.95,35.47,33.87,34.78,35.04,-0.09,-0.2568,2.1066,3688596,127890288.63,6896628383.85,6119507340.0
2018-01-19,'300365,恒华科技,35.04,35.8,34.12,34.77,34.83,0.21,0.6029,2.3965,4196065,147439172.46,6914387941.92,6135265728.0
2018-01-18,'300365,恒华科技,34.83,35.29,33.98,34.43,34.6,0.23,0.6647,2.7668,4844518,167711151.83,6872948973.09,6098496156.0
2018-01-17,'300365,恒华科技,34.6,35.28,32.8,32.95,33.32,1.28,3.8415,3.1129,5450478,185490547.18,6827563435.8,6058224720.0
2018-01-16,'300365,恒华科技,33.32,34.16,33.2,33.6,32.98,0.34,1.0309,2.6424,4626606,155609738.73,6574983054.36,5834105424.0
2018-01-15,'300365,恒华科技,32.98,33.9,32.51,33.83,34.49,-1.51,-4.3781,2.7593,4831312,160277752.76,6507891390.54,5774573736.0
2018-01-12,'300365,恒华科技,34.49,36.55,33.7,33.96,34.15,0.34,0.9956,4.4984,7876359,274339483.49,6805857309.27,6038964468.0
2018-01-11,'300365,恒华科技,34.15,34.99,33.5,34.56,32.3,1.85,5.7276,5.5543,9725266,331174651.95,6738765645.45,5979432780.0
2018-01-10,'300365,恒华科技,32.3,32.3,32.3,32.3,29.36,2.94,10.0136,0.3209,561835,18147270.5,6373708062.9,5655510360.0
2018-01-09,'300365,恒华科技,29.36,30.31,29.22,30.15,30.33,-0.97,-3.1982,0.8024,1404904,41701430.36,5793562499.28,5140736352.0
2018-01-08,'300365,恒华科技,30.33,30.51,30.13,30.4,30.35,-0.02,-0.0659,0.3387,593108,17974845.43,5984971069.59,5310576756.0
